person_id,age_2024,n_observations_2022,n_sources_2022,evidence_sources_2022,evidence_source_rows_2022,level_min_2022,level_max_2022,same_year_status_2022,same_year_decision_reason_2022,n_observations_2024,n_sources_2024,evidence_sources_2024,evidence_source_rows_2024,level_min_2024,level_max_2024,same_year_status_2024,same_year_decision_reason_2024,has_2022_evidence,has_2024_evidence,same_year_conflict_2024,attainment_status,attainment_level_min,attainment_level_max,decision_reason
P005816,40,,,,,,,,,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:2166|mikrozensus_like_2024:3301,2,2,accepted,same_year_compatible,FALSE,TRUE,FALSE,accepted,2,2,initial_observation
P005817,49,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005818,44,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2167,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P005819,33,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2168,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P005820,41,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005821,47,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005822,16,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005823,99,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2169,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P005824,68,1,1,zensus_like_2022,zensus_like_2022:4462,5,5,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,5,5,carry_forward
P005825,62,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2170,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P005826,83,1,1,zensus_like_2022,zensus_like_2022:3439,3,3,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,3,3,carry_forward
P005827,25,1,1,zensus_like_2022,zensus_like_2022:7031,4,4,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,4,4,carry_forward
P005828,60,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005835,30,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2172,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P005836,45,1,1,zensus_like_2022,zensus_like_2022:2343,2,2,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:2173,2,3,accepted,single_observation,TRUE,TRUE,FALSE,accepted,2,2,compatible_retained
P005837,46,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2174,1,1,accepted,single_observation,FALSE,TRUE,FALSE,accepted,1,1,initial_observation
P005839,57,,,,,,,,,1,1,mikrozensus_like_2024,mikrozensus_like_2024:554,4,4,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,4,initial_observation
P005840,25,1,1,zensus_like_2022,zensus_like_2022:4789,2,2,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:2175,2,3,accepted,single_observation,TRUE,TRUE,FALSE,accepted,2,2,compatible_retained
P005843,78,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005844,72,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2176,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P005845,45,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2177,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P005846,81,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005847,28,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005848,39,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2178,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P005849,61,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005850,35,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2179,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P005851,43,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2180,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P005852,76,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005853,28,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2181,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P005854,57,1,1,zensus_like_2022,zensus_like_2022:3614,3,3,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:2182,2,3,accepted,single_observation,TRUE,TRUE,FALSE,accepted,3,3,compatible_retained
P005855,27,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005857,54,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005858,18,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005859,45,1,1,zensus_like_2022,zensus_like_2022:7322,2,2,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:2183,2,3,accepted,single_observation,TRUE,TRUE,FALSE,accepted,2,2,compatible_retained
P005861,17,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005863,16,,,,,,,,,1,1,mikrozensus_like_2024,mikrozensus_like_2024:2947,1,1,accepted,single_observation,FALSE,TRUE,FALSE,accepted,1,1,initial_observation
P005864,35,1,1,zensus_like_2022,zensus_like_2022:3577,2,2,accepted,single_observation,1,1,mikrozensus_like_2024,mikrozensus_like_2024:1168,2,2,accepted,single_observation,TRUE,TRUE,FALSE,accepted,2,2,compatible_retained
P005865,92,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005866,29,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005867,54,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005868,93,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005869,46,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005870,19,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2184,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P005871,25,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005873,24,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2185,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P005874,66,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005875,94,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005876,22,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005877,43,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005878,74,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005880,68,1,1,zensus_like_2022,zensus_like_2022:471,3,3,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,3,3,carry_forward
P005881,33,1,1,zensus_like_2022,zensus_like_2022:4344,4,4,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:2186,4,6,accepted,single_observation,TRUE,TRUE,FALSE,accepted,4,4,compatible_retained
P005884,58,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2187,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P005885,31,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2188,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P005886,18,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2189,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P005887,22,1,1,zensus_like_2022,zensus_like_2022:3900,3,3,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,3,3,carry_forward
P005888,51,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005889,70,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005891,60,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005892,48,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2190,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P005893,22,1,1,zensus_like_2022,zensus_like_2022:5608,2,2,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:2191,2,3,accepted,single_observation,TRUE,TRUE,FALSE,accepted,2,2,compatible_retained
P005894,69,1,1,zensus_like_2022,zensus_like_2022:2965,2,2,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,2,2,carry_forward
P005897,40,1,1,zensus_like_2022,zensus_like_2022:169,2,2,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:2192,2,3,accepted,single_observation,TRUE,TRUE,FALSE,accepted,2,2,compatible_retained
P005898,18,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2193,1,1,accepted,single_observation,FALSE,TRUE,FALSE,accepted,1,1,initial_observation
P005899,36,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2194,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P005900,54,1,1,zensus_like_2022,zensus_like_2022:6426,3,3,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:2195,4,6,accepted,single_observation,TRUE,TRUE,FALSE,accepted,4,6,upward_progression
P005901,25,1,1,zensus_like_2022,zensus_like_2022:3174,1,1,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,1,1,carry_forward
P005902,70,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005905,19,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2196,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P005906,70,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005907,37,,,,,,,,,1,1,mikrozensus_like_2024,mikrozensus_like_2024:2409,4,4,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,4,initial_observation
P005909,16,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005910,43,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2197,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P005912,49,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005913,19,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005914,88,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005915,53,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2198,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P005916,51,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005918,30,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2199,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P005919,33,1,1,zensus_like_2022,zensus_like_2022:5950,3,3,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:2200,2,3,accepted,single_observation,TRUE,TRUE,FALSE,accepted,3,3,compatible_retained
P005920,64,1,1,zensus_like_2022,zensus_like_2022:2600,3,3,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,3,3,carry_forward
P005921,33,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005922,42,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2201,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P005923,28,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2202,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P005924,50,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005925,46,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2203,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P005926,36,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005927,39,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005928,40,1,1,zensus_like_2022,zensus_like_2022:2277,3,3,accepted,single_observation,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:2204|mikrozensus_like_2024:321,3,3,accepted,same_year_compatible,TRUE,TRUE,FALSE,accepted,3,3,compatible_retained
P005929,48,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2205,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P005930,36,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005931,42,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005932,17,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005933,26,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2206,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P005934,15,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005935,74,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005937,41,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2207,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P005938,62,1,1,zensus_like_2022,zensus_like_2022:6920,2,2,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,2,2,carry_forward
P005939,51,1,1,zensus_like_2022,zensus_like_2022:3352,3,3,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:2208,2,3,accepted,single_observation,TRUE,TRUE,FALSE,accepted,3,3,compatible_retained
P005940,62,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2209,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P005941,41,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005942,74,,,,,,,,,1,1,mikrozensus_like_2024,mikrozensus_like_2024:772,4,4,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,4,initial_observation
P005943,82,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005944,70,,,,,,,,,1,1,mikrozensus_like_2024,mikrozensus_like_2024:1376,4,4,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,4,initial_observation
P005945,25,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005946,23,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2210,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P005948,58,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2211,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P005949,54,1,1,zensus_like_2022,zensus_like_2022:3166,2,2,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,2,2,carry_forward
P005950,73,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005951,52,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2212,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P005953,16,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005954,40,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2213,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P005955,42,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005956,38,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005957,55,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005958,75,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2214,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P005959,75,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005960,53,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005961,75,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005962,34,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2215,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P005963,30,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005964,46,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2216,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P005965,79,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005966,37,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005968,33,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2217,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P005969,73,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2218,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P005970,74,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005971,21,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005972,40,1,1,zensus_like_2022,zensus_like_2022:5380,4,4,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,4,4,carry_forward
P005973,22,1,1,zensus_like_2022,zensus_like_2022:7985,2,2,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:2219,2,3,accepted,single_observation,TRUE,TRUE,FALSE,accepted,2,2,compatible_retained
P005974,56,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2220,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P005975,35,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005976,75,,,,,,,,,1,1,mikrozensus_like_2024,mikrozensus_like_2024:850,3,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,3,3,initial_observation
P005978,68,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005979,26,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2221,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P005980,57,1,1,zensus_like_2022,zensus_like_2022:7607,3,3,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:2222,2,3,accepted,single_observation,TRUE,TRUE,FALSE,accepted,3,3,compatible_retained
P005981,29,1,1,zensus_like_2022,zensus_like_2022:3268,4,4,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:2223,4,6,accepted,single_observation,TRUE,TRUE,FALSE,accepted,4,4,compatible_retained
P005982,48,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005983,28,,,,,,,,,1,1,mikrozensus_like_2024,mikrozensus_like_2024:2835,4,4,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,4,initial_observation
P005984,69,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005985,73,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005986,25,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005988,32,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2224,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P005989,76,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2225,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P005990,51,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005991,56,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2226,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P005992,21,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005994,27,1,1,zensus_like_2022,zensus_like_2022:3155,4,4,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:2227,4,6,accepted,single_observation,TRUE,TRUE,FALSE,accepted,4,4,compatible_retained
P005995,55,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005996,45,1,1,zensus_like_2022,zensus_like_2022:6428,3,3,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:2228,2,3,accepted,single_observation,TRUE,TRUE,FALSE,accepted,3,3,compatible_retained
P005997,33,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P005998,25,1,1,zensus_like_2022,zensus_like_2022:830,2,2,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:2229,2,3,accepted,single_observation,TRUE,TRUE,FALSE,accepted,2,2,compatible_retained
P006000,78,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P006002,91,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P006003,26,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P006004,68,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P006006,48,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P006007,65,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P006009,74,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P006010,46,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2230,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P006011,72,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P006013,33,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P006014,73,1,1,zensus_like_2022,zensus_like_2022:4147,2,2,accepted,single_observation,1,1,mikrozensus_like_2024,mikrozensus_like_2024:894,2,2,accepted,single_observation,TRUE,TRUE,FALSE,accepted,2,2,compatible_retained
P006015,22,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P006017,68,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P006019,24,1,1,zensus_like_2022,zensus_like_2022:7678,3,3,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,3,3,carry_forward
P006021,28,1,1,zensus_like_2022,zensus_like_2022:3290,4,4,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,4,4,carry_forward
P006022,41,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2231,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P006023,81,1,1,zensus_like_2022,zensus_like_2022:987,6,6,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,6,6,carry_forward
P006025,73,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P006026,55,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P006027,15,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P006028,86,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2232,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P006029,21,1,1,zensus_like_2022,zensus_like_2022:4587,3,3,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:2233,4,6,accepted,single_observation,TRUE,TRUE,FALSE,accepted,4,6,upward_progression
P006030,56,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P006031,15,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P006032,33,1,1,zensus_like_2022,zensus_like_2022:5284,2,2,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:2234,2,3,accepted,single_observation,TRUE,TRUE,FALSE,accepted,2,2,compatible_retained
P006033,61,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P006034,62,1,1,zensus_like_2022,zensus_like_2022:7459,2,2,accepted,single_observation,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:2235|mikrozensus_like_2024:2671,2,2,accepted,same_year_compatible,TRUE,TRUE,FALSE,accepted,2,2,compatible_retained
P006035,16,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P006036,63,1,1,zensus_like_2022,zensus_like_2022:8105,2,2,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,2,2,carry_forward
P006037,69,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P006038,32,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P006040,72,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P006041,18,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P006042,71,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P006043,56,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2236,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P006044,64,,,,,,,,,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:2237|mikrozensus_like_2024:152,1,1,accepted,same_year_compatible,FALSE,TRUE,FALSE,accepted,1,1,initial_observation
P006046,63,,,,,,,,,1,1,ba_like_2024,ba_like_2024:2238,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
