person_id,reference_year,n_observations,n_sources,evidence_sources,evidence_source_rows,level_min,level_max,same_year_status,same_year_decision_reason,age_2024
P004703,2024,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:1698|mikrozensus_like_2024:2781,4,4,accepted,same_year_compatible,47
P004708,2024,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:1699|mikrozensus_like_2024:1882,3,3,accepted,same_year_compatible,50
P004709,2024,1,1,ba_like_2024,ba_like_2024:1700,4,6,accepted,single_observation,54
P004710,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:1229,1,1,accepted,single_observation,16
P004711,2024,1,1,ba_like_2024,ba_like_2024:1701,2,3,accepted,single_observation,32
P004712,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:2389,2,2,accepted,single_observation,54
P004713,2022,1,1,zensus_like_2022,zensus_like_2022:4635,3,3,accepted,single_observation,47
P004714,2024,1,1,ba_like_2024,ba_like_2024:1702,2,3,accepted,single_observation,27
P004716,2024,1,1,ba_like_2024,ba_like_2024:1703,1,1,accepted,single_observation,22
P004718,2024,1,1,ba_like_2024,ba_like_2024:1704,2,3,accepted,single_observation,58
P004720,2024,1,1,ba_like_2024,ba_like_2024:1705,2,3,accepted,single_observation,23
P004721,2022,1,1,zensus_like_2022,zensus_like_2022:2318,5,5,accepted,single_observation,48
P004721,2024,1,1,ba_like_2024,ba_like_2024:1706,4,6,accepted,single_observation,48
P004722,2024,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:1707|mikrozensus_like_2024:2161,1,1,accepted,same_year_compatible,55
P004725,2024,1,1,ba_like_2024,ba_like_2024:1709,4,6,accepted,single_observation,31
P004727,2022,1,1,zensus_like_2022,zensus_like_2022:3394,2,2,accepted,single_observation,27
P004727,2024,1,1,ba_like_2024,ba_like_2024:1710,2,3,accepted,single_observation,27
P004729,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:521,2,2,accepted,single_observation,16
P004730,2022,1,1,zensus_like_2022,zensus_like_2022:2491,1,1,accepted,single_observation,19
P004733,2022,1,1,zensus_like_2022,zensus_like_2022:8010,2,2,accepted,single_observation,55
P004733,2024,1,1,ba_like_2024,ba_like_2024:1712,2,3,accepted,single_observation,55
P004735,2022,1,1,zensus_like_2022,zensus_like_2022:2618,2,2,accepted,single_observation,80
P004736,2024,1,1,ba_like_2024,ba_like_2024:1714,1,1,accepted,single_observation,26
P004738,2024,1,1,ba_like_2024,ba_like_2024:1715,2,3,accepted,single_observation,18
P004739,2024,1,1,ba_like_2024,ba_like_2024:1716,4,6,accepted,single_observation,52
P004740,2024,1,1,ba_like_2024,ba_like_2024:1717,2,3,accepted,single_observation,27
P004744,2024,1,1,ba_like_2024,ba_like_2024:1718,2,3,accepted,single_observation,49
P004745,2024,1,1,ba_like_2024,ba_like_2024:1719,2,3,accepted,single_observation,33
P004747,2024,1,1,ba_like_2024,ba_like_2024:1720,2,3,accepted,single_observation,62
P004749,2024,1,1,ba_like_2024,ba_like_2024:1721,1,1,accepted,single_observation,47
P004750,2022,1,1,zensus_like_2022,zensus_like_2022:2179,2,2,accepted,single_observation,18
P004752,2022,1,1,zensus_like_2022,zensus_like_2022:97,2,2,accepted,single_observation,20
P004752,2024,1,1,ba_like_2024,ba_like_2024:1722,2,3,accepted,single_observation,20
P004758,2024,1,1,ba_like_2024,ba_like_2024:1723,2,3,accepted,single_observation,44
P004759,2022,1,1,zensus_like_2022,zensus_like_2022:110,3,3,accepted,single_observation,37
P004760,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:2198,2,2,accepted,single_observation,15
P004761,2022,1,1,zensus_like_2022,zensus_like_2022:1472,4,4,accepted,single_observation,59
P004762,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:2704,3,3,accepted,single_observation,37
P004763,2024,1,1,ba_like_2024,ba_like_2024:1724,4,6,accepted,single_observation,60
P004767,2022,1,1,zensus_like_2022,zensus_like_2022:4434,3,3,accepted,single_observation,32
P004767,2024,1,1,ba_like_2024,ba_like_2024:1725,2,3,accepted,single_observation,32
P004771,2024,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:1726|mikrozensus_like_2024:1288,3,3,accepted,same_year_compatible,55
P004776,2024,1,1,ba_like_2024,ba_like_2024:1727,2,3,accepted,single_observation,40
P004778,2024,1,1,ba_like_2024,ba_like_2024:1728,2,3,accepted,single_observation,56
P004783,2022,1,1,zensus_like_2022,zensus_like_2022:8051,2,2,accepted,single_observation,70
P004784,2024,1,1,ba_like_2024,ba_like_2024:1729,4,6,accepted,single_observation,27
P004785,2022,1,1,zensus_like_2022,zensus_like_2022:7467,3,3,accepted,single_observation,47
P004785,2024,1,1,ba_like_2024,ba_like_2024:1730,2,3,accepted,single_observation,47
P004787,2022,1,1,zensus_like_2022,zensus_like_2022:354,2,2,accepted,single_observation,46
P004787,2024,1,1,ba_like_2024,ba_like_2024:1731,2,3,accepted,single_observation,46
P004789,2022,1,1,zensus_like_2022,zensus_like_2022:6817,2,2,accepted,single_observation,17
P004800,2024,1,1,ba_like_2024,ba_like_2024:1732,2,3,accepted,single_observation,25
P004809,2022,1,1,zensus_like_2022,zensus_like_2022:652,2,2,accepted,single_observation,27
P004809,2024,1,1,ba_like_2024,ba_like_2024:1733,2,3,accepted,single_observation,27
P004811,2022,1,1,zensus_like_2022,zensus_like_2022:5430,2,2,accepted,single_observation,21
P004811,2024,1,1,ba_like_2024,ba_like_2024:1734,2,3,accepted,single_observation,21
P004814,2022,1,1,zensus_like_2022,zensus_like_2022:5723,3,3,accepted,single_observation,54
P004814,2024,1,1,ba_like_2024,ba_like_2024:1736,2,3,accepted,single_observation,54
P004815,2024,1,1,ba_like_2024,ba_like_2024:1737,2,3,accepted,single_observation,35
P004816,2024,1,1,ba_like_2024,ba_like_2024:1738,4,6,accepted,single_observation,52
P004817,2024,1,1,ba_like_2024,ba_like_2024:1739,2,3,accepted,single_observation,26
P004820,2024,1,1,ba_like_2024,ba_like_2024:1740,4,6,accepted,single_observation,32
P004822,2022,1,1,zensus_like_2022,zensus_like_2022:7415,5,5,accepted,single_observation,93
P004822,2024,1,1,ba_like_2024,ba_like_2024:1741,4,6,accepted,single_observation,93
P004823,2022,1,1,zensus_like_2022,zensus_like_2022:2653,3,3,accepted,single_observation,34
P004823,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:290,3,3,accepted,single_observation,34
P004824,2024,1,1,ba_like_2024,ba_like_2024:1742,4,6,accepted,single_observation,22
P004825,2024,1,1,ba_like_2024,ba_like_2024:1743,2,3,accepted,single_observation,46
P004828,2024,1,1,ba_like_2024,ba_like_2024:1744,4,6,accepted,single_observation,54
P004829,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:131,2,2,accepted,single_observation,58
P004831,2024,1,1,ba_like_2024,ba_like_2024:1745,2,3,accepted,single_observation,44
P004832,2022,1,1,zensus_like_2022,zensus_like_2022:2520,2,2,accepted,single_observation,20
P004835,2024,1,1,ba_like_2024,ba_like_2024:1746,2,3,accepted,single_observation,34
P004837,2022,1,1,zensus_like_2022,zensus_like_2022:2236,2,2,accepted,single_observation,20
P004837,2024,1,1,ba_like_2024,ba_like_2024:1748,2,3,accepted,single_observation,20
P004839,2024,1,1,ba_like_2024,ba_like_2024:1749,4,6,accepted,single_observation,88
P004841,2024,1,1,ba_like_2024,ba_like_2024:1750,2,3,accepted,single_observation,52
P004843,2022,1,1,zensus_like_2022,zensus_like_2022:3991,3,3,accepted,single_observation,86
P004844,2022,1,1,zensus_like_2022,zensus_like_2022:7288,3,3,accepted,single_observation,63
P004844,2024,1,1,ba_like_2024,ba_like_2024:1751,2,3,accepted,single_observation,63
P004845,2024,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:1752|mikrozensus_like_2024:3158,2,2,accepted,same_year_compatible,55
P004848,2024,1,1,ba_like_2024,ba_like_2024:1753,2,3,accepted,single_observation,52
P004852,2024,1,1,ba_like_2024,ba_like_2024:1754,2,3,accepted,single_observation,21
P004853,2022,1,1,zensus_like_2022,zensus_like_2022:3030,3,3,accepted,single_observation,76
P004856,2022,1,1,zensus_like_2022,zensus_like_2022:4821,3,3,accepted,single_observation,31
P004858,2024,1,1,ba_like_2024,ba_like_2024:1755,2,3,accepted,single_observation,56
P004863,2022,1,1,zensus_like_2022,zensus_like_2022:3388,1,1,accepted,single_observation,72
P004863,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:397,2,2,accepted,single_observation,72
P004864,2022,1,1,zensus_like_2022,zensus_like_2022:4694,5,5,accepted,single_observation,92
P004865,2022,1,1,zensus_like_2022,zensus_like_2022:3612,3,3,accepted,single_observation,37
P004865,2024,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:1756|mikrozensus_like_2024:3261,3,3,accepted,same_year_compatible,37
P004866,2022,1,1,zensus_like_2022,zensus_like_2022:7543,3,3,accepted,single_observation,36
P004866,2024,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:1757|mikrozensus_like_2024:2351,3,3,accepted,same_year_compatible,36
P004867,2024,1,1,ba_like_2024,ba_like_2024:1758,2,3,accepted,single_observation,27
P004868,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:25,2,2,accepted,single_observation,90
P004869,2024,1,1,ba_like_2024,ba_like_2024:1759,4,6,accepted,single_observation,53
P004870,2024,1,1,ba_like_2024,ba_like_2024:1760,2,3,accepted,single_observation,59
P004873,2024,1,1,ba_like_2024,ba_like_2024:1761,4,6,accepted,single_observation,34
P004876,2022,1,1,zensus_like_2022,zensus_like_2022:5906,3,3,accepted,single_observation,55
P004877,2024,1,1,ba_like_2024,ba_like_2024:1762,4,6,accepted,single_observation,29
P004878,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:2920,6,6,accepted,single_observation,59
P004879,2024,1,1,ba_like_2024,ba_like_2024:1763,2,3,accepted,single_observation,43
P004880,2022,1,1,zensus_like_2022,zensus_like_2022:5108,3,3,accepted,single_observation,56
P004880,2024,1,1,ba_like_2024,ba_like_2024:1764,2,3,accepted,single_observation,56
P004881,2024,1,1,ba_like_2024,ba_like_2024:1765,2,3,accepted,single_observation,28
P004882,2022,1,1,zensus_like_2022,zensus_like_2022:3821,3,3,accepted,single_observation,57
P004882,2024,1,1,ba_like_2024,ba_like_2024:1766,2,3,accepted,single_observation,57
P004884,2024,1,1,ba_like_2024,ba_like_2024:1767,2,3,accepted,single_observation,59
P004885,2024,1,1,ba_like_2024,ba_like_2024:1768,1,1,accepted,single_observation,38
P004886,2024,1,1,ba_like_2024,ba_like_2024:1769,2,3,accepted,single_observation,30
P004887,2024,1,1,ba_like_2024,ba_like_2024:1770,2,3,accepted,single_observation,27
P004889,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:81,1,1,accepted,single_observation,15
P004890,2022,1,1,zensus_like_2022,zensus_like_2022:7047,5,5,accepted,single_observation,63
P004890,2024,1,1,ba_like_2024,ba_like_2024:1771,4,6,accepted,single_observation,63
P004892,2024,1,1,ba_like_2024,ba_like_2024:1772,2,3,accepted,single_observation,35
P004897,2022,1,1,zensus_like_2022,zensus_like_2022:696,4,4,accepted,single_observation,76
P004897,2024,1,1,ba_like_2024,ba_like_2024:1773,4,6,accepted,single_observation,76
P004899,2024,1,1,ba_like_2024,ba_like_2024:1774,4,6,accepted,single_observation,29
P004901,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:1857,3,3,accepted,single_observation,39
P004903,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:1207,2,2,accepted,single_observation,64
P004904,2022,1,1,zensus_like_2022,zensus_like_2022:6771,6,6,accepted,single_observation,43
P004909,2022,1,1,zensus_like_2022,zensus_like_2022:5648,3,3,accepted,single_observation,29
P004909,2024,1,1,ba_like_2024,ba_like_2024:1775,2,3,accepted,single_observation,29
P004913,2024,1,1,ba_like_2024,ba_like_2024:1776,4,6,accepted,single_observation,34
P004914,2022,1,1,zensus_like_2022,zensus_like_2022:519,2,2,accepted,single_observation,26
P004914,2024,1,1,ba_like_2024,ba_like_2024:1777,2,3,accepted,single_observation,26
P004915,2022,1,1,zensus_like_2022,zensus_like_2022:6910,1,1,accepted,single_observation,25
P004918,2024,1,1,ba_like_2024,ba_like_2024:1778,2,3,accepted,single_observation,24
P004920,2024,1,1,ba_like_2024,ba_like_2024:1779,4,6,accepted,single_observation,62
P004923,2024,1,1,ba_like_2024,ba_like_2024:1780,1,1,accepted,single_observation,50
P004924,2024,1,1,ba_like_2024,ba_like_2024:1781,2,3,accepted,single_observation,53
P004925,2024,1,1,ba_like_2024,ba_like_2024:1782,4,6,accepted,single_observation,36
P004927,2024,1,1,ba_like_2024,ba_like_2024:1783,2,3,accepted,single_observation,19
P004930,2022,1,1,zensus_like_2022,zensus_like_2022:1598,3,3,accepted,single_observation,39
P004930,2024,1,1,ba_like_2024,ba_like_2024:1784,2,3,accepted,single_observation,39
P004932,2022,1,1,zensus_like_2022,zensus_like_2022:142,2,2,accepted,single_observation,20
P004933,2024,1,1,ba_like_2024,ba_like_2024:1785,2,3,accepted,single_observation,56
P004934,2024,1,1,ba_like_2024,ba_like_2024:1786,2,3,accepted,single_observation,64
P004936,2024,1,1,ba_like_2024,ba_like_2024:1788,4,6,accepted,single_observation,61
P004937,2024,1,1,ba_like_2024,ba_like_2024:1789,2,3,accepted,single_observation,26
P004941,2022,1,1,zensus_like_2022,zensus_like_2022:3196,2,2,accepted,single_observation,33
P004943,2024,1,1,ba_like_2024,ba_like_2024:1790,1,1,accepted,single_observation,55
P004944,2022,1,1,zensus_like_2022,zensus_like_2022:2408,3,3,accepted,single_observation,25
P004946,2024,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:1791|mikrozensus_like_2024:1827,2,2,accepted,same_year_compatible,20
P004947,2024,1,1,ba_like_2024,ba_like_2024:1792,4,6,accepted,single_observation,31
P004948,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:2306,4,4,accepted,single_observation,30
P004949,2024,1,1,ba_like_2024,ba_like_2024:1793,2,3,accepted,single_observation,23
P004950,2022,1,1,zensus_like_2022,zensus_like_2022:3480,3,3,accepted,single_observation,40
P004951,2022,1,1,zensus_like_2022,zensus_like_2022:4576,1,1,accepted,single_observation,17
P004952,2024,1,1,ba_like_2024,ba_like_2024:1794,4,6,accepted,single_observation,33
P004955,2022,1,1,zensus_like_2022,zensus_like_2022:24,2,2,accepted,single_observation,61
P004956,2024,1,1,ba_like_2024,ba_like_2024:1795,2,3,accepted,single_observation,41
P004957,2024,1,1,ba_like_2024,ba_like_2024:1796,2,3,accepted,single_observation,59
P004958,2024,1,1,ba_like_2024,ba_like_2024:1797,4,6,accepted,single_observation,28
P004966,2024,1,1,ba_like_2024,ba_like_2024:1798,4,6,accepted,single_observation,47
P004967,2024,1,1,ba_like_2024,ba_like_2024:1799,2,3,accepted,single_observation,54
P004968,2024,1,1,ba_like_2024,ba_like_2024:1800,2,3,accepted,single_observation,20
P004971,2024,1,1,ba_like_2024,ba_like_2024:1801,4,6,accepted,single_observation,46
P004974,2022,1,1,zensus_like_2022,zensus_like_2022:4843,3,3,accepted,single_observation,41
P004974,2024,1,1,ba_like_2024,ba_like_2024:1802,2,3,accepted,single_observation,41
P004976,2024,1,1,ba_like_2024,ba_like_2024:1803,2,3,accepted,single_observation,51
P004977,2024,1,1,ba_like_2024,ba_like_2024:1804,2,3,accepted,single_observation,33
P004978,2024,1,1,ba_like_2024,ba_like_2024:1805,2,3,accepted,single_observation,33
P004979,2024,1,1,ba_like_2024,ba_like_2024:1806,4,6,accepted,single_observation,26
P004980,2024,1,1,ba_like_2024,ba_like_2024:1807,2,3,accepted,single_observation,48
P004981,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:2791,4,4,accepted,single_observation,34
P004983,2022,1,1,zensus_like_2022,zensus_like_2022:3824,2,2,accepted,single_observation,29
P004983,2024,1,1,ba_like_2024,ba_like_2024:1808,2,3,accepted,single_observation,29
P004985,2024,1,1,ba_like_2024,ba_like_2024:1809,2,3,accepted,single_observation,21
P004986,2024,1,1,ba_like_2024,ba_like_2024:1810,2,3,accepted,single_observation,63
P004988,2022,1,1,zensus_like_2022,zensus_like_2022:1557,3,3,accepted,single_observation,61
P004990,2022,1,1,zensus_like_2022,zensus_like_2022:1792,2,2,accepted,single_observation,44
P004990,2024,1,1,ba_like_2024,ba_like_2024:1811,2,3,accepted,single_observation,44
P004992,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:606,3,3,accepted,single_observation,34
P004996,2024,1,1,ba_like_2024,ba_like_2024:1812,4,6,accepted,single_observation,35
P004997,2022,1,1,zensus_like_2022,zensus_like_2022:1642,3,3,accepted,single_observation,46
P004997,2024,1,1,ba_like_2024,ba_like_2024:1813,2,3,accepted,single_observation,46
P005000,2022,1,1,zensus_like_2022,zensus_like_2022:2516,2,2,accepted,single_observation,18
P005000,2024,1,1,ba_like_2024,ba_like_2024:1815,2,3,accepted,single_observation,18
P005002,2024,1,1,ba_like_2024,ba_like_2024:1816,4,6,accepted,single_observation,31
P005003,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:1440,3,3,accepted,single_observation,38
P005004,2024,1,1,ba_like_2024,ba_like_2024:1817,2,3,accepted,single_observation,41
P005005,2024,1,1,ba_like_2024,ba_like_2024:1818,2,3,accepted,single_observation,50
P005009,2022,1,1,zensus_like_2022,zensus_like_2022:7056,2,2,accepted,single_observation,68
P005011,2024,1,1,ba_like_2024,ba_like_2024:1819,4,6,accepted,single_observation,29
P005015,2022,1,1,zensus_like_2022,zensus_like_2022:6614,4,4,accepted,single_observation,24
P005017,2022,1,1,zensus_like_2022,zensus_like_2022:3065,3,3,accepted,single_observation,38
P005017,2024,1,1,ba_like_2024,ba_like_2024:1820,2,3,accepted,single_observation,38
P005023,2024,1,1,ba_like_2024,ba_like_2024:1823,2,3,accepted,single_observation,66
P005025,2024,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:1824|mikrozensus_like_2024:1541,1,1,accepted,same_year_compatible,18
P005028,2024,1,1,ba_like_2024,ba_like_2024:1825,2,3,accepted,single_observation,27
P005029,2024,1,1,ba_like_2024,ba_like_2024:1826,2,3,accepted,single_observation,56
P005030,2024,1,1,ba_like_2024,ba_like_2024:1827,2,3,accepted,single_observation,15
P005033,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:2129,2,2,accepted,single_observation,91
P005035,2022,1,1,zensus_like_2022,zensus_like_2022:4588,3,3,accepted,single_observation,43
P005038,2022,1,1,zensus_like_2022,zensus_like_2022:3992,4,4,accepted,single_observation,22
P005038,2024,1,1,ba_like_2024,ba_like_2024:1829,4,6,accepted,single_observation,22
P005040,2022,1,1,zensus_like_2022,zensus_like_2022:2451,4,4,accepted,single_observation,22
P005040,2024,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:1830|mikrozensus_like_2024:1169,4,4,accepted,same_year_compatible,22
P005041,2024,1,1,ba_like_2024,ba_like_2024:1831,2,3,accepted,single_observation,63
P005042,2022,1,1,zensus_like_2022,zensus_like_2022:20,5,5,accepted,single_observation,50
P005042,2024,1,1,ba_like_2024,ba_like_2024:1832,4,6,accepted,single_observation,50
P005043,2022,1,1,zensus_like_2022,zensus_like_2022:346,1,1,accepted,single_observation,72
P005043,2024,1,1,ba_like_2024,ba_like_2024:1833,1,1,accepted,single_observation,72
P005045,2022,1,1,zensus_like_2022,zensus_like_2022:1427,2,2,accepted,single_observation,65
P005046,2024,1,1,ba_like_2024,ba_like_2024:1834,2,3,accepted,single_observation,69
P005048,2024,1,1,ba_like_2024,ba_like_2024:1835,4,6,accepted,single_observation,41
P005052,2024,1,1,ba_like_2024,ba_like_2024:1837,2,3,accepted,single_observation,50
P005053,2022,1,1,zensus_like_2022,zensus_like_2022:5671,2,2,accepted,single_observation,64
P005053,2024,1,1,ba_like_2024,ba_like_2024:1838,2,3,accepted,single_observation,64
P005056,2024,1,1,ba_like_2024,ba_like_2024:1839,1,1,accepted,single_observation,31
P005058,2022,1,1,zensus_like_2022,zensus_like_2022:7992,2,2,accepted,single_observation,70
P005060,2024,1,1,ba_like_2024,ba_like_2024:1840,2,3,accepted,single_observation,58
