person_id,reference_year,highest_qualification
P004348,2022,SCHOOL
P021285,2022,SCHOOL
P009328,2022,SCHOOL
P012232,2022,SCHOOL
P027389,2022,MASTER_EQ
P045678,2022,VOC_POSTSEC
P014353,2022,VOC_POSTSEC
P026935,2022,SCHOOL
P017890,2022,NONE_LOW
P026144,2022,MASTER_EQ
P004792,2022,VOC_POSTSEC
P023808,2022,VOC_POSTSEC
P012047,2022,VOC_POSTSEC
P032183,2022,DOCTORATE
P039955,2022,SCHOOL
P000571,2022,BACHELOR_EQ
P002419,2022,SCHOOL
P034202,2022,VOC_POSTSEC
P012747,2022,
P011700,2022,VOC_POSTSEC
P033581,2022,NONE_LOW
P013657,2022,NONE_LOW
P006325,2022,SCHOOL
P001219,2022,VOC_POSTSEC
P033537,2022,MASTER_EQ
P009095,2022,SCHOOL
P038673,2022,BACHELOR_EQ
P043587,2022,SCHOOL
P035748,2022,BACHELOR_EQ
P031952,2022,SCHOOL
P045307,2022,MASTER_EQ
P038197,2022,BACHELOR_EQ
P016318,2022,VOC_POSTSEC
P014389,2022,BACHELOR_EQ
P015618,2022,VOC_POSTSEC
P000090,2022,BACHELOR_EQ
P011496,2022,SCHOOL
P010790,2022,SCHOOL
P047577,2022,SCHOOL
P034766,2022,MASTER_EQ
P041383,2022,VOC_POSTSEC
P047918,2022,VOC_POSTSEC
P019017,2022,SCHOOL
P047606,2022,MASTER_EQ
P014773,2022,VOC_POSTSEC
P035227,2022,VOC_POSTSEC
P017840,2022,BACHELOR_EQ
P012309,2022,NONE_LOW
P028436,2022,BACHELOR_EQ
P029948,2022,SCHOOL
P041188,2022,SCHOOL
P046992,2022,BACHELOR_EQ
P026565,2022,BACHELOR_EQ
P034368,2022,
P042822,2022,VOC_POSTSEC
P012486,2022,SCHOOL
P021856,2022,NONE_LOW
P042949,2022,VOC_POSTSEC
P015899,2022,VOC_POSTSEC
P018926,2022,MASTER_EQ
P019286,2022,SCHOOL
P008167,2022,VOC_POSTSEC
P004084,2022,BACHELOR_EQ
P015833,2022,VOC_POSTSEC
P020159,2022,SCHOOL
P010811,2022,VOC_POSTSEC
P001933,2022,VOC_POSTSEC
P043492,2022,BACHELOR_EQ
P039021,2022,SCHOOL
P039576,2022,NONE_LOW
P000902,2022,
P025103,2022,VOC_POSTSEC
P016688,2022,VOC_POSTSEC
P001979,2022,NONE_LOW
P032376,2022,NONE_LOW
P043899,2022,VOC_POSTSEC
P033740,2022,SCHOOL
P028220,2022,VOC_POSTSEC
P015597,2022,MASTER_EQ
P035635,2022,VOC_POSTSEC
P012578,2022,MASTER_EQ
P007737,2022,VOC_POSTSEC
P042098,2022,VOC_POSTSEC
P010572,2022,
P032082,2022,VOC_POSTSEC
P036221,2022,SCHOOL
P045940,2022,VOC_POSTSEC
P037760,2022,VOC_POSTSEC
P009658,2022,VOC_POSTSEC
P023849,2022,MASTER_EQ
P048746,2022,SCHOOL
P020040,2022,VOC_POSTSEC
P028496,2022,BACHELOR_EQ
P015076,2022,SCHOOL
P018992,2022,BACHELOR_EQ
P018826,2022,VOC_POSTSEC
P029425,2022,SCHOOL
P030594,2022,VOC_POSTSEC
P001525,2022,BACHELOR_EQ
P039091,2022,MASTER_EQ
P009724,2022,VOC_POSTSEC
P047767,2022,VOC_POSTSEC
P049149,2022,NONE_LOW
P015538,2022,SCHOOL
P012342,2022,SCHOOL
P044822,2022,MASTER_EQ
P022942,2022,BACHELOR_EQ
P006796,2022,SCHOOL
P003689,2022,VOC_POSTSEC
P022101,2022,SCHOOL
P005308,2022,VOC_POSTSEC
P018790,2022,NONE_LOW
P001763,2022,SCHOOL
P005894,2022,SCHOOL
P031452,2022,VOC_POSTSEC
P025033,2022,VOC_POSTSEC
P000190,2022,BACHELOR_EQ
P036586,2022,BACHELOR_EQ
P041940,2022,VOC_POSTSEC
P029866,2022,SCHOOL
P032722,2022,BACHELOR_EQ
P021094,2022,SCHOOL
P016723,2022,MASTER_EQ
P038601,2022,SCHOOL
P007255,2022,BACHELOR_EQ
P005180,2022,VOC_POSTSEC
P015848,2022,BACHELOR_EQ
P002524,2022,NONE_LOW
P026049,2022,NONE_LOW
P004902,2022,VOC_POSTSEC
P039896,2022,VOC_POSTSEC
P042842,2022,MASTER_EQ
P029781,2022,VOC_POSTSEC
P015517,2022,SCHOOL
P024255,2022,SCHOOL
P027268,2022,BACHELOR_EQ
P005247,2022,VOC_POSTSEC
P007286,2022,BACHELOR_EQ
P044443,2022,BACHELOR_EQ
P003640,2022,VOC_POSTSEC
P009494,2022,BACHELOR_EQ
P020403,2022,SCHOOL
P030557,2022,NONE_LOW
P047485,2022,MASTER_EQ
P042370,2022,NONE_LOW
P002485,2022,VOC_POSTSEC
P000483,2022,NONE_LOW
P025908,2022,VOC_POSTSEC
P034060,2022,VOC_POSTSEC
P038745,2022,VOC_POSTSEC
P009740,2022,MASTER_EQ
P029836,2022,VOC_POSTSEC
P024138,2022,NONE_LOW
P042903,2022,MASTER_EQ
P049692,2022,MASTER_EQ
P037857,2022,DOCTORATE
P012539,2022,VOC_POSTSEC
P009731,2022,SCHOOL
P009787,2022,VOC_POSTSEC
P006872,2022,NONE_LOW
P013303,2022,VOC_POSTSEC
P043370,2022,SCHOOL
P013889,2022,MASTER_EQ
P030401,2022,SCHOOL
P014970,2022,NONE_LOW
P000051,2022,DOCTORATE
P049639,2022,VOC_POSTSEC
P031504,2022,SCHOOL
P031891,2022,VOC_POSTSEC
P016216,2022,VOC_POSTSEC
P011962,2022,VOC_POSTSEC
P023123,2022,VOC_POSTSEC
P014059,2022,SCHOOL
P016437,2022,VOC_POSTSEC
P022160,2022,SCHOOL
P014452,2022,SCHOOL
P011891,2022,VOC_POSTSEC
P035848,2022,BACHELOR_EQ
P044041,2022,BACHELOR_EQ
P049536,2022,VOC_POSTSEC
P024679,2022,SCHOOL
P019375,2022,BACHELOR_EQ
P030094,2022,DOCTORATE
P048985,2022,DOCTORATE
P004008,2022,VOC_POSTSEC
P024281,2022,NONE_LOW
P010245,2022,VOC_POSTSEC
P006659,2022,BACHELOR_EQ
P044376,2022,VOC_POSTSEC
P000182,2022,BACHELOR_EQ
P008700,2022,SCHOOL
P040779,2022,BACHELOR_EQ
P017823,2022,DOCTORATE
P044112,2022,VOC_POSTSEC
P011957,2022,VOC_POSTSEC
P025394,2022,VOC_POSTSEC
P008655,2022,SCHOOL
P029333,2022,SCHOOL
P040854,2022,VOC_POSTSEC
P041315,2022,VOC_POSTSEC
P017897,2022,MASTER_EQ
P048630,2022,NONE_LOW
P032662,2022,VOC_POSTSEC
P047854,2022,BACHELOR_EQ
P046401,2022,SCHOOL
P016581,2022,VOC_POSTSEC
P019870,2022,SCHOOL
P009893,2022,BACHELOR_EQ
P037188,2022,VOC_POSTSEC
P042821,2022,SCHOOL
P024966,2022,SCHOOL
P015260,2022,NONE_LOW
P005276,2022,SCHOOL
P044560,2022,VOC_POSTSEC
P013860,2022,SCHOOL
P015415,2022,SCHOOL
P015238,2022,VOC_POSTSEC
P032265,2022,NONE_LOW
P046485,2022,NONE_LOW
P037076,2022,SCHOOL
P018563,2022,VOC_POSTSEC
P040153,2022,BACHELOR_EQ
P030811,2022,SCHOOL
P018205,2022,BACHELOR_EQ
P018725,2022,VOC_POSTSEC
P000152,2022,VOC_POSTSEC
P011812,2022,SCHOOL
P023103,2022,VOC_POSTSEC
P012685,2022,BACHELOR_EQ
P048095,2022,VOC_POSTSEC
P030079,2022,VOC_POSTSEC
P005098,2022,VOC_POSTSEC
P027369,2022,VOC_POSTSEC
P048051,2022,BACHELOR_EQ
P028260,2022,SCHOOL
P012568,2022,SCHOOL
P014342,2022,VOC_POSTSEC
P004061,2022,SCHOOL
P026992,2022,BACHELOR_EQ
P015576,2022,VOC_POSTSEC
P038622,2022,MASTER_EQ
P022341,2022,BACHELOR_EQ
P033241,2022,VOC_POSTSEC
P039530,2022,VOC_POSTSEC
P032942,2022,BACHELOR_EQ
P044501,2022,SCHOOL
P011608,2022,VOC_POSTSEC
P024288,2022,VOC_POSTSEC
P046564,2022,VOC_POSTSEC
P039294,2022,VOC_POSTSEC
P019233,2022,VOC_POSTSEC
P031357,2022,NONE_LOW
P031365,2022,BACHELOR_EQ
P023266,2022,BACHELOR_EQ
P049693,2022,SCHOOL
P025613,2022,VOC_POSTSEC
P033112,2022,VOC_POSTSEC
P024764,2022,VOC_POSTSEC
P013285,2022,MASTER_EQ
P039917,2022,VOC_POSTSEC
P032742,2022,BACHELOR_EQ
P006798,2022,BACHELOR_EQ
P027637,2022,VOC_POSTSEC
P000168,2022,BACHELOR_EQ
P014246,2022,NONE_LOW
P012619,2022,VOC_POSTSEC
P006302,2022,DOCTORATE
P049792,2022,SCHOOL
P034441,2022,VOC_POSTSEC
P024356,2022,NONE_LOW
P019012,2022,VOC_POSTSEC
P002695,2022,VOC_POSTSEC
P012472,2022,MASTER_EQ
P025683,2022,SCHOOL
P026514,2022,SCHOOL
P041368,2022,BACHELOR_EQ
P044020,2022,VOC_POSTSEC
P004425,2022,VOC_POSTSEC
P015277,2022,BACHELOR_EQ
P012043,2022,SCHOOL
P047960,2022,VOC_POSTSEC
P032638,2022,BACHELOR_EQ
P018148,2022,SCHOOL
P029791,2022,MASTER_EQ
P041960,2022,VOC_POSTSEC
P048272,2022,BACHELOR_EQ
P030629,2022,NONE_LOW
P033876,2022,VOC_POSTSEC
P007460,2022,VOC_POSTSEC
P049452,2022,DOCTORATE
P001142,2022,VOC_POSTSEC
P046341,2022,SCHOOL
P006882,2022,DOCTORATE
P036106,2022,NONE_LOW
P000891,2022,VOC_POSTSEC
P037854,2022,MASTER_EQ
P030913,2022,VOC_POSTSEC
P032572,2022,SCHOOL
P035119,2022,VOC_POSTSEC
P027831,2022,DOCTORATE
P047618,2021,SCHOOL
P034268,2022,SCHOOL
P007653,2022,BACHELOR_EQ
P005994,2022,BACHELOR_EQ
P034823,2022,SCHOOL
P043833,2022,VOC_POSTSEC
P031119,2022,VOC_POSTSEC
P008405,2022,VOC_POSTSEC
P005185,2022,SCHOOL
P021648,2022,SCHOOL
P042210,2022,VOC_POSTSEC
P028631,2022,VOC_POSTSEC
P023846,2022,VOC_POSTSEC
P010048,2022,SCHOOL
P005949,2022,SCHOOL
P047266,2022,VOC_POSTSEC
P042311,2021,VOC_POSTSEC
P020374,2022,VOC_POSTSEC
P049918,2022,SCHOOL
P046207,2022,VOC_POSTSEC
P044128,2022,MASTER_EQ
P048545,2022,VOC_POSTSEC
P005901,2022,NONE_LOW
P006151,2022,SCHOOL
P035276,2022,VOC_POSTSEC
P022805,2022,SCHOOL
P002561,2022,VOC_POSTSEC
P047684,2022,SCHOOL
P032779,2022,SCHOOL
P028015,2022,MASTER_EQ
P032442,2022,SCHOOL
P023253,2022,VOC_POSTSEC
P021789,2022,BACHELOR_EQ
P004558,2022,VOC_POSTSEC
P004109,2022,BACHELOR_EQ
P040699,2022,BACHELOR_EQ
P026178,2022,VOC_POSTSEC
P026771,2022,VOC_POSTSEC
P037209,2022,SCHOOL
P003405,2022,NONE_LOW
P024155,2022,VOC_POSTSEC
P019672,2022,SCHOOL
P041179,2022,NONE_LOW
P018017,2022,NONE_LOW
P033919,2022,SCHOOL
P045233,2022,SCHOOL
P037667,2022,SCHOOL
P002962,2022,SCHOOL
P046172,2022,SCHOOL
P012580,2022,VOC_POSTSEC
P037249,2022,VOC_POSTSEC
P005676,2022,VOC_POSTSEC
P012369,2022,VOC_POSTSEC
P003334,2022,VOC_POSTSEC
P042256,2022,SCHOOL
P017365,2022,VOC_POSTSEC
P022348,2022,SCHOOL
P022462,2022,BACHELOR_EQ
P045815,2022,BACHELOR_EQ
P035474,2022,SCHOOL
P014540,2022,VOC_POSTSEC
P003779,2022,VOC_POSTSEC
P016915,2022,NONE_LOW
P033958,2022,VOC_POSTSEC
P007290,2022,MASTER_EQ
P006212,2022,VOC_POSTSEC
P031336,2022,VOC_POSTSEC
P048118,2022,SCHOOL
P030778,2022,SCHOOL
P042881,2022,SCHOOL
P027962,2022,
P032923,2022,VOC_POSTSEC
P004510,2022,SCHOOL
P018334,2022,NONE_LOW
P034196,2022,SCHOOL
P047094,2022,MASTER_EQ
P049421,2022,VOC_POSTSEC
P024542,2022,VOC_POSTSEC
P032458,2022,VOC_POSTSEC
P006846,2022,SCHOOL
P022273,2022,VOC_POSTSEC
P003584,2022,MASTER_EQ
P010167,2022,VOC_POSTSEC
P010744,2022,VOC_POSTSEC
P036770,2022,BACHELOR_EQ
P015646,2022,NONE_LOW
P024840,2022,SCHOOL
P031323,2022,SCHOOL
P009605,2022,SCHOOL
P048706,2022,SCHOOL
P017434,2022,BACHELOR_EQ
P047943,2022,VOC_POSTSEC
P035509,2022,DOCTORATE
P037775,2022,SCHOOL
P036400,2022,SCHOOL
P017700,2022,SCHOOL
P009665,2022,VOC_POSTSEC
P008628,2022,SCHOOL
P038304,2022,NONE_LOW
P023552,2022,SCHOOL
P046223,2022,MASTER_EQ
P038131,2022,NONE_LOW
P040004,2022,NONE_LOW
P033352,2022,BACHELOR_EQ
P025343,2022,BACHELOR_EQ
P007960,2022,SCHOOL
P038887,2022,NONE_LOW
P015025,2022,BACHELOR_EQ
P015053,2022,SCHOOL
P017781,2022,SCHOOL
P024087,2022,VOC_POSTSEC
P011211,2022,SCHOOL
P037529,2022,SCHOOL
P029406,2022,SCHOOL
P045029,2022,BACHELOR_EQ
P006714,2022,VOC_POSTSEC
P005981,2022,BACHELOR_EQ
P041806,2022,VOC_POSTSEC
P010117,2022,SCHOOL
P029365,2022,VOC_POSTSEC
P022130,2022,VOC_POSTSEC
P019998,2022,SCHOOL
P004184,2022,SCHOOL
P002814,2022,BACHELOR_EQ
P028531,2022,MASTER_EQ
P023075,2022,SCHOOL
P034900,2022,VOC_POSTSEC
P010369,2022,BACHELOR_EQ
P031070,2022,VOC_POSTSEC
P017011,2022,SCHOOL
P036715,2022,VOC_POSTSEC
P000123,2022,SCHOOL
P031093,2022,VOC_POSTSEC
P046337,2022,SCHOOL
P023880,2022,VOC_POSTSEC
P038032,2022,VOC_POSTSEC
P004273,2022,MASTER_EQ
P030818,2022,BACHELOR_EQ
P006021,2022,BACHELOR_EQ
P018813,2022,VOC_POSTSEC
P037074,2022,SCHOOL
P026777,2022,SCHOOL
P036996,2022,NONE_LOW
P048914,2022,VOC_POSTSEC
P008728,2022,NONE_LOW
P044994,2022,VOC_POSTSEC
P018181,2022,VOC_POSTSEC
P030484,2022,SCHOOL
P049468,2022,NONE_LOW
P015369,2022,SCHOOL
P032603,2022,VOC_POSTSEC
P023926,2022,VOC_POSTSEC
P005047,2022,SCHOOL
P047421,2022,BACHELOR_EQ
P044242,2022,SCHOOL
P034075,2022,VOC_POSTSEC
P043470,2022,VOC_POSTSEC
P034726,2022,SCHOOL
P037644,2022,SCHOOL
P020167,2022,VOC_POSTSEC
P032986,2022,VOC_POSTSEC
P045981,2022,SCHOOL
P003144,2022,NONE_LOW
P021364,2022,SCHOOL
P037785,2022,SCHOOL
P026397,2022,VOC_POSTSEC
P011920,2022,VOC_POSTSEC
P003028,2022,VOC_POSTSEC
P046071,2022,VOC_POSTSEC
P046192,2022,NONE_LOW
P005371,2022,NONE_LOW
P001291,2022,VOC_POSTSEC
P032776,2022,BACHELOR_EQ
P044900,2022,
P018911,2022,NONE_LOW
P039000,2022,NONE_LOW
P006073,2022,SCHOOL
P045518,2022,SCHOOL
P026996,2022,VOC_POSTSEC
P005050,2022,BACHELOR_EQ
P031225,2022,BACHELOR_EQ
P018893,2022,SCHOOL
P002196,2022,MASTER_EQ
P025295,2022,DOCTORATE
P026988,2022,VOC_POSTSEC
P027759,2022,NONE_LOW
P038598,2022,VOC_POSTSEC
P012216,2022,VOC_POSTSEC
P045690,2022,SCHOOL
P004172,2022,VOC_POSTSEC
P011233,2022,SCHOOL
P003993,2022,SCHOOL
P015807,2022,VOC_POSTSEC
P007053,2022,BACHELOR_EQ
P025769,2022,MASTER_EQ
P026719,2022,BACHELOR_EQ
P011509,2022,SCHOOL
P017516,2022,MASTER_EQ
P013424,2022,BACHELOR_EQ
P004120,2022,MASTER_EQ
P005939,2022,VOC_POSTSEC
P037712,2022,SCHOOL
P047232,2022,SCHOOL
P040432,2022,BACHELOR_EQ
P002102,2022,NONE_LOW
P018150,2022,VOC_POSTSEC
P002195,2022,VOC_POSTSEC
P032244,2022,SCHOOL
P033731,2022,VOC_POSTSEC
P020144,2022,VOC_POSTSEC
P014103,2022,BACHELOR_EQ
P029736,2022,SCHOOL
P013678,2022,BACHELOR_EQ
P004584,2022,VOC_POSTSEC
P041871,2022,SCHOOL
P026430,2022,NONE_LOW
P029477,2022,VOC_POSTSEC
P038425,2022,VOC_POSTSEC
P008731,2022,VOC_POSTSEC
P034393,2022,NONE_LOW
P041515,2022,NONE_LOW
P032769,2022,BACHELOR_EQ
P014350,2022,NONE_LOW
P024054,2022,VOC_POSTSEC
P006767,2022,VOC_POSTSEC
P035691,2022,SCHOOL
P039574,2022,NONE_LOW
P043818,2022,SCHOOL
P030092,2022,VOC_POSTSEC
P008559,2022,DOCTORATE
P037239,2022,BACHELOR_EQ
P040125,2022,SCHOOL
P013494,2022,NONE_LOW
P046108,2022,VOC_POSTSEC
P036132,2022,SCHOOL
P040583,2022,VOC_POSTSEC
P046692,2022,BACHELOR_EQ
P043278,2022,VOC_POSTSEC
P038496,2022,SCHOOL
P044084,2022,SCHOOL
P044337,2022,BACHELOR_EQ
P014514,2022,SCHOOL
P030949,2022,SCHOOL
P002124,2022,VOC_POSTSEC
P047099,2022,NONE_LOW
P043912,2022,BACHELOR_EQ
P042130,2022,SCHOOL
P021155,2022,SCHOOL
P040487,2022,SCHOOL
P045966,2022,VOC_POSTSEC
P000994,2022,VOC_POSTSEC
P034291,2022,SCHOOL
P043976,2022,SCHOOL
P026953,2022,MASTER_EQ
P005277,2022,MASTER_EQ
P004477,2022,VOC_POSTSEC
P014673,2022,VOC_POSTSEC
P029938,2022,VOC_POSTSEC
P037332,2022,SCHOOL
P043539,2022,VOC_POSTSEC
P012784,2022,VOC_POSTSEC
P018597,2022,VOC_POSTSEC
P038526,2022,SCHOOL
P010497,2022,VOC_POSTSEC
P011079,2022,SCHOOL
P042950,2022,NONE_LOW
P037370,2022,MASTER_EQ
P005389,2022,VOC_POSTSEC
P015088,2022,VOC_POSTSEC
P036857,2022,SCHOOL
P022997,2022,VOC_POSTSEC
P038791,2022,VOC_POSTSEC
P004198,2022,VOC_POSTSEC
P048931,2022,VOC_POSTSEC
P030963,2022,BACHELOR_EQ
P032900,2022,SCHOOL
P007372,2022,MASTER_EQ
P017771,2022,BACHELOR_EQ
P029905,2022,VOC_POSTSEC
P021872,2022,VOC_POSTSEC
P047599,2022,NONE_LOW
P019379,2022,SCHOOL
P012190,2022,VOC_POSTSEC
P025010,2022,BACHELOR_EQ
P019553,2022,BACHELOR_EQ
P002764,2022,SCHOOL
P036799,2022,BACHELOR_EQ
P005826,2022,VOC_POSTSEC
P021805,2022,VOC_POSTSEC
P027528,2022,SCHOOL
P032733,2022,MASTER_EQ
P011799,2022,SCHOOL
P005023,2022,VOC_POSTSEC
P046684,2022,VOC_POSTSEC
P018642,2022,BACHELOR_EQ
P008434,2022,BACHELOR_EQ
P037260,2022,VOC_POSTSEC
P047043,2022,MASTER_EQ
P002780,2022,DOCTORATE
P044865,2022,SCHOOL
P007750,2022,MASTER_EQ
P019667,2022,BACHELOR_EQ
P045487,2022,SCHOOL
P021484,2022,BACHELOR_EQ
P032617,2022,BACHELOR_EQ
P029200,2022,VOC_POSTSEC
P012911,2022,VOC_POSTSEC
P034736,2022,BACHELOR_EQ
P001796,2022,VOC_POSTSEC
P036694,2022,NONE_LOW
P020021,2022,VOC_POSTSEC
P040903,2022,SCHOOL
P029706,2022,SCHOOL
P009426,2022,VOC_POSTSEC
P034651,2022,NONE_LOW
P047785,2022,SCHOOL
P003330,2022,VOC_POSTSEC
P038207,2022,SCHOOL
P007016,2022,SCHOOL
P015033,2022,BACHELOR_EQ
P004033,2022,BACHELOR_EQ
P021486,2022,VOC_POSTSEC
P025960,2022,SCHOOL
P033422,2022,BACHELOR_EQ
P010591,2022,BACHELOR_EQ
P046754,2022,SCHOOL
P048822,2022,SCHOOL
P009348,2022,VOC_POSTSEC
P028412,2022,NONE_LOW
P025750,2022,SCHOOL
P021829,2022,VOC_POSTSEC
P035375,2022,VOC_POSTSEC
P040298,2022,VOC_POSTSEC
P006833,2022,VOC_POSTSEC
P020103,2022,SCHOOL
P049081,2022,SCHOOL
P004646,2022,SCHOOL
P039928,2022,SCHOOL
P013182,2022,VOC_POSTSEC
P005563,2022,VOC_POSTSEC
P016682,2022,BACHELOR_EQ
P012918,2022,VOC_POSTSEC
P016903,2022,SCHOOL
P009786,2022,SCHOOL
P019310,2022,SCHOOL
P037568,2022,SCHOOL
P018141,2022,SCHOOL
P023827,2022,SCHOOL
P041962,2022,BACHELOR_EQ
P003143,2022,VOC_POSTSEC
P040513,2022,NONE_LOW
P020550,2022,SCHOOL
P016938,2022,VOC_POSTSEC
P046592,2022,VOC_POSTSEC
P044305,2022,VOC_POSTSEC
P037037,2022,VOC_POSTSEC
P038847,2022,VOC_POSTSEC
P011988,2022,VOC_POSTSEC
P025349,2022,VOC_POSTSEC
P008331,2022,VOC_POSTSEC
P029601,2022,SCHOOL
P029810,2022,VOC_POSTSEC
P003725,2022,BACHELOR_EQ
P048187,2022,SCHOOL
P021920,2022,VOC_POSTSEC
P040907,2022,VOC_POSTSEC
P045993,2022,SCHOOL
P044610,2022,VOC_POSTSEC
P024383,2022,SCHOOL
P044854,2022,VOC_POSTSEC
P020583,2022,SCHOOL
P027593,2022,VOC_POSTSEC
P013329,2022,SCHOOL
P048318,2022,MASTER_EQ
P006499,2022,VOC_POSTSEC
P005813,2022,VOC_POSTSEC
P001900,2022,NONE_LOW
P022681,2022,VOC_POSTSEC
P046827,2022,SCHOOL
P018002,2022,UNKNOWN_CODE
P038599,2022,SCHOOL
P010866,2022,SCHOOL
P023291,2022,VOC_POSTSEC
P006519,2022,SCHOOL
P017772,2022,VOC_POSTSEC
P047260,2022,BACHELOR_EQ
P033568,2022,BACHELOR_EQ
P008948,2022,NONE_LOW
P021617,2022,VOC_POSTSEC
P041270,2022,MASTER_EQ
P034591,2022,MASTER_EQ
P042275,2022,SCHOOL
P029104,2022,SCHOOL
P022166,2022,VOC_POSTSEC
P015490,2022,SCHOOL
P020959,2022,BACHELOR_EQ
P005256,2022,SCHOOL
P017822,2022,SCHOOL
P010674,2022,NONE_LOW
P003342,2022,MASTER_EQ
P005408,2022,SCHOOL
P024555,2022,VOC_POSTSEC
P049086,2022,VOC_POSTSEC
P027794,2022,SCHOOL
P010699,2022,SCHOOL
P011630,2022,BACHELOR_EQ
P049559,2022,VOC_POSTSEC
P038369,2022,BACHELOR_EQ
P030147,2022,VOC_POSTSEC
P025059,2022,NONE_LOW
P021535,2022,NONE_LOW
P004757,2022,UNKNOWN_CODE
P013807,2022,SCHOOL
P033969,2022,VOC_POSTSEC
P039637,2022,SCHOOL
P036756,2022,SCHOOL
P021677,2022,BACHELOR_EQ
P017198,2022,MASTER_EQ
P035405,2022,VOC_POSTSEC
P008349,2022,SCHOOL
P022378,2022,SCHOOL
P035681,2022,VOC_POSTSEC
P000560,2022,SCHOOL
P004594,2022,SCHOOL
P015613,2022,VOC_POSTSEC
P005864,2022,SCHOOL
P047290,2022,VOC_POSTSEC
P006997,2022,VOC_POSTSEC
P034990,2022,NONE_LOW
P029979,2022,MASTER_EQ
P000823,2022,SCHOOL
P034045,2022,SCHOOL
P001187,2022,SCHOOL
P046102,2022,MASTER_EQ
P013635,2022,VOC_POSTSEC
P000017,2022,NONE_LOW
P015451,2022,SCHOOL
P043238,2022,SCHOOL
P022745,2022,SCHOOL
P047318,2022,NONE_LOW
P010803,2022,SCHOOL
P020024,2022,BACHELOR_EQ
P003861,2022,VOC_POSTSEC
P037990,2022,SCHOOL
P028323,2022,MASTER_EQ
P008556,2022,MASTER_EQ
P033216,2022,SCHOOL
P025422,2022,VOC_POSTSEC
P008022,2022,VOC_POSTSEC
P004606,2022,SCHOOL
P033200,2022,VOC_POSTSEC
P034482,2022,NONE_LOW
P023595,2022,SCHOOL
P036718,2022,NONE_LOW
P008748,2022,SCHOOL
P007261,2022,SCHOOL
P006620,2022,NONE_LOW
P025426,2022,SCHOOL
P048657,2022,VOC_POSTSEC
P026813,2022,SCHOOL
P009973,2022,VOC_POSTSEC
P022247,2022,BACHELOR_EQ
P005854,2022,VOC_POSTSEC
P025770,2022,VOC_POSTSEC
P040293,2022,VOC_POSTSEC
P036890,2022,SCHOOL
P002885,2022,VOC_POSTSEC
P042535,2022,VOC_POSTSEC
P026677,2022,SCHOOL
P021533,2022,VOC_POSTSEC
P004369,2022,SCHOOL
P000130,2022,BACHELOR_EQ
P025353,2022,VOC_POSTSEC
P036206,2022,VOC_POSTSEC
P012796,2022,VOC_POSTSEC
P035345,2022,BACHELOR_EQ
P015162,2022,VOC_POSTSEC
P000908,2022,SCHOOL
P037450,2022,MASTER_EQ
P043765,2022,VOC_POSTSEC
P047823,2022,VOC_POSTSEC
P042994,2022,VOC_POSTSEC
P019031,2022,SCHOOL
P041596,2022,VOC_POSTSEC
P042831,2022,BACHELOR_EQ
P024681,2022,BACHELOR_EQ
P014965,2022,NONE_LOW
P035507,2022,BACHELOR_EQ
P049891,2022,VOC_POSTSEC
P001094,2022,VOC_POSTSEC
P000758,2022,VOC_POSTSEC
P035200,2022,VOC_POSTSEC
P010524,2022,VOC_POSTSEC
P043024,2022,BACHELOR_EQ
P031890,2022,SCHOOL
P012149,2022,BACHELOR_EQ
P007496,2022,NONE_LOW
P038268,2022,BACHELOR_EQ
P006276,2022,SCHOOL
P036583,2022,VOC_POSTSEC
P018783,2022,VOC_POSTSEC
P022660,2022,SCHOOL
P012269,2022,VOC_POSTSEC
P004607,2022,BACHELOR_EQ
P007430,2022,VOC_POSTSEC
P004668,2022,SCHOOL
P007773,2022,VOC_POSTSEC
P021376,2022,NONE_LOW
P007490,2022,VOC_POSTSEC
P007454,2022,NONE_LOW
P034465,2022,VOC_POSTSEC
P010827,2022,SCHOOL
P004216,2022,SCHOOL
P048477,2022,SCHOOL
P015307,2022,SCHOOL
P021093,2022,VOC_POSTSEC
P037945,2022,VOC_POSTSEC
P010890,2022,NONE_LOW
P019500,2022,VOC_POSTSEC
P010442,2022,NONE_LOW
P041415,2022,VOC_POSTSEC
P014432,2022,VOC_POSTSEC
P034444,2022,VOC_POSTSEC
P041824,2022,VOC_POSTSEC
P032031,2022,VOC_POSTSEC
P000435,2022,BACHELOR_EQ
P008958,2022,BACHELOR_EQ
P031660,2022,SCHOOL
P011013,2022,MASTER_EQ
P035369,2022,BACHELOR_EQ
P023478,2022,BACHELOR_EQ
P048779,2022,VOC_POSTSEC
P037324,2022,MASTER_EQ
P002621,2022,
P027317,2022,NONE_LOW
P048642,2022,DOCTORATE
P039396,2022,SCHOOL
P019021,2022,VOC_POSTSEC
P011115,2022,SCHOOL
P016368,2022,SCHOOL
P019497,2022,SCHOOL
P031860,2022,VOC_POSTSEC
P003616,2022,BACHELOR_EQ
P007953,2022,VOC_POSTSEC
P038704,2022,MASTER_EQ
P042215,2022,NONE_LOW
P047416,2022,SCHOOL
P003681,2022,SCHOOL
P006951,2022,SCHOOL
P011355,2022,VOC_POSTSEC
P047322,2022,MASTER_EQ
P036959,2022,VOC_POSTSEC
P027740,2022,VOC_POSTSEC
P013691,2022,BACHELOR_EQ
P009177,2022,SCHOOL
P043862,2022,SCHOOL
P006745,2022,VOC_POSTSEC
P001748,2022,VOC_POSTSEC
P030038,2022,VOC_POSTSEC
