person_id,tax_year,tax_filing_flag,taxable_income,contact_address_id
P014648,2025,1,23940.1,A010496
P014649,2025,1,20721.99,A001729
P014651,2025,1,114583.35,A010438
P014652,2025,1,36037.62,A013866
P014655,2025,1,50154.85,A013947
P014657,2025,1,8636.39,A013947
P014660,2025,1,26545.2,A016664
P014661,2025,1,16477.21,A016664
P014662,2025,1,60486.06,A013267
P014666,2025,0,0.0,A001186
P014667,2025,1,57463.71,A001859
P014668,2025,1,36121.46,A001859
P014669,2025,1,41809.73,A007021
P014671,2025,1,18395.85,A013227
P014672,2025,1,27635.14,A013227
P014675,2025,1,92774.11,A010452
P014676,2025,1,66633.81,A010452
P014677,2025,1,32239.3,A002632
P014679,2025,1,10928.8,
P014688,2025,1,28317.09,A006836
P014690,2025,1,129439.84,A002407
P014691,2025,1,8854.69,A006710
P014695,2025,1,39381.29,A013305
P014696,2025,1,13396.26,A017298
P014699,2025,1,16213.09,A002643
P014703,2025,1,62076.77,A002643
P014705,2025,1,7532.5,A012407
P014709,2025,1,29973.08,A008906
P014713,2025,1,36317.0,A014985
P014714,2025,1,41049.36,A008330
P014715,2025,1,17858.95,A008330
P014717,2025,1,63778.15,A011461
P014718,2025,1,9476.85,A011461
P014726,2025,1,30198.48,A015497
P014727,2025,1,9494.77,A015497
P014730,2025,1,42088.57,A005246
P014732,2025,1,36266.1,A003603
P014737,2025,1,29949.57,A013197
P014738,2025,1,15544.66,A004804
P014740,2025,0,0.0,A004804
P014744,2025,1,56830.72,A004944
P014745,2025,1,39456.33,A013285
P014750,2025,1,28110.14,A006371
P014757,2025,1,13536.55,A009815
P014760,2025,1,12409.51,A009815
P014770,2025,1,24520.37,A009858
P014775,2025,1,39846.67,A014958
P014781,2025,1,12776.67,A000243
P014782,2025,1,26840.73,A000243
P014784,2025,1,25603.04,A007391
P014787,2025,1,18072.48,A016664
P014788,2025,1,15638.36,A016664
P014791,2025,1,31960.18,A004216
P014795,2025,1,,A011553
P014798,2025,1,38276.58,A010433
P014800,2025,1,9491.61,A016677
P014802,2025,1,27292.92,A004640
P014805,2025,1,48637.15,A017632
P014808,2025,1,57079.55,A005699
P014809,2025,1,46703.9,A016405
P014813,2025,1,36278.22,A014554
P014815,2025,1,37764.97,A007217
P014818,2025,1,29711.94,A017750
P014820,2025,1,67142.35,A000045
P014822,2025,1,78980.72,
P014825,2025,1,24965.6,A011209
P014826,2025,1,16642.81,A003110
P014828,2025,1,14079.89,A001809
P014830,2025,1,9313.56,A001809
P014833,2025,1,31424.96,A015528
P014834,2025,1,10276.35,A016557
P014835,2025,1,83640.68,A016557
P014837,2025,1,62802.57,A004462
P014839,2025,1,15590.74,A004462
P014840,2025,1,16965.12,A013746
P014841,2025,1,29886.62,A013746
P014843,2025,1,16183.7,A013746
P014850,2025,1,20547.15,A010703
P014852,2025,1,53544.99,A015856
P014855,2025,1,5188.57,A017806
P014856,2025,1,6571.43,A017806
P014857,2025,1,14797.99,A017806
P014859,2025,1,44444.16,A009247
P014861,2025,1,22243.28,A009247
P014868,2025,1,23717.91,A015444
P014871,2025,1,32331.68,A000188
P014873,2025,1,49590.32,A005689
P014875,2025,1,17342.05,A005689
P014877,2025,1,52627.75,A011261
P014879,2025,1,12910.64,A003504
P014884,2025,1,35519.81,A005928
P014885,2025,1,39139.97,A016101
P014887,2025,1,55147.57,A015863
P014888,2025,1,27657.01,A016066
P014895,2025,1,16937.03,A009996
P014898,2025,1,26531.67,A000151
P014899,2025,1,52952.7,A013890
P014903,2025,1,43038.62,A009705
P014904,2025,0,0.0,A000053
P014908,2025,1,37951.31,A003655
P014910,2025,1,21939.81,A017810
P014911,2025,1,57503.78,A017810
P014913,2025,1,21536.15,A017810
P014914,2025,1,37845.1,A015600
P014921,2025,1,30018.42,
P014923,2025,1,97988.39,A017823
P014928,2025,1,22381.84,A012701
P014930,2025,0,0.0,A014499
P014938,2025,1,27021.52,A007985
P014939,2025,1,20115.45,A002058
P014941,2025,1,57787.37,A002058
P014942,2025,1,42662.15,A002058
P014944,2025,1,44157.74,A002584
P014945,2025,1,25364.62,A002584
P014947,2025,1,55301.36,A002584
P014948,2025,1,69658.72,A005247
P014949,2025,1,57467.7,A005247
P014952,2025,1,18126.04,A017587
P014953,2025,1,35637.69,A003963
P014954,2025,1,33969.84,A003963
P014966,2025,1,48007.66,A002441
P014968,2025,1,28927.21,A003600
P014977,2025,1,80609.04,A014089
P014979,2025,1,8743.68,A014089
P014980,2025,1,14012.25,A009264
P014983,2025,1,26425.14,A017093
P014984,2025,1,7386.25,A006267
P014985,2025,0,0.0,A006267
P014992,2025,1,12256.61,A006895
P014993,2025,1,45114.23,A006895
P014995,2025,1,35962.42,A006895
P014999,2025,1,28962.36,A010076
P015000,2025,1,48087.6,A001325
P015002,2025,1,28243.25,A001325
P015005,2025,1,38068.92,A008633
P015006,2025,1,23927.31,A008633
P015008,2025,1,23416.81,A000381
P015012,2025,1,23926.49,
P015013,2025,1,52548.38,A006157
P015014,2025,1,18541.85,A006157
P015015,2025,1,11371.76,A006157
P015017,2025,1,47842.01,A010280
P015018,2025,1,26678.69,A010280
P015023,2025,1,15139.0,
P015024,2025,1,35318.17,A017259
P015025,2025,1,54707.52,A017259
P015027,2025,1,24388.89,A007697
P015029,2025,1,63207.43,A007697
P015030,2025,1,37376.89,A010418
P015032,2025,1,27924.04,A006384
P015033,2025,1,39191.85,A006384
P015035,2025,1,59087.33,A008014
P015038,2025,1,22656.42,A001720
P015040,2025,1,47940.19,A006394
P015043,2025,1,57721.88,A006394
P015044,2025,1,9378.2,A016313
P015045,2025,1,20071.68,A016313
P015046,2025,1,10803.48,A016313
P015048,2025,1,36253.71,A016313
P015049,2025,1,18179.15,A016313
P015052,2025,1,24759.53,A016681
P015055,2025,1,55424.4,A005337
P015056,2025,1,16146.65,A005337
P015058,2025,1,32942.98,A012611
P015059,2025,1,40162.44,A007253
P015062,2025,1,39557.54,A006179
P015064,2025,1,9102.46,A013651
P015065,2025,1,81958.98,A005800
P015066,2025,1,22407.83,A005800
P015069,2025,1,37148.4,A007151
P015072,2025,1,17738.35,A007497
P015074,2025,1,36446.17,A000304
P015075,2025,1,22264.32,A000304
P015076,2025,1,19833.22,A000304
P015078,2025,0,0.0,A015504
P015080,2025,1,11571.47,A015504
P015081,2025,1,40891.44,A017715
P015085,2025,1,29298.06,A017577
P015086,2025,1,36047.61,A017577
P015087,2025,1,36740.61,A016945
P015088,2025,1,84305.77,A016945
P015090,2025,1,89546.38,A004056
P015093,2025,1,37664.68,A015671
P015096,2025,1,61105.72,A015671
P015097,2025,1,9986.62,A015671
P015098,2025,1,23473.74,
P015100,2025,1,20386.52,A015529
P015106,2025,1,47373.87,A005989
P015109,2025,1,20986.93,A010167
P015111,2025,1,5221.28,A010167
P015113,2025,1,52088.07,A010167
P015118,2025,1,20472.53,A012756
P015120,2025,1,17682.25,A012756
P015122,2025,1,12879.59,A016137
P015123,2025,0,0.0,A016137
P015124,2025,1,22831.78,A010677
P015126,2025,1,33087.6,A008977
P015127,2025,1,25818.49,A008977
P015130,2025,1,37335.59,A007721
P015131,2025,1,9463.71,A007721
P015133,2025,1,8755.66,A007721
P015135,2025,1,32011.62,A016659
P015137,2025,1,28481.7,A006181
P015144,2025,1,50939.06,A008267
P015156,2025,1,36505.12,A008868
P015157,2025,0,0.0,A003589
P015158,2025,1,30060.05,A011298
P015161,2025,1,66099.46,A002692
P015162,2025,1,41772.96,A006808
P015168,2025,1,68747.17,A002854
P015169,2025,1,20252.88,A005421
P015170,2025,1,4407.95,A005421
P015178,2025,1,30249.73,A010288
P015179,2025,1,44540.13,A010288
P015181,2025,1,23583.6,A005277
P015186,2025,1,63644.61,A016192
P015188,2025,1,72757.62,A008665
P015190,2025,1,17293.18,A008665
P015192,2025,1,13471.62,A008665
P015193,2025,1,82433.25,A014402
P015194,2025,1,40217.23,A007965
P015196,2025,1,50765.09,A004801
P015197,2025,1,59948.65,A004801
P015198,2025,1,62675.77,A008479
P015200,2025,1,12578.09,A008479
P015205,2025,1,20819.93,A003572
P015206,2025,1,42146.16,A003572
P015207,2025,1,24968.69,A014883
P015209,2025,1,29438.48,A012343
P015215,2025,1,38884.14,A014120
P015216,2025,1,38532.42,A014120
P015217,2025,1,38831.44,A001186
P015218,2025,1,20828.72,A001186
P015219,2025,1,59139.77,A001186
P015222,2025,1,30270.14,A002759
P015225,2025,1,55846.4,A004338
P015226,2025,1,19119.79,A009039
P015229,2025,1,77696.49,A006721
P015235,2025,1,55289.59,A016693
P015236,2025,1,6956.11,A016693
P015240,2025,1,31711.6,A009142
P015243,2025,1,33548.51,A016197
P015244,2025,1,24925.78,A016197
P015248,2025,1,21495.14,A012105
P015250,2025,1,70279.77,A010184
P015252,2025,1,29364.41,A004666
P015261,2025,1,27888.62,A017810
P015264,2025,1,11592.18,A017810
P015265,2025,0,0.0,A000774
P015268,2025,1,123568.46,A013626
P015269,2025,1,80514.19,A013626
P015270,2025,1,24045.56,A013626
P015271,2025,1,69987.57,A016264
P015272,2025,1,27083.79,A016264
P015273,2025,1,25886.41,A017814
P015276,2025,1,32889.5,A009002
P015277,2025,1,64504.14,A012699
P015278,2025,1,38355.71,A012699
P015279,2025,1,23716.78,A012699
P015280,2025,1,31959.05,A012699
P015282,2025,1,50803.86,A012795
P015283,2025,1,45039.68,A009174
P015284,2025,1,5155.48,A009174
P015286,2025,1,9913.24,A003828
P015288,2025,1,24204.6,A004176
P015290,2025,1,46016.33,A006482
P015291,2025,1,91548.67,A006482
P015292,2025,1,23966.69,A006482
P015293,2025,1,57737.72,A006482
P015297,2025,1,23749.79,A003619
P015300,2025,1,22339.84,A011586
P015302,2025,1,4742.72,A011948
P015304,2025,1,84369.43,A017724
P015307,2025,1,131788.04,A014304
P015308,2025,1,11450.21,A014304
P015310,2025,1,33520.58,A012657
P015312,2025,1,20447.92,A015092
P015313,2025,1,56817.75,A017664
P015314,2025,1,21704.39,A015092
P015315,2025,1,8185.09,A006371
P015319,2025,1,40459.3,A012280
P015320,2025,1,28183.88,A012280
P015324,2025,1,42254.19,A002999
P015325,2025,1,9738.75,A004079
P015326,2025,1,20032.26,A010827
P015327,2025,1,65437.58,A010827
P015328,2025,1,10986.59,A015977
P015331,2025,1,49645.6,A014150
P015336,2025,1,28417.89,A013361
P015339,2025,0,0.0,A015385
P015340,2025,1,9826.59,A015385
P015341,2025,1,29204.36,A003098
P015346,2025,1,19436.72,A000024
P015348,2025,1,34989.55,A011198
P015351,2025,1,40366.13,A014677
P015352,2025,1,8962.23,A017772
P015353,2025,1,62541.48,A014196
P015356,2025,1,51264.33,A014196
P015358,2025,1,34574.25,
P015359,2025,1,22892.75,A003472
P015361,2025,1,43523.7,A013900
P015362,2025,1,14420.99,A007103
P015364,2025,1,36970.56,A000145
P015367,2025,1,19633.5,A006935
P015370,2025,1,56347.93,A009353
P015371,2025,1,3805.38,A009353
P015373,2025,1,21415.93,A013929
P015374,2025,1,48806.72,A013929
P015377,2025,1,14588.68,A001917
P015379,2025,1,40062.84,A005186
P015380,2025,1,62635.17,A004628
P015384,2025,1,41172.59,A012784
P015385,2025,1,25435.76,A012784
P015387,2025,1,36990.86,A002632
P015390,2025,1,47279.47,A003769
P015391,2025,1,12408.82,A009257
P015393,2025,1,53950.3,A000698
P015395,2025,1,68231.83,A004768
P015396,2025,1,78266.31,A015952
P015405,2025,1,10081.15,A008960
P015409,2025,1,31797.59,A016282
P015411,2025,1,55265.76,A016282
P015414,2025,1,14994.56,A001964
P015415,2025,1,,A001964
P015417,2025,1,27664.51,A004877
P015418,2025,1,77977.09,A003143
P015424,2025,1,32902.62,A011508
P015426,2025,1,28447.69,A014507
P015427,2025,1,32472.65,A014507
P015429,2025,1,24885.53,A009037
P015431,2025,1,39337.45,A015601
P015432,2025,1,28345.64,A000398
P015433,2025,1,64512.89,A000398
P015434,2025,1,16263.12,A006791
P015435,2025,1,25477.68,A002319
P015439,2025,1,14577.68,A016506
P015441,2025,1,21803.16,A016506
P015452,2025,1,16018.52,A007347
P015454,2025,1,37079.35,A005158
P015455,2025,1,5854.99,A005158
P015457,2025,1,15209.32,A005348
P015458,2025,1,40659.58,A003719
P015462,2025,1,38940.04,A000641
P015465,2025,1,16897.78,A014957
P015471,2025,1,22196.71,A011830
P015473,2025,1,30562.44,A002152
P015474,2025,1,10229.09,A002152
P015475,2025,1,45735.28,A009686
P015476,2025,1,31477.18,A009686
P015478,2025,1,31425.08,A009288
P015479,2025,1,17326.32,A016706
P015480,2025,1,21959.93,A008585
P015483,2025,1,47074.54,A009213
P015486,2025,1,19485.04,A007018
P015487,2025,1,39627.31,A007018
P015490,2025,1,20265.55,A013165
P015493,2025,1,5148.98,A009597
P015494,2025,1,24842.07,A009597
P015499,2025,1,76219.26,A003047
P015500,2025,1,17376.92,A015316
P015501,2025,1,13627.72,A015316
P015502,2025,1,26160.05,A008955
P015504,2025,1,27947.19,A008955
P015514,2025,1,35001.52,A002718
P015516,2025,1,40651.12,A009622
P015517,2025,1,28759.74,A008571
P015518,2025,1,43271.52,A008571
P015521,2025,1,90736.13,A006271
P015522,2025,1,17182.39,A006271
P015524,2025,1,23535.0,A011478
P015525,2025,1,38979.25,A011478
P015526,2025,1,26255.55,A000142
P015527,2025,1,30157.3,A000142
P015530,2025,1,27882.07,A017630
P015531,2025,1,36333.52,A015157
P015533,2025,1,32688.97,A017573
P015534,2025,1,21107.84,A017573
P015535,2025,1,16556.66,A017573
P015537,2025,1,19183.23,A003246
P015538,2025,1,43140.82,A012868
P015542,2025,1,31888.4,A010145
P015544,2025,1,27763.67,A017629
P015545,2025,1,29346.91,A017629
P015547,2025,1,100519.91,A017629
P015548,2025,1,7427.66,A017629
P015553,2025,1,11393.53,A007886
P015557,2025,1,8231.8,A012637
P015558,2025,1,49246.62,A015686
P015559,2025,1,26508.11,A008152
P015562,2025,1,15935.45,A012177
P015564,2025,1,64019.42,A012834
P015565,2025,1,15346.71,A012834
P015566,2025,1,73384.23,A002571
P015573,2025,1,49578.46,A012082
P015574,2025,1,13677.63,A015465
P015576,2025,1,74198.46,A014958
P015578,2025,1,25385.45,A003876
P015581,2025,1,32477.33,A016617
P015583,2025,1,25619.83,A010320
P015586,2025,1,37885.78,A012605
P015587,2025,1,43452.67,A014090
P015588,2025,1,24882.16,A001687
P015589,2025,1,25718.85,A001687
P015590,2025,1,31167.84,A017370
P015591,2025,1,67921.86,A017370
P015593,2025,1,41141.17,A017370
P015594,2025,1,14256.84,A009958
P015595,2025,1,7318.55,A015588
P015600,2025,1,39049.4,A015588
P015601,2025,1,13591.4,A007654
P015602,2025,1,22527.86,A007654
P015611,2025,1,38282.29,
P015612,2025,1,15126.69,A013048
P015614,2025,1,11288.41,A016474
P015615,2025,1,24348.43,A006205
P015616,2025,1,27221.11,A006205
P015619,2025,1,57841.99,
P015620,2025,1,29693.27,A016800
P015623,2025,1,64327.09,A006066
P015625,2025,1,29186.84,A006066
P015626,2025,1,37842.93,A001041
P015636,2025,1,24485.9,A001815
P015638,2025,1,21979.4,A011500
P015639,2025,1,29401.43,A011500
P015640,2025,1,42161.54,A011500
P015643,2025,1,36079.12,A013157
P015644,2025,1,93830.48,A013157
P015648,2025,1,13045.6,A007358
P015651,2025,1,29510.97,A014229
P015657,2025,1,37560.25,A017874
P015659,2025,1,59033.86,A005750
P015660,2025,1,23432.81,A011364
P015662,2025,0,0.0,A002256
P015663,2025,1,18391.46,A003776
P015670,2025,1,72046.52,A004980
P015671,2025,1,72375.76,A004980
P015674,2025,1,18169.8,A006330
P015676,2025,1,52181.34,A006330
P015681,2025,1,52288.96,A012704
P015682,2025,1,14063.99,A012704
P015685,2025,1,6550.02,
P015687,2025,1,14965.77,A008651
P015689,2025,1,12526.0,A013598
P015691,2025,1,30965.8,A000004
P015693,2025,1,26287.35,A002682
P015696,2025,1,64959.61,A008542
P015698,2025,1,8052.34,A008542
P015701,2025,1,7848.06,A003014
P015702,2025,1,32326.89,A003014
P015703,2025,1,18131.18,A003014
P015709,2025,1,6462.15,A014771
P015711,2025,1,27104.07,A014771
P015715,2025,1,26620.27,A009918
P015721,2025,1,11217.4,A008460
P015735,2025,1,50777.21,A000006
P015737,2025,1,6057.16,A000006
P015738,2025,1,9507.95,A000006
P015739,2025,1,31651.66,A010162
P015740,2025,1,6125.8,A010162
P015742,2025,1,35328.16,A016920
P015743,2025,1,54838.45,A015604
P015744,2025,1,28380.58,A015934
P015745,2025,1,34792.18,A015934
P015747,2025,1,35325.03,A015934
P015748,2025,1,9982.84,A011704
P015753,2025,1,7274.7,A010243
P015754,2025,1,20997.08,A016420
P015757,2025,1,57233.81,A001264
P015759,2025,1,19113.92,A007824
P015762,2025,1,23931.06,A002548
P015764,2025,1,19437.45,A011811
P015768,2025,1,52286.15,A016061
P015769,2025,1,14031.14,A016061
P015772,2025,1,35474.86,A000572
P015774,2025,1,44308.87,A017848
P015777,2025,1,9458.17,A005633
P015778,2025,1,26135.83,A001014
P015780,2025,1,29440.09,A006179
P015781,2025,1,39867.85,A011167
P015782,2025,1,10743.4,A011167
P015783,2025,1,35371.52,A011167
P015786,2025,1,54892.3,A016543
P015787,2025,1,49059.18,A016543
P015789,2025,1,,A011818
P015791,2025,1,16268.64,A011818
P015793,2025,1,67946.68,A001288
P015794,2025,1,41807.35,A001288
P015797,2025,1,49675.4,A010280
P015798,2025,1,30773.81,A000959
P015801,2025,1,25298.94,A016588
P015804,2025,1,15544.38,A001619
P015806,2025,1,44883.0,A001619
P015809,2025,1,45979.38,A007592
P015810,2025,1,74862.77,A007592
P015811,2025,1,,A007592
P015814,2025,1,24748.47,A012878
P015816,2025,1,8963.21,A002417
P015817,2025,1,17857.67,A002417
P015818,2025,1,29567.52,A016867
P015821,2025,1,85475.39,A016867
P015822,2025,1,13447.96,A010688
P015825,2025,1,30285.64,A010688
P015828,2025,1,30393.59,A007698
P015830,2025,1,27262.33,A013586
P015831,2025,1,16703.64,A013586
P015834,2025,1,50634.64,A001858
P015835,2025,1,42764.18,A004263
P015838,2025,1,0.0,A016768
P015839,2025,1,8244.24,A011061
P015842,2025,1,19182.97,A015764
P015847,2025,1,5317.3,A005775
P015850,2025,1,22083.17,A000887
P015853,2025,1,34279.72,A011786
P015854,2025,1,20195.12,A011786
P015865,2025,1,50716.69,A006126
P015869,2025,1,25554.57,A006126
P015870,2025,1,32273.61,A017316
P015871,2025,1,29598.02,A011097
P015873,2025,1,111847.44,A011097
P015875,2025,1,,A015644
P015876,2025,1,98001.92,A015644
P015879,2025,1,11086.59,A001492
P015883,2025,1,20891.73,A009152
P015887,2025,1,16985.58,A014025
P015888,2025,1,28811.83,A014025
P015891,2025,1,28025.58,A004736
P015893,2025,1,29795.84,A004736
P015894,2025,1,11449.74,A004736
P015900,2025,1,47072.07,A002932
P015904,2025,1,22593.28,A006944
P015906,2025,1,23905.16,A000315
P015910,2025,1,45202.3,A012245
P015914,2025,1,10744.36,A014012
P015915,2025,1,28806.62,A014012
P015916,2025,1,24054.37,A014012
P015921,2025,1,36327.22,A008810
P015922,2025,1,34195.17,A015736
P015924,2025,1,84203.66,A015736
P015925,2025,1,10694.04,A015736
P015926,2025,1,28280.85,A002328
P015927,2025,1,27749.47,A002328
P015929,2025,0,0.0,A008441
P015932,2025,1,46115.06,A005364
P015941,2025,1,6205.39,A007138
P015943,2025,1,35116.87,A003496
P015945,2025,1,47432.62,A008459
P015946,2025,1,13372.38,A008459
P015947,2025,1,70493.12,A008459
P015949,2025,1,32895.08,A008459
P015950,2025,1,41422.41,A008459
P015951,2025,1,17923.31,A008517
P015953,2025,1,16759.57,A008517
P015955,2025,1,37475.4,A013305
P015957,2025,1,102577.18,A009793
P015958,2025,1,6687.99,A012532
P015961,2025,1,27855.37,
P015962,2025,1,14491.18,A010793
P015966,2025,1,13511.81,A002511
P015969,2025,1,46885.18,A015089
P015973,2025,1,10460.01,A004956
P015976,2025,1,26846.01,A002769
P015978,2025,1,16161.14,A014255
P015981,2025,1,18023.09,A014255
P015983,2025,1,44612.39,A017060
P015985,2025,1,36831.37,A007062
P015986,2025,1,56783.38,A007062
P015992,2025,1,50404.63,A013882
P015993,2025,1,24660.47,A014214
P015994,2025,1,81304.31,A005198
P015996,2025,1,23151.86,A013770
P015997,2025,1,25283.1,A016881
P015998,2025,1,16580.63,
P015999,2025,1,33994.16,A016881
P016000,2025,1,24844.96,A016881
P016004,2025,1,47630.99,A014707
P016007,2025,1,41495.45,A001556
P016008,2025,1,55974.32,A001556
P016013,2025,1,28950.98,
P016014,2025,1,20714.39,A005249
P016015,2025,1,41498.82,A005249
P016016,2025,1,19008.8,A005249
P016017,2025,1,44253.44,A010652
P016018,2025,1,33622.74,A010652
P016019,2025,1,30736.42,A014631
P016024,2025,1,155366.25,A003293
P016028,2025,1,85217.62,A000696
P016030,2025,1,5171.64,A001497
P016031,2025,1,7290.37,A007175
P016035,2025,1,38767.62,A013358
P016036,2025,1,12836.06,A014371
P016039,2025,1,67132.29,A008907
P016041,2025,1,28643.0,A016844
P016043,2025,1,30341.5,A004156
P016045,2025,1,21802.63,
P016049,2025,1,32059.23,A004404
P016051,2025,1,34444.28,A016322
P016059,2025,1,25638.32,A004090
P016060,2025,1,77853.98,A013114
P016063,2025,1,70718.64,A006254
P016064,2025,1,12412.85,A006254
P016068,2025,1,9046.45,A002910
P016069,2025,1,68840.45,A002910
P016072,2025,1,19080.45,A002362
P016073,2025,1,38689.88,A002362
P016077,2025,1,51266.72,A002661
P016080,2025,0,0.0,A011638
P016082,2025,1,23814.48,A008778
P016083,2025,1,15255.25,A000850
P016086,2025,1,33413.55,A005257
P016087,2025,1,42746.84,A005257
P016088,2025,1,32194.71,A017283
P016089,2025,1,11618.52,A015242
P016092,2025,1,22973.9,A009290
P016093,2025,1,57568.14,A009290
P016094,2025,1,27163.67,A014938
P016095,2025,1,12843.89,A003092
P016099,2025,1,23103.65,A003092
P016100,2025,1,9731.67,A004803
P016102,2025,1,54607.76,A017879
P016104,2025,1,21447.02,A015030
P016106,2025,1,99821.89,A015030
P016108,2025,1,20547.99,A006693
P016109,2025,1,107305.46,A006693
P016111,2025,1,33974.57,A004075
P016113,2025,1,36543.99,A004075
P016114,2025,1,52669.23,A004075
P016115,2025,1,65677.75,A016084
P016117,2025,0,0.0,A001075
P016119,2025,1,53463.2,A012127
P016121,2025,1,10233.94,
P016125,2025,1,37437.25,A014984
P016133,2025,1,67364.37,A009201
P016142,2025,1,17460.21,A003637
P016158,2025,1,45993.58,A003331
P016161,2025,1,16420.98,A000177
P016164,2025,1,35650.99,A001878
P016167,2025,1,20096.33,A013120
P016168,2025,1,13448.61,A002169
P016172,2025,1,36050.42,A001150
P016175,2025,1,39570.56,A013136
P016178,2025,1,33004.43,A004986
P016182,2025,1,8700.85,A001739
P016184,2025,1,50331.91,A005035
P016185,2025,1,71773.74,A005035
P016186,2025,1,25847.44,A005035
P016190,2025,1,16627.13,A014043
P016193,2025,1,36742.8,A004506
P016194,2025,1,41470.13,A004506
