person_id,ref_date,employment_status,days_employed_last_12m,annual_employment_income,contact_address_id
P017161,2025-12-31,employed,322,36380.43,A010989
P017165,2025-12-31,employed,291,16619.02,A006949
P017167,2025-12-31,employed,338,14478.42,A016373
P017170,2025-12-31,employed,363,47385.09,A007511
P017171,2025-12-31,marginal,5,4759.16,A007511
P017174,2025-12-31,employed,205,17462.25,A002089
P017175,2025-12-31,employed,272,35869.24,A002089
P017176,2025-12-31,marginal,81,8663.34,A002089
P017177,2025-12-31,employed,297,22298.7,A002089
P017188,2025-12-31,marginal,107,9943.09,A004056
P017190,2025-12-31,employed,365,32068.74,A017764
P017191,2025-12-31,employed,228,8457.11,A017764
P017193,2025-12-31,employed,298,8728.08,A000746
P017194,2025-12-31,employed,241,23955.43,A000746
P017195,2025-12-31,employed,212,20464.99,A000746
P017197,2025-12-31,employed,313,39112.61,A001147
P017198,2025-12-31,marginal,127,6373.74,A010836
P017201,2025-12-31,employed,305,17201.81,A012874
P017202,2025-12-31,employed,271,33293.56,A012874
P017203,2025-12-31,employed,275,30350.67,A012874
P017204,2025-12-31,employed,275,34292.51,A006851
P017205,2025-12-31,self_employed,188,33762.44,A006278
P017206,2025-12-31,employed,287,23135.19,A009989
P017207,2025-12-31,marginal,102,10205.19,A009294
P017211,2025-12-31,employed,365,19410.22,A007252
P017214,2025-12-31,no_record,0,0,A016330
P017219,2025-12-31,no_record,0,0,A012556
P017224,2025-12-31,self_employed,255,34668.93,A012503
P017228,2025-12-31,employed,365,39164.48,A017786
P017232,2025-12-31,employed,327,20574.48,A000369
P017233,2025-12-31,employed,273,30454.66,A004200
P017234,2025-12-31,self_employed,194,19576.35,A004200
P017236,2025-12-31,employed,227,17220.28,A004200
P017239,2025-12-31,marginal,103,5997.67,A016405
P017246,2025-12-31,self_employed,365,28089.08,A003835
P017250,2025-12-31,employed,266,47712.59,A011698
P017251,2025-12-31,employed,338,11371.8,A011698
P017252,2025-12-31,employed,251,22257.03,A011698
P017265,2025-12-31,employed,147,15015.09,A015565
P017267,2025-12-31,no_record,0,0,A012647
P017268,2025-12-31,self_employed,239,9426.37,A016115
P017271,2025-12-31,employed,300,27627.4,A009198
P017273,2025-12-31,employed,329,31609.65,A006940
P017274,2025-12-31,employed,222,18767.66,A011232
P017275,2025-12-31,employed,227,28423.33,A011232
P017276,2025-12-31,employed,317,40350.56,A011232
P017277,2025-12-31,marginal,124,2962.54,A005895
P017278,2025-12-31,self_employed,293,112802.09,A005895
P017279,2025-12-31,employed,365,24980.11,A013062
P017280,2025-12-31,employed,289,24299.86,A004425
P017286,2025-12-31,self_employed,257,11780.33,A012884
P017288,2025-12-31,marginal,114,7734.13,A010234
P017289,2025-12-31,employed,365,50425.71,A012829
P017290,2025-12-31,employed,304,36147.54,A004622
P017292,2025-12-31,marginal,25,2534.18,A014102
P017294,2025-12-31,self_employed,148,19886.41,A014102
P017295,2025-12-31,self_employed,217,29863.68,A010569
P017296,2025-12-31,employed,314,23275.07,A012988
P017297,2025-12-31,employed,261,12076.26,A012988
P017299,2025-12-31,marginal,111,4289.01,A012236
P017300,2025-12-31,employed,271,21155.4,A003744
P017302,2025-12-31,employed,246,11120.4,A016679
P017303,2025-12-31,employed,314,11370.71,A012408
P017305,2025-12-31,employed,245,78893.03,A012408
P017306,2025-12-31,marginal,148,4401.25,A015468
P017308,2025-12-31,employed,288,20762.96,A012204
P017312,2025-12-31,marginal,66,2775.72,A012204
P017313,2025-12-31,marginal,118,6654.97,A006522
P017316,2025-12-31,employed,279,36120.55,A011008
P017318,2025-12-31,marginal,111,7070.46,A015249
P017320,2025-12-31,employed,323,41066.9,A015249
P017322,2025-12-31,employed,365,18518.06,A015249
P017325,2025-12-31,employed,330,17806.84,A015219
P017328,2025-12-31,employed,337,9529.39,A015219
P017329,2025-12-31,employed,156,25584.59,A014117
P017331,2025-12-31,employed,321,92002.5,A014117
P017332,2025-12-31,self_employed,343,37038.84,A014117
P017335,2025-12-31,marginal,140,5583.79,A009526
P017337,2025-12-31,employed,365,10801.67,NA
P017341,2025-12-31,employed,291,34338.05,A002381
P017345,2025-12-31,employed,222,18051.77,A008852
P017346,2025-12-31,employed,338,14615.13,A008852
P017348,2025-12-31,self_employed,190,40086.27,A002246
P017350,2025-12-31,employed,324,19682.92,A008226
P017352,2025-12-31,employed,337,58260.05,A001134
P017353,2025-12-31,employed,290,20597.09,A002869
P017354,2025-12-31,employed,284,26131.55,A001134
P017355,2025-12-31,employed,329,36752.04,A001134
P017356,2025-12-31,employed,274,26714.9,A008134
P017358,2025-12-31,employed,343,53185.83,A008134
P017360,2025-12-31,employed,320,37802.7,A013492
P017361,2025-12-31,employed,356,18411.97,A013492
P017363,2025-12-31,marginal,148,6216.84,NA
P017364,2025-12-31,employed,250,49535.47,A013492
P017365,2025-12-31,self_employed,365,16382.15,A017373
P017369,2025-12-31,employed,347,12497.35,A001678
P017373,2025-12-31,marginal,103,3640.24,A001611
P017375,2025-12-31,employed,332,49273.96,A015505
P017376,2025-12-31,employed,295,30974.91,A000297
P017377,2025-12-31,employed,273,27005.53,A005642
P017378,2025-12-31,employed,320,41621.85,A005642
P017384,2025-12-31,employed,283,28256.16,A006922
P017386,2025-12-31,self_employed,182,9720.77,A011868
P017387,2025-12-31,self_employed,306,190433.56,A003135
P017388,2025-12-31,employed,279,52891.99,A003135
P017390,2025-12-31,employed,240,16326.89,A017680
P017391,2025-12-31,employed,308,42048.03,A003487
P017392,2025-12-31,marginal,113,6471.33,A003487
P017393,2025-12-31,self_employed,365,9419.13,A016441
P017395,2025-12-31,employed,317,22581.93,A012041
P017396,2025-12-31,employed,312,18430.74,A012041
P017397,2025-12-31,employed,324,38666.55,A012041
P017404,2025-12-31,self_employed,257,48013.02,A011970
P017405,2025-12-31,employed,290,39596.46,A011970
P017407,2025-12-31,employed,295,16056.95,NA
P017408,2025-12-31,employed,319,25069.61,A011970
P017409,2025-12-31,employed,313,16120.14,A002505
P017410,2025-12-31,employed,329,29452.52,NA
P017411,2025-12-31,employed,269,21719.12,A004172
P017412,2025-12-31,employed,297,21962.55,A004172
P017413,2025-12-31,employed,295,37052.5,A008663
P017414,2025-12-31,employed,365,31799.33,A008663
P017415,2025-12-31,marginal,NA,4925.18,A008663
P017416,2025-12-31,marginal,30,4605.76,A008663
P017418,2025-12-31,employed,358,9403.59,A000738
P017421,2025-12-31,employed,205,53723.79,A014832
P017423,2025-12-31,marginal,125,10940.38,A014832
P017425,2025-12-31,employed,250,10538.54,A011270
P017428,2025-12-31,employed,246,18800.7,A011270
P017429,2025-12-31,employed,238,19701.87,A011270
P017430,2025-12-31,employed,303,18012.62,A012123
P017434,2025-12-31,employed,334,NA,A017909
P017435,2025-12-31,employed,246,98877.34,A017909
P017439,2025-12-31,employed,295,25375.64,A006844
P017445,2025-12-31,employed,294,19229.03,A013937
P017450,2025-12-31,employed,NA,17874.66,A003456
P017452,2025-12-31,employed,343,91030.06,A006985
P017455,2025-12-31,employed,228,45661.59,A006985
P017456,2025-12-31,marginal,76,9538.7,A014237
P017457,2025-12-31,employed,290,51015.24,A014237
P017458,2025-12-31,marginal,104,4791.61,A014237
P017461,2025-12-31,employed,317,24982.54,A011206
P017462,2025-12-31,employed,278,32989.08,A011206
P017463,2025-12-31,employed,220,40827.13,A000633
P017464,2025-12-31,employed,140,11141.53,A009145
P017469,2025-12-31,employed,199,10733.98,A016452
P017470,2025-12-31,self_employed,150,15670.39,A016452
P017474,2025-12-31,self_employed,210,31147.64,A010657
P017477,2025-12-31,employed,275,16621.14,A011803
P017479,2025-12-31,employed,246,24798.93,A011803
P017480,2025-12-31,employed,365,22869.21,NA
P017481,2025-12-31,employed,241,11257.8,A011803
P017485,2025-12-31,marginal,93,4447.63,A005196
P017487,2025-12-31,employed,321,22103.4,A005196
P017489,2025-12-31,no_record,0,0,A000071
P017493,2025-12-31,employed,245,20105.08,A001292
P017494,2025-12-31,employed,250,10370.93,A007993
P017495,2025-12-31,employed,301,17862.03,A007993
P017497,2025-12-31,marginal,70,6989.72,A004135
P017501,2025-12-31,employed,273,21766.18,A016639
P017503,2025-12-31,self_employed,267,19385.63,A007270
P017504,2025-12-31,employed,327,57213,A007270
P017511,2025-12-31,marginal,64,4978.52,A006486
P017512,2025-12-31,employed,302,29460.22,A006486
P017514,2025-12-31,employed,316,33771.93,A010336
P017519,2025-12-31,employed,355,13446.94,A013299
P017520,2025-12-31,employed,282,29582.66,A013299
P017521,2025-12-31,self_employed,365,23138.53,A014846
P017522,2025-12-31,employed,293,24001.48,A014846
P017524,2025-12-31,employed,365,28633.79,A015992
P017527,2025-12-31,employed,356,14877.3,A005043
P017528,2025-12-31,employed,365,24245.2,A005043
P017529,2025-12-31,employed,288,17374.88,A007664
P017530,2025-12-31,employed,229,29835.75,A014697
P017531,2025-12-31,employed,239,11836.44,A014697
P017536,2025-12-31,employed,264,17589.43,A003352
P017537,2025-12-31,employed,287,23089.66,A009859
P017539,2025-12-31,employed,235,23867.76,A007327
P017542,2025-12-31,employed,272,20618.83,A007327
P017543,2025-12-31,marginal,78,3816.92,A010740
P017544,2025-12-31,marginal,58,5487.82,A010740
P017545,2025-12-31,employed,259,26704.76,A010740
P017546,2025-12-31,employed,289,27419.03,A003316
P017547,2025-12-31,employed,352,29522.03,A016922
P017549,2025-12-31,employed,204,20824.01,A004671
P017550,2025-12-31,employed,233,35705.73,A010112
P017553,2025-12-31,employed,272,36674.66,A005175
P017556,2025-12-31,marginal,125,2988.46,A010144
P017564,2025-12-31,employed,341,76596.47,A017975
P017567,2025-12-31,employed,365,25537.32,A014731
P017569,2025-12-31,marginal,98,2823.98,A004191
P017575,2025-12-31,no_record,0,0,A002142
P017578,2025-12-31,employed,227,30542.17,A008230
P017580,2025-12-31,employed,295,48259.96,A014665
P017583,2025-12-31,self_employed,340,12468.21,A007070
P017584,2025-12-31,self_employed,144,36729.16,A009232
P017585,2025-12-31,marginal,58,7670.16,A009232
P017587,2025-12-31,employed,324,28330.85,A000899
P017590,2025-12-31,employed,353,27348.33,A014537
P017591,2025-12-31,self_employed,295,24463.57,NA
P017592,2025-12-31,employed,255,40116.34,A014537
P017596,2025-12-31,employed,274,41693.57,A012554
P017598,2025-12-31,employed,305,42522.93,A007356
P017601,2025-12-31,employed,345,19460.05,A007356
P017607,2025-12-31,employed,335,16650.74,A008620
P017609,2025-12-31,marginal,117,4821.18,A010068
P017610,2025-12-31,employed,227,36423.58,A012969
P017612,2025-12-31,employed,352,15236.09,A014731
P017613,2025-12-31,employed,365,38899.11,A014731
P017615,2025-12-31,employed,305,25479.74,A018000
P017616,2025-12-31,employed,306,15991.72,A006291
P017619,2025-12-31,marginal,171,5458.92,A006291
P017620,2025-12-31,employed,257,29977.56,A006291
P017622,2025-12-31,employed,335,21948.33,A012130
P017624,2025-12-31,employed,321,49236.54,A012130
P017625,2025-12-31,self_employed,187,14168.94,A012130
P017626,2025-12-31,employed,342,13364.53,A007050
P017627,2025-12-31,employed,288,NA,A007050
P017628,2025-12-31,employed,264,29846.39,A007050
P017631,2025-12-31,self_employed,234,11720.37,A015827
P017633,2025-12-31,employed,301,24416.03,A014296
P017634,2025-12-31,employed,254,14027.8,A005703
P017638,2025-12-31,marginal,147,5526.78,A005703
P017641,2025-12-31,employed,365,46451.97,A002369
P017648,2025-12-31,employed,324,43437.02,A009778
P017651,2025-12-31,employed,255,29806.29,A009778
P017652,2025-12-31,employed,262,19074.08,A005725
P017653,2025-12-31,employed,194,31573.33,A009899
P017661,2025-12-31,employed,262,30952.51,A002569
P017662,2025-12-31,employed,365,26021.26,A014421
P017664,2025-12-31,employed,365,25498.03,A000376
P017665,2025-12-31,employed,289,28748.22,A016107
P017666,2025-12-31,employed,241,34544.69,A017801
P017667,2025-12-31,employed,365,13533.69,A005029
P017669,2025-12-31,employed,279,20931.92,A010496
P017674,2025-12-31,self_employed,365,41705.57,A005126
P017678,2025-12-31,employed,235,11687.67,A009663
P017679,2025-12-31,self_employed,316,17538.91,A012584
P017684,2025-12-31,self_employed,316,10134.31,A014869
P017687,2025-12-31,employed,266,31364.27,A011221
P017688,2025-12-31,employed,255,25954.49,A011221
P017689,2025-12-31,employed,252,19168.98,A014887
P017690,2025-12-31,employed,219,31190.37,A007296
P017691,2025-12-31,self_employed,365,26396.15,A007296
P017692,2025-12-31,employed,298,59952.35,A007296
P017694,2025-12-31,no_record,0,0,A007551
P017695,2025-12-31,employed,305,12257.56,A005024
P017697,2025-12-31,marginal,94,NA,A004104
P017699,2025-12-31,employed,313,27042.77,A004104
P017700,2025-12-31,employed,267,11804.59,A004104
P017701,2025-12-31,employed,340,40910.43,A011885
P017702,2025-12-31,employed,240,23582.98,A011885
P017703,2025-12-31,employed,235,29628.12,A006530
P017704,2025-12-31,employed,336,22253.88,A006530
P017715,2025-12-31,employed,365,68367.11,A010136
P017717,2025-12-31,marginal,66,2422.01,A012945
P017720,2025-12-31,employed,325,29397.9,A012945
P017721,2025-12-31,employed,342,17717.69,A012945
P017722,2025-12-31,employed,269,19322.61,A012945
P017725,2025-12-31,employed,283,28747.04,A016662
P017729,2025-12-31,employed,349,21723,A010573
P017730,2025-12-31,employed,351,14999.52,A005622
P017731,2025-12-31,marginal,195,6468.07,A009811
P017732,2025-12-31,employed,201,28850.18,NA
P017734,2025-12-31,self_employed,256,13718.65,A010663
P017735,2025-12-31,employed,224,49024.16,A010663
P017736,2025-12-31,employed,365,19973.37,A015804
P017742,2025-12-31,employed,365,35406.08,A010963
P017745,2025-12-31,self_employed,235,15667.85,A015908
P017747,2025-12-31,marginal,131,4342.98,A013018
P017749,2025-12-31,employed,340,15432.42,A013018
P017757,2025-12-31,employed,281,34927.94,A006069
P017758,2025-12-31,self_employed,241,18912.52,A006069
P017761,2025-12-31,employed,214,27404.2,A001638
P017762,2025-12-31,employed,291,16444.76,A001638
P017764,2025-12-31,employed,313,15656.82,A001638
P017765,2025-12-31,employed,263,24584.63,A014937
P017766,2025-12-31,employed,290,20250.67,A014937
P017767,2025-12-31,employed,365,17692.03,A001358
P017775,2025-12-31,employed,298,28583.6,A017677
P017778,2025-12-31,employed,220,35955.33,A017591
P017780,2025-12-31,marginal,89,3412.33,A012118
P017783,2025-12-31,employed,229,30763.15,A010578
P017790,2025-12-31,employed,323,16464.69,A000917
P017791,2025-12-31,employed,275,56989.9,A000917
P017792,2025-12-31,employed,267,15354.28,A004510
P017793,2025-12-31,employed,324,42104.46,A008365
P017794,2025-12-31,employed,248,19432.15,A008365
P017797,2025-12-31,employed,168,41280.69,A014318
P017798,2025-12-31,employed,299,27794.13,A014318
P017799,2025-12-31,employed,308,13286.31,A004181
P017804,2025-12-31,employed,212,37555.38,A015673
P017807,2025-12-31,marginal,159,5904.74,A012921
P017808,2025-12-31,employed,246,18197.44,A015113
P017809,2025-12-31,employed,262,22775.31,A015113
P017810,2025-12-31,marginal,154,4980.41,A015113
P017817,2025-12-31,employed,365,27611.65,A011253
P017818,2025-12-31,no_record,0,0,A007245
P017820,2025-12-31,employed,299,44902,A010468
P017827,2025-12-31,employed,234,23406.17,A007556
P017828,2025-12-31,employed,305,21414.49,A007556
P017834,2025-12-31,employed,365,20105.26,A002288
P017835,2025-12-31,self_employed,273,23450.27,A014341
P017836,2025-12-31,employed,244,23782.67,A014341
P017838,2025-12-31,marginal,243,5030.44,A006806
P017840,2025-12-31,self_employed,218,7210.52,A017119
P017843,2025-12-31,marginal,98,3813.98,A000941
P017845,2025-12-31,employed,194,30125.95,A000941
P017847,2025-12-31,employed,239,24163.47,A002290
P017852,2025-12-31,employed,177,65616.28,A014610
P017858,2025-12-31,employed,298,51791.22,A002981
P017859,2025-12-31,no_record,0,0,A016801
P017860,2025-12-31,employed,228,26842.47,A016801
P017861,2025-12-31,employed,347,9329.28,A010185
P017862,2025-12-31,employed,241,48816.94,A010185
P017863,2025-12-31,employed,365,22834.71,A006993
P017865,2025-12-31,employed,365,13086.9,A009089
P017867,2025-12-31,employed,237,21640.8,A017904
P017871,2025-12-31,self_employed,365,3839.72,A016636
P017873,2025-12-31,employed,322,17810.64,A014348
P017874,2025-12-31,self_employed,332,32462.39,A014348
P017879,2025-12-31,marginal,145,2942.4,A001578
P017880,2025-12-31,employed,290,15982.17,A016888
P017881,2025-12-31,employed,267,20339.38,A016888
P017882,2025-12-31,marginal,74,4318.13,A004583
P017885,2025-12-31,employed,233,61303.87,A006957
P017887,2025-12-31,employed,215,29697.78,A006957
P017888,2025-12-31,employed,288,33530.91,A002486
P017891,2025-12-31,employed,298,47204.2,A004892
P017893,2025-12-31,employed,283,23044.43,A005757
P017894,2025-12-31,employed,342,48897.45,A005757
P017895,2025-12-31,employed,287,26643.96,A000492
P017899,2025-12-31,employed,324,21402.51,A000492
P017901,2025-12-31,employed,295,13013.31,A017934
P017908,2025-12-31,employed,262,27354.48,A015963
P017910,2025-12-31,employed,336,33385.78,A008135
P017914,2025-12-31,employed,317,27331.91,A010486
P017922,2025-12-31,employed,260,10272.37,A002778
P017924,2025-12-31,employed,338,43044.82,A016213
P017925,2025-12-31,employed,322,54149.29,A005379
P017926,2025-12-31,employed,218,26312.89,A012601
P017927,2025-12-31,employed,299,52258.04,A012601
P017928,2025-12-31,employed,231,22328.92,A005616
P017929,2025-12-31,self_employed,345,13130.59,A006255
P017931,2025-12-31,employed,216,37846.21,A009334
P017933,2025-12-31,employed,350,29354.74,A015683
P017937,2025-12-31,employed,198,81414.64,A011070
P017938,2025-12-31,self_employed,365,27533.84,A005433
P017939,2025-12-31,employed,355,16789.42,A004276
P017940,2025-12-31,employed,336,63197.19,A004276
P017941,2025-12-31,marginal,78,4730.13,A004276
P017942,2025-12-31,no_record,0,0,A004276
P017943,2025-12-31,employed,276,18902.68,A004276
P017944,2025-12-31,employed,322,35336.54,A005999
P017945,2025-12-31,employed,322,19158.6,A005999
P017946,2025-12-31,self_employed,85,10707.67,A005999
P017951,2025-12-31,employed,289,56968.15,A011463
P017953,2025-12-31,no_record,0,0,A009393
P017954,2025-12-31,marginal,126,4921.55,A013785
P017955,2025-12-31,marginal,141,6428.49,A013785
P017956,2025-12-31,self_employed,261,21037.95,A000159
P017962,2025-12-31,marginal,67,3555.29,A010257
P017963,2025-12-31,employed,222,36673.75,A010257
P017966,2025-12-31,self_employed,176,26984.7,A015023
P017971,2025-12-31,employed,257,34002.28,A010749
P017972,2025-12-31,employed,306,37386.06,A010749
P017973,2025-12-31,employed,273,15994.69,A002561
P017976,2025-12-31,employed,243,16263.19,A007660
P017977,2025-12-31,employed,332,55567.12,A007660
