person_id,true_resident,sex,age,age_group,citizenship_group,true_household_id,true_address_id,true_region_code,true_municipality_code,former_household_id,former_address_id,former_region_code,former_municipality_code,departure_date_true,in_population_register,coverage_status_true,overcoverage_flag_true,undercoverage_flag_true,registered_household_id_sim,registered_address_id_sim,registered_region_code_sim,registered_municipality_code_sim
P017152,1,M,90,80+,DE,H008163,A002347,R04,R04-M03,,,,,,1,correctly_registered,0,0,H008163,A002347,R04,R04-M03
P017153,1,M,67,65-79,EU,H008163,A002347,R04,R04-M03,,,,,,1,correctly_registered,0,0,H008163,A002347,R04,R04-M03
P017154,1,M,42,40-64,DE,H008163,A002347,R04,R04-M03,,,,,,1,correctly_registered,0,0,H008163,A002347,R04,R04-M03
P017155,1,M,25,25-39,DE,H008164,A008325,R04,R04-M02,,,,,,1,correctly_registered,0,0,H008164,A008325,R04,R04-M02
P017156,1,M,61,40-64,DE,H008164,A008325,R04,R04-M02,,,,,,1,correctly_registered,0,0,H008164,A008325,R04,R04-M02
P017157,1,F,40,40-64,DE,H008164,A008325,R04,R04-M02,,,,,,1,correctly_registered,0,0,H008164,A008325,R04,R04-M02
P017158,1,F,23,18-24,DE,H008164,A008325,R04,R04-M02,,,,,,1,correctly_registered,0,0,H008164,A008325,R04,R04-M02
P017159,1,F,26,25-39,DE,H008165,A007799,R10,R10-M04,,,,,,1,correctly_registered,0,0,H008165,A007799,R10,R10-M04
P017160,1,M,61,40-64,DE,H008165,A007799,R10,R10-M04,,,,,,1,correctly_registered,0,0,H008165,A007799,R10,R10-M04
P017161,1,M,26,25-39,Non-EU,H008166,A009897,R02,R02-M01,,,,,,1,correctly_registered,0,0,H008166,A009897,R02,R02-M01
P017162,1,F,12,6-17,DE,H008167,A002183,R04,R04-M03,,,,,,1,correctly_registered,0,0,H008167,A002183,R04,R04-M03
P017163,1,F,17,6-17,DE,H008167,A002183,R04,R04-M03,,,,,,1,correctly_registered,0,0,H008167,A002183,R04,R04-M03
P017164,1,M,67,65-79,DE,H008168,A011680,R01,R01-M01,,,,,,1,correctly_registered,0,0,H008168,A011680,R01,R01-M01
P017165,1,M,50,40-64,DE,H008169,A011434,R03,R03-M02,,,,,,0,undercoverage,0,1,H008169,A011434,R03,R03-M02
P017166,1,M,47,40-64,EU,H008169,A011434,R03,R03-M02,,,,,,1,correctly_registered,0,0,H008169,A011434,R03,R03-M02
P017167,1,M,31,25-39,DE,H008170,A011925,R01,R01-M02,,,,,,1,correctly_registered,0,0,H008170,A011925,R01,R01-M02
P017168,1,M,75,65-79,DE,H008170,A011925,R01,R01-M02,,,,,,1,correctly_registered,0,0,H008170,A011925,R01,R01-M02
P017169,1,F,24,18-24,DE,H008171,A013701,R09,R09-M02,,,,,,1,correctly_registered,0,0,H008171,A013701,R09,R09-M02
P017170,1,M,89,80+,DE,H008172,A012679,R10,R10-M01,,,,,,1,correctly_registered,0,0,H008172,A012679,R10,R10-M01
P017171,1,M,21,18-24,DE,H008173,A012020,R12,R12-M01,,,,,,1,correctly_registered,0,0,H008173,A012020,R12,R12-M01
P017172,1,F,58,40-64,DE,H008173,A012020,R12,R12-M01,,,,,,1,correctly_registered,0,0,H008173,A012020,R12,R12-M01
P017173,1,M,27,25-39,EU,H008174,A003032,R03,R03-M01,,,,,,1,correctly_registered,0,0,H008174,A003032,R03,R03-M01
P017174,1,M,34,25-39,DE,H008174,A003032,R03,R03-M01,,,,,,1,correctly_registered,0,0,H008174,A003032,R03,R03-M01
P017175,1,M,35,25-39,DE,H008174,A003032,R03,R03-M01,,,,,,1,correctly_registered,0,0,H008174,A003032,R03,R03-M01
P017176,1,M,42,40-64,EU,H008174,A003032,R03,R03-M01,,,,,,1,correctly_registered,0,0,H008174,A003032,R03,R03-M01
P017177,1,M,27,25-39,DE,H008174,A003032,R03,R03-M01,,,,,,1,correctly_registered,0,0,H008174,A003032,R03,R03-M01
P017178,1,F,29,25-39,DE,H008175,A000814,R12,R12-M04,,,,,,1,correctly_registered,0,0,H008175,A000814,R12,R12-M04
P017179,1,M,5,0-5,DE,H008176,A013496,R12,R12-M02,,,,,,1,correctly_registered,0,0,H008176,A013496,R12,R12-M02
P017180,1,F,29,25-39,DE,H008176,A013496,R12,R12-M02,,,,,,1,correctly_registered,0,0,H008176,A013496,R12,R12-M02
P017181,1,M,8,6-17,DE,H008177,A007253,R05,R05-M03,,,,,,1,correctly_registered,0,0,H008177,A007253,R05,R05-M03
P017182,1,M,8,6-17,DE,H008177,A007253,R05,R05-M03,,,,,,1,correctly_registered,0,0,H008177,A007253,R05,R05-M03
P017183,1,M,72,65-79,DE,H008178,A011238,R10,R10-M04,,,,,,1,correctly_registered,0,0,H008178,A011238,R10,R10-M04
P017184,1,M,9,6-17,DE,H008179,A015599,R06,R06-M04,,,,,,1,correctly_registered,0,0,H008179,A015599,R06,R06-M04
P017185,1,M,56,40-64,DE,H008180,A005012,R03,R03-M03,,,,,,1,correctly_registered,0,0,H008180,A005012,R03,R03-M03
P017186,1,F,11,6-17,EU,H008180,A005012,R03,R03-M03,,,,,,1,correctly_registered,0,0,H008180,A005012,R03,R03-M03
P017187,1,M,42,40-64,Non-EU,H008181,A009592,R06,R06-M02,,,,,,1,correctly_registered,0,0,H008181,A009592,R06,R06-M02
P017188,1,F,92,80+,EU,H008182,A006876,R04,R04-M02,,,,,,1,correctly_registered,0,0,H008182,A006876,R04,R04-M02
P017189,1,M,35,25-39,DE,H008182,A006876,R04,R04-M02,,,,,,1,correctly_registered,0,0,H008182,A006876,R04,R04-M02
P017190,1,F,1,0-5,DE,H008183,A010048,R10,R10-M02,,,,,,1,correctly_registered,0,0,H008183,A010048,R10,R10-M02
P017191,1,F,79,65-79,DE,H008183,A010048,R10,R10-M02,,,,,,1,correctly_registered,0,0,H008183,A010048,R10,R10-M02
P017192,1,M,72,65-79,DE,H008184,A006135,R05,R05-M02,,,,,,1,correctly_registered,0,0,H008184,A006135,R05,R05-M02
P017193,1,M,30,25-39,DE,H008185,A009413,R06,R06-M02,,,,,,1,correctly_registered,0,0,H008185,A009413,R06,R06-M02
P017194,1,M,40,40-64,EU,H008185,A009413,R06,R06-M02,,,,,,1,correctly_registered,0,0,H008185,A009413,R06,R06-M02
P017195,1,F,94,80+,DE,H008186,A001745,R04,R04-M04,,,,,,1,correctly_registered,0,0,H008186,A001745,R04,R04-M04
P017196,1,F,36,25-39,DE,H008186,A001745,R04,R04-M04,,,,,,1,correctly_registered,0,0,H008186,A001745,R04,R04-M04
P017197,1,F,80,80+,DE,H008186,A001745,R04,R04-M04,,,,,,1,correctly_registered,0,0,H008186,A001745,R04,R04-M04
P017198,1,M,21,18-24,DE,H008186,A001745,R04,R04-M04,,,,,,1,correctly_registered,0,0,H008186,A001745,R04,R04-M04
P017199,1,M,8,6-17,DE,H008186,A001745,R04,R04-M04,,,,,,1,correctly_registered,0,0,H008186,A001745,R04,R04-M04
P017200,1,F,41,40-64,EU,H008187,A001827,R04,R04-M01,,,,,,1,correctly_registered,0,0,H008187,A001827,R04,R04-M01
P017201,1,M,21,18-24,DE,H008188,A012682,R07,R07-M03,,,,,,1,correctly_registered,0,0,H008188,A012682,R07,R07-M03
P017202,1,M,68,65-79,DE,H008188,A012682,R07,R07-M03,,,,,,1,correctly_registered,0,0,H008188,A012682,R07,R07-M03
P017203,1,M,21,18-24,DE,H008188,A012682,R07,R07-M03,,,,,,1,correctly_registered,0,0,H008188,A012682,R07,R07-M03
P017204,1,M,36,25-39,DE,H008188,A012682,R07,R07-M03,,,,,,1,correctly_registered,0,0,H008188,A012682,R07,R07-M03
P017205,1,F,40,40-64,DE,H008189,A016376,R02,R02-M01,,,,,,1,correctly_registered,0,0,H008189,A016376,R02,R02-M01
P017206,1,F,63,40-64,DE,H008190,A006791,R09,R09-M01,,,,,,0,undercoverage,0,1,H008190,A006791,R09,R09-M01
P017207,1,F,48,40-64,DE,H008190,A006791,R09,R09-M01,,,,,,1,correctly_registered,0,0,H008190,A006791,R09,R09-M01
P017208,1,M,51,40-64,DE,H008191,A011563,R01,R01-M01,,,,,,1,correctly_registered,0,0,H008191,A011563,R01,R01-M01
P017209,1,F,34,25-39,DE,H008191,A011563,R01,R01-M01,,,,,,0,undercoverage,0,1,H008191,A011563,R01,R01-M01
P017210,1,M,89,80+,DE,H008191,A011563,R01,R01-M01,,,,,,1,correctly_registered,0,0,H008191,A011563,R01,R01-M01
P017211,1,F,16,6-17,DE,H008191,A011563,R01,R01-M01,,,,,,1,correctly_registered,0,0,H008191,A011563,R01,R01-M01
P017212,1,M,12,6-17,EU,H008191,A011563,R01,R01-M01,,,,,,1,correctly_registered,0,0,H008191,A011563,R01,R01-M01
P017213,1,M,75,65-79,DE,H008192,A007520,R09,R09-M01,,,,,,1,correctly_registered,0,0,H008192,A007520,R09,R09-M01
P017214,1,M,58,40-64,DE,H008192,A007520,R09,R09-M01,,,,,,1,correctly_registered,0,0,H008192,A007520,R09,R09-M01
P017215,1,M,76,65-79,DE,H008192,A007520,R09,R09-M01,,,,,,1,correctly_registered,0,0,H008192,A007520,R09,R09-M01
P017216,1,F,39,25-39,Non-EU,H008193,A016975,R02,R02-M02,,,,,,1,correctly_registered,0,0,H008193,A016975,R02,R02-M02
P017217,1,F,22,18-24,DE,H008193,A016975,R02,R02-M02,,,,,,1,correctly_registered,0,0,H008193,A016975,R02,R02-M02
P017218,1,M,53,40-64,DE,H008193,A016975,R02,R02-M02,,,,,,1,correctly_registered,0,0,H008193,A016975,R02,R02-M02
P017219,1,M,68,65-79,Non-EU,H008193,A016975,R02,R02-M02,,,,,,1,correctly_registered,0,0,H008193,A016975,R02,R02-M02
P017220,1,F,60,40-64,DE,H008194,A015744,R04,R04-M02,,,,,,1,correctly_registered,0,0,H008194,A015744,R04,R04-M02
P017221,1,M,57,40-64,DE,H008194,A015744,R04,R04-M02,,,,,,1,correctly_registered,0,0,H008194,A015744,R04,R04-M02
P017222,1,M,71,65-79,DE,H008194,A015744,R04,R04-M02,,,,,,1,correctly_registered,0,0,H008194,A015744,R04,R04-M02
P017223,1,M,17,6-17,DE,H008194,A015744,R04,R04-M02,,,,,,1,correctly_registered,0,0,H008194,A015744,R04,R04-M02
P017224,1,F,22,18-24,DE,H008195,A006957,R04,R04-M04,,,,,,1,correctly_registered,0,0,H008195,A006957,R04,R04-M04
P017225,1,M,58,40-64,DE,H008195,A006957,R04,R04-M04,,,,,,1,correctly_registered,0,0,H008195,A006957,R04,R04-M04
P017226,1,M,22,18-24,DE,H008196,A011668,R12,R12-M04,,,,,,1,correctly_registered,0,0,H008196,A011668,R12,R12-M04
P017227,1,F,31,25-39,DE,H008196,A011668,R12,R12-M04,,,,,,1,correctly_registered,0,0,H008196,A011668,R12,R12-M04
P017228,1,F,41,40-64,EU,H008196,A011668,R12,R12-M04,,,,,,1,correctly_registered,0,0,H008196,A011668,R12,R12-M04
P017229,1,F,28,25-39,EU,H008196,A011668,R12,R12-M04,,,,,,1,correctly_registered,0,0,H008196,A011668,R12,R12-M04
P017230,1,F,64,40-64,DE,H008197,A006539,R06,R06-M01,,,,,,1,correctly_registered,0,0,H008197,A006539,R06,R06-M01
P017231,1,F,74,65-79,DE,H008198,A009847,R03,R03-M04,,,,,,1,correctly_registered,0,0,H008198,A009847,R03,R03-M04
P017232,1,M,29,25-39,EU,H008198,A009847,R03,R03-M04,,,,,,1,correctly_registered,0,0,H008198,A009847,R03,R03-M04
P017233,1,M,52,40-64,DE,H008198,A009847,R03,R03-M04,,,,,,1,correctly_registered,0,0,H008198,A009847,R03,R03-M04
P017234,1,F,38,25-39,DE,H008199,A012104,R03,R03-M01,,,,,,1,correctly_registered,0,0,H008199,A012104,R03,R03-M01
P017235,1,M,51,40-64,EU,H008199,A012104,R03,R03-M01,,,,,,1,correctly_registered,0,0,H008199,A012104,R03,R03-M01
P017236,1,M,35,25-39,EU,H008200,A006246,R01,R01-M04,,,,,,1,correctly_registered,0,0,H008200,A006246,R01,R01-M04
P017237,1,F,35,25-39,DE,H008200,A006246,R01,R01-M04,,,,,,1,correctly_registered,0,0,H008200,A006246,R01,R01-M04
P017238,1,F,43,40-64,DE,H008200,A006246,R01,R01-M04,,,,,,1,correctly_registered,0,0,H008200,A006246,R01,R01-M04
P017239,1,M,47,40-64,EU,H008201,A002438,R06,R06-M01,,,,,,1,correctly_registered,0,0,H008201,A002438,R06,R06-M01
P017240,1,M,52,40-64,DE,H008201,A002438,R06,R06-M01,,,,,,1,correctly_registered,0,0,H008201,A002438,R06,R06-M01
P017241,1,M,52,40-64,DE,H008202,A008851,R12,R12-M02,,,,,,1,correctly_registered,0,0,H008202,A008851,R12,R12-M02
P017242,1,M,77,65-79,DE,H008202,A008851,R12,R12-M02,,,,,,1,correctly_registered,0,0,H008202,A008851,R12,R12-M02
P017243,1,M,47,40-64,EU,H008203,A003445,R09,R09-M01,,,,,,1,correctly_registered,0,0,H008203,A003445,R09,R09-M01
P017244,1,F,61,40-64,Non-EU,H008203,A003445,R09,R09-M01,,,,,,1,correctly_registered,0,0,H008203,A003445,R09,R09-M01
P017245,1,M,55,40-64,DE,H008204,A003696,R09,R09-M03,,,,,,1,correctly_registered,0,0,H008204,A003696,R09,R09-M03
P017246,1,F,46,40-64,DE,H008204,A003696,R09,R09-M03,,,,,,1,correctly_registered,0,0,H008204,A003696,R09,R09-M03
P017247,1,F,8,6-17,DE,H008204,A003696,R09,R09-M03,,,,,,1,correctly_registered,0,0,H008204,A003696,R09,R09-M03
P017248,1,M,31,25-39,DE,H008204,A003696,R09,R09-M03,,,,,,1,correctly_registered,0,0,H008204,A003696,R09,R09-M03
P017249,1,M,70,65-79,DE,H008204,A003696,R09,R09-M03,,,,,,1,correctly_registered,0,0,H008204,A003696,R09,R09-M03
P017250,1,M,43,40-64,DE,H008204,A003696,R09,R09-M03,,,,,,1,correctly_registered,0,0,H008204,A003696,R09,R09-M03
P017251,1,M,65,65-79,DE,H008205,A017396,R12,R12-M01,,,,,,1,correctly_registered,0,0,H008205,A017396,R12,R12-M01
P017252,1,F,75,65-79,DE,H008206,A000959,R04,R04-M04,,,,,,1,correctly_registered,0,0,H008206,A000959,R04,R04-M04
P017253,1,M,73,65-79,DE,H008206,A000959,R04,R04-M04,,,,,,1,correctly_registered,0,0,H008206,A000959,R04,R04-M04
P017254,1,M,64,40-64,DE,H008207,A003512,R04,R04-M02,,,,,,1,correctly_registered,0,0,H008207,A003512,R04,R04-M02
P017255,1,F,35,25-39,DE,H008208,A006842,R06,R06-M03,,,,,,1,correctly_registered,0,0,H008208,A006842,R06,R06-M03
P017256,1,M,57,40-64,DE,H008209,A003484,R12,R12-M03,,,,,,1,correctly_registered,0,0,H008209,A003484,R12,R12-M03
P017257,1,M,23,18-24,DE,H008210,A003716,R01,R01-M02,,,,,,1,correctly_registered,0,0,H008210,A003716,R01,R01-M02
P017258,1,F,44,40-64,DE,H008210,A003716,R01,R01-M02,,,,,,1,correctly_registered,0,0,H008210,A003716,R01,R01-M02
P017259,1,F,3,0-5,DE,H008211,A017274,R01,R01-M02,,,,,,1,correctly_registered,0,0,H008211,A017274,R01,R01-M02
P017260,1,M,19,18-24,DE,H008212,A009813,R03,R03-M04,,,,,,1,correctly_registered,0,0,H008212,A009813,R03,R03-M04
P017261,1,M,66,65-79,DE,H008212,A009813,R03,R03-M04,,,,,,1,correctly_registered,0,0,H008212,A009813,R03,R03-M04
P017262,1,F,76,65-79,DE,H008213,A014738,R12,R12-M02,,,,,,1,correctly_registered,0,0,H008213,A014738,R12,R12-M02
P017263,1,M,43,40-64,DE,H008213,A014738,R12,R12-M02,,,,,,1,correctly_registered,0,0,H008213,A014738,R12,R12-M02
P017264,1,F,13,6-17,DE,H008214,A010035,R01,R01-M03,,,,,,1,correctly_registered,0,0,H008214,A010035,R01,R01-M03
P017265,1,F,7,6-17,Non-EU,H008215,A001340,R04,R04-M04,,,,,,0,undercoverage,0,1,H008215,A001340,R04,R04-M04
P017266,1,F,8,6-17,Non-EU,H008216,A002609,R09,R09-M02,,,,,,1,correctly_registered,0,0,H008216,A002609,R09,R09-M02
P017267,1,F,46,40-64,DE,H008216,A002609,R09,R09-M02,,,,,,1,correctly_registered,0,0,H008216,A002609,R09,R09-M02
P017268,1,M,56,40-64,DE,H008217,A006512,R09,R09-M01,,,,,,1,correctly_registered,0,0,H008217,A006512,R09,R09-M01
P017269,1,M,28,25-39,DE,H008217,A006512,R09,R09-M01,,,,,,1,correctly_registered,0,0,H008217,A006512,R09,R09-M01
P017270,1,M,28,25-39,EU,H008217,A006512,R09,R09-M01,,,,,,1,correctly_registered,0,0,H008217,A006512,R09,R09-M01
P017271,1,M,63,40-64,DE,H008218,A016723,R02,R02-M01,,,,,,1,correctly_registered,0,0,H008218,A016723,R02,R02-M01
P017272,1,M,65,65-79,DE,H008219,A000162,R02,R02-M04,,,,,,1,correctly_registered,0,0,H008219,A000162,R02,R02-M04
P017273,1,F,86,80+,DE,H008219,A000162,R02,R02-M04,,,,,,1,correctly_registered,0,0,H008219,A000162,R02,R02-M04
P017274,1,F,20,18-24,EU,H008220,A009523,R03,R03-M04,,,,,,1,correctly_registered,0,0,H008220,A009523,R03,R03-M04
P017275,1,F,70,65-79,DE,H008220,A009523,R03,R03-M04,,,,,,1,correctly_registered,0,0,H008220,A009523,R03,R03-M04
P017276,1,M,8,6-17,DE,H008221,A013112,R11,R11-M02,,,,,,1,correctly_registered,0,0,H008221,A013112,R11,R11-M02
P017277,1,F,73,65-79,DE,H008221,A013112,R11,R11-M02,,,,,,1,correctly_registered,0,0,H008221,A013112,R11,R11-M02
P017278,1,F,55,40-64,DE,H008222,A008238,R02,R02-M04,,,,,,1,correctly_registered,0,0,H008222,A008238,R02,R02-M04
P017279,1,F,17,6-17,DE,H008223,A007048,R01,R01-M04,,,,,,1,correctly_registered,0,0,H008223,A007048,R01,R01-M04
P017280,1,M,2,0-5,EU,H008224,A012291,R02,R02-M01,,,,,,1,correctly_registered,0,0,H008224,A012291,R02,R02-M01
P017281,1,M,87,80+,EU,H008224,A012291,R02,R02-M01,,,,,,1,correctly_registered,0,0,H008224,A012291,R02,R02-M01
P017282,1,F,70,65-79,DE,H008224,A012291,R02,R02-M01,,,,,,1,correctly_registered,0,0,H008224,A012291,R02,R02-M01
P017283,1,M,28,25-39,DE,H008224,A012291,R02,R02-M01,,,,,,1,correctly_registered,0,0,H008224,A012291,R02,R02-M01
P017284,1,M,63,40-64,DE,H008224,A012291,R02,R02-M01,,,,,,1,correctly_registered,0,0,H008224,A012291,R02,R02-M01
P017285,1,F,92,80+,Non-EU,H008225,A010041,R04,R04-M04,,,,,,1,correctly_registered,0,0,H008225,A010041,R04,R04-M04
P017286,1,F,16,6-17,Non-EU,H008225,A010041,R04,R04-M04,,,,,,1,correctly_registered,0,0,H008225,A010041,R04,R04-M04
P017287,1,M,28,25-39,DE,H008226,A001882,R12,R12-M03,,,,,,1,correctly_registered,0,0,H008226,A001882,R12,R12-M03
P017288,1,M,76,65-79,DE,H008227,A007331,R12,R12-M02,,,,,,0,undercoverage,0,1,H008227,A007331,R12,R12-M02
P017289,1,F,54,40-64,EU,H008227,A007331,R12,R12-M02,,,,,,1,correctly_registered,0,0,H008227,A007331,R12,R12-M02
P017290,1,M,38,25-39,DE,H008228,A014737,R03,R03-M03,,,,,,1,correctly_registered,0,0,H008228,A014737,R03,R03-M03
P017291,1,M,70,65-79,DE,H008229,A004225,R06,R06-M01,,,,,,1,correctly_registered,0,0,H008229,A004225,R06,R06-M01
P017292,1,F,25,25-39,DE,H008229,A004225,R06,R06-M01,,,,,,1,correctly_registered,0,0,H008229,A004225,R06,R06-M01
P017293,1,F,65,65-79,DE,H008229,A004225,R06,R06-M01,,,,,,1,correctly_registered,0,0,H008229,A004225,R06,R06-M01
P017294,1,F,24,18-24,DE,H008229,A004225,R06,R06-M01,,,,,,1,correctly_registered,0,0,H008229,A004225,R06,R06-M01
P017295,1,F,87,80+,DE,H008230,A009049,R12,R12-M04,,,,,,1,correctly_registered,0,0,H008230,A009049,R12,R12-M04
P017296,1,M,35,25-39,DE,H008230,A009049,R12,R12-M04,,,,,,1,correctly_registered,0,0,H008230,A009049,R12,R12-M04
P017297,1,M,30,25-39,DE,H008231,A001364,R04,R04-M02,,,,,,1,correctly_registered,0,0,H008231,A001364,R04,R04-M02
P017298,1,M,10,6-17,DE,H008231,A001364,R04,R04-M02,,,,,,1,correctly_registered,0,0,H008231,A001364,R04,R04-M02
P017299,1,F,38,25-39,EU,H008231,A001364,R04,R04-M02,,,,,,0,undercoverage,0,1,H008231,A001364,R04,R04-M02
P017300,1,M,19,18-24,EU,H008232,A005043,R02,R02-M02,,,,,,1,correctly_registered,0,0,H008232,A005043,R02,R02-M02
P017301,1,F,34,25-39,DE,H008232,A005043,R02,R02-M02,,,,,,1,correctly_registered,0,0,H008232,A005043,R02,R02-M02
P017302,1,M,14,6-17,Non-EU,H008233,A010978,R09,R09-M02,,,,,,1,correctly_registered,0,0,H008233,A010978,R09,R09-M02
P017303,1,M,26,25-39,DE,H008233,A010978,R09,R09-M02,,,,,,1,correctly_registered,0,0,H008233,A010978,R09,R09-M02
P017304,1,M,38,25-39,Non-EU,H008233,A010978,R09,R09-M02,,,,,,1,correctly_registered,0,0,H008233,A010978,R09,R09-M02
P017305,1,M,21,18-24,DE,H008233,A010978,R09,R09-M02,,,,,,1,correctly_registered,0,0,H008233,A010978,R09,R09-M02
P017306,1,M,26,25-39,DE,H008234,A002875,R09,R09-M03,,,,,,1,correctly_registered,0,0,H008234,A002875,R09,R09-M03
P017307,1,M,12,6-17,DE,H008234,A002875,R09,R09-M03,,,,,,1,correctly_registered,0,0,H008234,A002875,R09,R09-M03
P017308,1,M,85,80+,DE,H008235,A005304,R10,R10-M02,,,,,,1,correctly_registered,0,0,H008235,A005304,R10,R10-M02
P017309,1,M,61,40-64,EU,H008235,A005304,R10,R10-M02,,,,,,0,undercoverage,0,1,H008235,A005304,R10,R10-M02
P017310,1,F,27,25-39,DE,H008235,A005304,R10,R10-M02,,,,,,1,correctly_registered,0,0,H008235,A005304,R10,R10-M02
P017311,1,F,19,18-24,DE,H008235,A005304,R10,R10-M02,,,,,,1,correctly_registered,0,0,H008235,A005304,R10,R10-M02
P017312,1,F,42,40-64,DE,H008236,A003422,R01,R01-M04,,,,,,1,correctly_registered,0,0,H008236,A003422,R01,R01-M04
P017313,1,M,61,40-64,DE,H008237,A010033,R05,R05-M02,,,,,,1,correctly_registered,0,0,H008237,A010033,R05,R05-M02
P017314,1,M,30,25-39,DE,H008237,A010033,R05,R05-M02,,,,,,1,correctly_registered,0,0,H008237,A010033,R05,R05-M02
P017315,1,M,26,25-39,DE,H008238,A002855,R02,R02-M03,,,,,,1,correctly_registered,0,0,H008238,A002855,R02,R02-M03
P017316,1,M,61,40-64,DE,H008238,A002855,R02,R02-M03,,,,,,1,correctly_registered,0,0,H008238,A002855,R02,R02-M03
P017317,1,F,78,65-79,DE,H008239,A006975,R04,R04-M03,,,,,,1,correctly_registered,0,0,H008239,A006975,R04,R04-M03
P017318,1,F,40,40-64,DE,H008240,A014158,R08,R08-M04,,,,,,1,correctly_registered,0,0,H008240,A014158,R08,R08-M04
P017319,1,F,80,80+,DE,H008241,A008743,R04,R04-M02,,,,,,1,correctly_registered,0,0,H008241,A008743,R04,R04-M02
P017320,1,F,43,40-64,DE,H008241,A008743,R04,R04-M02,,,,,,1,correctly_registered,0,0,H008241,A008743,R04,R04-M02
P017321,1,F,34,25-39,DE,H008242,A011050,R08,R08-M02,,,,,,1,correctly_registered,0,0,H008242,A011050,R08,R08-M02
P017322,1,F,20,18-24,Non-EU,H008242,A011050,R08,R08-M02,,,,,,1,correctly_registered,0,0,H008242,A011050,R08,R08-M02
P017323,1,M,12,6-17,DE,H008242,A011050,R08,R08-M02,,,,,,1,correctly_registered,0,0,H008242,A011050,R08,R08-M02
P017324,1,M,18,18-24,DE,H008242,A011050,R08,R08-M02,,,,,,1,correctly_registered,0,0,H008242,A011050,R08,R08-M02
P017325,1,M,55,40-64,DE,H008242,A011050,R08,R08-M02,,,,,,1,correctly_registered,0,0,H008242,A011050,R08,R08-M02
P017326,1,M,92,80+,DE,H008243,A017531,R01,R01-M04,,,,,,1,correctly_registered,0,0,H008243,A017531,R01,R01-M04
P017327,1,M,66,65-79,DE,H008243,A017531,R01,R01-M04,,,,,,1,correctly_registered,0,0,H008243,A017531,R01,R01-M04
P017328,1,F,75,65-79,DE,H008244,A001562,R01,R01-M01,,,,,,1,correctly_registered,0,0,H008244,A001562,R01,R01-M01
P017329,1,M,42,40-64,DE,H008244,A001562,R01,R01-M01,,,,,,1,correctly_registered,0,0,H008244,A001562,R01,R01-M01
P017330,1,M,4,0-5,DE,H008245,A005755,R04,R04-M04,,,,,,1,correctly_registered,0,0,H008245,A005755,R04,R04-M04
P017331,1,F,15,6-17,EU,H008246,A011797,R03,R03-M02,,,,,,1,correctly_registered,0,0,H008246,A011797,R03,R03-M02
P017332,1,F,69,65-79,DE,H008247,A013343,R05,R05-M04,,,,,,1,correctly_registered,0,0,H008247,A013343,R05,R05-M04
P017333,1,M,78,65-79,DE,H008248,A007779,R05,R05-M04,,,,,,1,correctly_registered,0,0,H008248,A007779,R05,R05-M04
P017334,1,M,20,18-24,DE,H008248,A007779,R05,R05-M04,,,,,,1,correctly_registered,0,0,H008248,A007779,R05,R05-M04
P017335,1,F,53,40-64,Non-EU,H008249,A014997,R04,R04-M01,,,,,,1,correctly_registered,0,0,H008249,A014997,R04,R04-M01
P017336,1,M,10,6-17,DE,H008249,A014997,R04,R04-M01,,,,,,1,correctly_registered,0,0,H008249,A014997,R04,R04-M01
P017337,1,F,44,40-64,EU,H008249,A014997,R04,R04-M01,,,,,,1,correctly_registered,0,0,H008249,A014997,R04,R04-M01
P017338,1,M,35,25-39,DE,H008249,A014997,R04,R04-M01,,,,,,1,correctly_registered,0,0,H008249,A014997,R04,R04-M01
P017339,1,F,70,65-79,DE,H008250,A006693,R12,R12-M01,,,,,,1,correctly_registered,0,0,H008250,A006693,R12,R12-M01
P017340,1,M,64,40-64,DE,H008251,A005558,R12,R12-M01,,,,,,1,correctly_registered,0,0,H008251,A005558,R12,R12-M01
P017341,1,F,87,80+,DE,H008252,A007146,R10,R10-M04,,,,,,0,undercoverage,0,1,H008252,A007146,R10,R10-M04
P017342,1,M,30,25-39,DE,H008252,A007146,R10,R10-M04,,,,,,1,correctly_registered,0,0,H008252,A007146,R10,R10-M04
P017343,1,F,88,80+,DE,H008253,A011717,R07,R07-M03,,,,,,1,correctly_registered,0,0,H008253,A011717,R07,R07-M03
P017344,1,F,50,40-64,DE,H008253,A011717,R07,R07-M03,,,,,,1,correctly_registered,0,0,H008253,A011717,R07,R07-M03
P017345,1,F,58,40-64,DE,H008254,A011029,R06,R06-M03,,,,,,1,correctly_registered,0,0,H008254,A011029,R06,R06-M03
P017346,1,F,31,25-39,DE,H008254,A011029,R06,R06-M03,,,,,,1,correctly_registered,0,0,H008254,A011029,R06,R06-M03
P017347,1,F,47,40-64,DE,H008254,A011029,R06,R06-M03,,,,,,1,correctly_registered,0,0,H008254,A011029,R06,R06-M03
P017348,1,M,57,40-64,DE,H008255,A009919,R05,R05-M04,,,,,,1,correctly_registered,0,0,H008255,A009919,R05,R05-M04
P017349,1,M,27,25-39,DE,H008255,A009919,R05,R05-M04,,,,,,1,correctly_registered,0,0,H008255,A009919,R05,R05-M04
P017350,1,M,26,25-39,DE,H008255,A009919,R05,R05-M04,,,,,,1,correctly_registered,0,0,H008255,A009919,R05,R05-M04
P017351,1,F,43,40-64,EU,H008255,A009919,R05,R05-M04,,,,,,1,correctly_registered,0,0,H008255,A009919,R05,R05-M04
