person_id,school_year,enrolment_flag,institution_type,contact_address_id
P018532,2025/2026,1,school,A001870
P018535,2025/2026,1,school,A001870
P018536,2025/2026,1,school,A002106
P018545,2025/2026,1,school,A012168
P018553,2025/2026,1,school,A003183
P018554,2025/2026,1,university,A003183
P018555,2025/2026,1,school,A004539
P018573,2025/2026,1,university,A005575
P018580,2025/2026,1,school,A005124
P018604,2025/2026,1,school,A017298
P018621,2025/2026,1,school,A001756
P018628,2025/2026,1,school,A015467
P018629,2025/2026,1,vocational_school,A015467
P018630,2025/2026,1,vocational_school,A010878
P018633,2025/2026,1,vocational_school,A002266
P018639,2025/2026,1,school,A015106
P018642,2025/2026,1,school,A007735
P018647,2025/2026,1,university,A013065
P018649,2025/2026,1,,A013065
P018652,2025/2026,1,school,A006600
P018655,2025/2026,1,vocational_school,A006600
P018656,2025/2026,1,vocational_school,A006600
P018657,2025/2026,1,,A000721
P018668,2025/2026,1,school,A004127
P018680,2025/2026,1,vocational_school,A014781
P018685,2025/2026,1,school,A002596
P018698,2025/2026,1,school,A012488
P018701,2025/2026,1,school,A004576
P018711,2025/2026,1,school,A014329
P018713,2025/2026,1,vocational_school,A014321
P018714,2025/2026,1,university,A014321
P018715,2025/2026,1,school,A014321
P018723,2025/2026,1,,A010727
P018730,2025/2026,1,school,A007039
P018738,2025/2026,1,school,A000556
P018739,2025/2026,1,school,A006307
P018741,2025/2026,1,school,A013790
P018744,2025/2026,1,vocational_school,A013790
P018753,2025/2026,1,vocational_school,A005164
P018771,2025/2026,1,school,A000202
P018775,2025/2026,1,vocational_school,A007543
P018779,2025/2026,1,university,
P018782,2025/2026,1,school,A012329
P018787,2025/2026,1,school,A016241
P018788,2025/2026,1,school,A016241
P018792,2025/2026,1,school,A005176
P018796,2025/2026,1,school,A017317
P018800,2025/2026,1,,A016823
P018803,2025/2026,1,school,A016297
P018809,2025/2026,1,vocational_school,A003970
P018813,2025/2026,1,school,A008988
P018818,2025/2026,1,university,A008534
P018819,2025/2026,1,school,A015693
P018820,2025/2026,1,school,A011973
P018824,2025/2026,1,school,A008925
P018826,2025/2026,1,vocational_school,A008925
P018829,2025/2026,1,school,
P018830,2025/2026,1,vocational_school,A014371
P018837,2025/2026,1,school,A004354
P018839,2025/2026,1,school,A017391
P018848,2025/2026,1,,A002694
P018849,2025/2026,1,school,A002694
P018855,2025/2026,1,school,A000027
P018870,2025/2026,1,university,A012262
P018874,2025/2026,1,school,A016948
P018881,2025/2026,1,university,A001367
P018884,2025/2026,1,university,A001367
P018890,2025/2026,1,school,A013343
P018892,2025/2026,1,school,A013343
P018899,2025/2026,1,school,A007897
P018909,2025/2026,1,school,A002660
P018912,2025/2026,1,school,A008265
P018918,2025/2026,1,school,A007438
P018944,2025/2026,1,school,A002526
P018948,2025/2026,1,school,A003194
P018954,2025/2026,1,vocational_school,A000556
P018957,2025/2026,1,school,A002156
P018962,2025/2026,1,school,A017614
P018968,2025/2026,1,school,A003977
P018971,2025/2026,1,vocational_school,A016559
P018995,2025/2026,1,school,A006207
P019002,2025/2026,1,school,A010534
P019004,2025/2026,1,vocational_school,A016319
P019011,2025/2026,1,school,A016426
P019015,2025/2026,1,school,A002317
P019022,2025/2026,1,vocational_school,A016804
P019026,2025/2026,1,school,A015524
P019035,2025/2026,1,,A003600
P019042,2025/2026,1,university,A016915
P019044,2025/2026,1,,A007673
P019046,2025/2026,1,school,A012554
P019063,2025/2026,1,school,A017127
P019065,2025/2026,1,school,A017127
P019071,2025/2026,1,university,A011607
P019085,2025/2026,1,university,A000554
P019094,2025/2026,1,vocational_school,A010999
P019112,2025/2026,1,school,A017620
P019114,2025/2026,1,school,A004487
P019128,2025/2026,1,vocational_school,A009145
P019151,2025/2026,1,school,A012566
P019153,2025/2026,1,university,A000548
P019155,2025/2026,1,school,A014430
P019162,2025/2026,1,school,A015504
P019171,2025/2026,1,school,A007022
P019184,2025/2026,1,school,
P019192,2025/2026,1,school,A007945
P019198,2025/2026,1,vocational_school,A015630
P019202,2025/2026,1,,A006461
P019206,2025/2026,1,university,A017047
P019208,2025/2026,1,vocational_school,A014576
P019209,2025/2026,1,school,A014576
P019224,2025/2026,1,school,A002949
P019227,2025/2026,1,university,A008064
P019235,2025/2026,1,vocational_school,A003901
P019238,2025/2026,1,vocational_school,A007344
P019252,2025/2026,1,school,A000180
P019260,2025/2026,1,school,A001630
P019261,2025/2026,1,school,A000913
P019265,2025/2026,1,vocational_school,A000913
P019269,2025/2026,1,university,A013145
P019279,2025/2026,1,university,A011222
P019287,2025/2026,1,school,A015290
P019290,2025/2026,1,school,A004517
P019291,2025/2026,1,university,A017566
P019298,2025/2026,1,school,A015692
P019306,2025/2026,1,school,A016817
P019321,2025/2026,1,school,A017118
P019327,2025/2026,1,university,A003730
P019339,2025/2026,1,school,A010255
P019350,2025/2026,1,school,A016803
P019351,2025/2026,1,school,A016803
P019354,2025/2026,1,school,A011837
P019358,2025/2026,1,school,A014509
P019365,2025/2026,1,vocational_school,A012735
P019371,2025/2026,1,university,A002019
P019376,2025/2026,1,vocational_school,A008142
P019378,2025/2026,1,school,A017541
P019387,2025/2026,1,school,A010007
P019396,2025/2026,1,university,A011969
P019401,2025/2026,1,university,A002508
P019405,2025/2026,1,school,A005699
P019407,2025/2026,1,school,A003691
P019409,2025/2026,1,school,A013714
P019418,2025/2026,1,vocational_school,A009374
P019423,2025/2026,1,school,A016272
P019426,2025/2026,1,school,A001856
P019435,2025/2026,1,vocational_school,A016331
P019436,2025/2026,1,vocational_school,A009286
P019440,2025/2026,1,school,A009286
P019447,2025/2026,1,university,A010190
P019456,2025/2026,1,school,A003117
P019463,2025/2026,1,university,A015264
P019471,2025/2026,1,school,A004942
P019474,2025/2026,1,school,A004683
P019475,2025/2026,1,,A014601
P019478,2025/2026,1,school,A006279
P019483,2025/2026,1,school,A017790
P019502,2025/2026,1,vocational_school,A017317
P019506,2025/2026,1,school,A017019
P019511,2025/2026,1,school,A007775
P019512,2025/2026,1,university,A015600
P019536,2025/2026,1,school,A007134
P019538,2025/2026,1,school,A009175
P019543,2025/2026,1,vocational_school,A003095
P019554,2025/2026,1,school,A000250
P019555,2025/2026,1,school,A000250
P019556,2025/2026,1,school,A000250
P019561,2025/2026,1,university,A007485
P019562,2025/2026,1,,A006093
P019563,2025/2026,1,school,A006093
P019566,2025/2026,1,school,A016024
P019577,2025/2026,1,school,A001194
P019583,2025/2026,1,school,A000479
P019589,2025/2026,1,vocational_school,A014982
P019590,2025/2026,1,vocational_school,A012346
P019596,2025/2026,1,,A009690
P019599,2025/2026,1,school,A011602
P019604,2025/2026,1,school,A004465
P019610,2025/2026,1,university,A003026
P019614,2025/2026,1,school,A017407
P019615,2025/2026,1,school,A017407
P019617,2025/2026,1,school,A017407
P019619,2025/2026,1,university,A001188
P019620,2025/2026,1,university,A001188
P019622,2025/2026,1,school,A010838
P019634,2025/2026,1,university,A007043
P019637,2025/2026,1,vocational_school,A012097
P019649,2025/2026,1,school,A002321
P019651,2025/2026,1,university,A004476
P019658,2025/2026,1,university,A009676
P019670,2025/2026,1,school,A006224
P019684,2025/2026,1,school,A007311
P019687,2025/2026,1,school,A012968
P019691,2025/2026,1,university,A010657
P019700,2025/2026,1,school,A007539
P019701,2025/2026,1,university,A007539
P019704,2025/2026,1,school,A007539
P019711,2025/2026,1,school,A002741
P019715,2025/2026,1,university,A011586
P019721,2025/2026,1,school,A000213
P019723,2025/2026,1,school,A016590
P019729,2025/2026,1,university,A016468
P019732,2025/2026,1,school,A016468
P019737,2025/2026,1,school,A015182
P019741,2025/2026,1,school,A016952
P019765,2025/2026,1,school,A006114
P019772,2025/2026,1,school,A007775
P019774,2025/2026,1,school,A012922
P019776,2025/2026,1,school,A009975
P019782,2025/2026,1,school,A001373
P019792,2025/2026,1,school,A003855
P019794,2025/2026,1,school,A010740
P019796,2025/2026,1,school,A017718
P019798,2025/2026,1,university,A000556
P019814,2025/2026,1,university,
P019821,2025/2026,1,vocational_school,A000009
P019822,2025/2026,1,university,A008815
P019825,2025/2026,1,school,A015241
P019829,2025/2026,1,university,A010320
P019835,2025/2026,1,school,A010454
P019836,2025/2026,1,university,A001947
P019840,2025/2026,1,school,A016611
P019841,2025/2026,1,university,A016611
P019847,2025/2026,1,university,A008316
P019858,2025/2026,1,university,A004105
P019861,2025/2026,1,vocational_school,A016533
P019867,2025/2026,1,,A014485
P019869,2025/2026,1,vocational_school,A017926
P019880,2025/2026,1,school,A010916
P019881,2025/2026,1,school,A003702
P019882,2025/2026,1,school,A010439
P019886,2025/2026,1,school,A014894
P019892,2025/2026,1,school,A013680
P019903,2025/2026,1,school,A006697
P019907,2025/2026,1,school,A000556
P019917,2025/2026,1,vocational_school,A014218
P019918,2025/2026,1,school,A008284
P019926,2025/2026,1,vocational_school,A002751
P019929,2025/2026,1,school,A002799
P019930,2025/2026,1,school,A017903
P019935,2025/2026,1,vocational_school,
P019936,2025/2026,1,school,A003872
P019939,2025/2026,1,school,A012710
P019948,2025/2026,1,university,A003526
P019949,2025/2026,1,school,A003526
P019962,2025/2026,1,school,A008721
P019965,2025/2026,1,school,A000909
P019969,2025/2026,1,university,A014903
P019973,2025/2026,1,university,A000320
P019976,2025/2026,1,school,A000022
P019979,2025/2026,1,school,A011538
P019984,2025/2026,1,,A012133
P019985,2025/2026,1,school,A012133
P019986,2025/2026,1,school,A012133
P020010,2025/2026,1,university,A014335
P020011,2025/2026,1,school,A009641
P020025,2025/2026,1,school,A014054
P020027,2025/2026,1,vocational_school,A014054
P020041,2025/2026,1,vocational_school,A010374
P020044,2025/2026,1,school,A007467
P020045,2025/2026,1,school,A014406
P020064,2025/2026,1,school,A012558
P020075,2025/2026,1,school,A016579
P020076,2025/2026,1,school,A009040
P020080,2025/2026,1,school,A009040
P020090,2025/2026,1,university,A017711
P020099,2025/2026,1,university,A013102
P020103,2025/2026,1,vocational_school,A013913
P020104,2025/2026,1,school,A000343
P020109,2025/2026,1,school,A000343
P020115,2025/2026,1,school,A014873
P020116,2025/2026,1,vocational_school,A017258
P020125,2025/2026,1,school,A002286
P020142,2025/2026,1,university,A011876
P020143,2025/2026,1,university,A011876
P020157,2025/2026,1,school,A000362
P020161,2025/2026,1,school,A000612
P020164,2025/2026,1,university,A000612
P020170,2025/2026,1,school,A014072
P020188,2025/2026,1,university,A005090
P020189,2025/2026,1,university,A005090
P020190,2025/2026,1,school,A005090
P020199,2025/2026,1,school,A002920
P020200,2025/2026,1,university,A006913
P020203,2025/2026,1,vocational_school,A006913
P020205,2025/2026,1,school,A005743
P020210,2025/2026,1,,A016130
P020214,2025/2026,1,school,A013297
P020215,2025/2026,1,university,A013297
P020217,2025/2026,1,school,A002230
P020220,2025/2026,1,vocational_school,A007471
P020234,2025/2026,1,school,A002932
P020243,2025/2026,1,vocational_school,A014879
P020253,2025/2026,1,school,A002163
P020256,2025/2026,1,school,
P020263,2025/2026,1,university,A005087
P020265,2025/2026,1,,A005087
P020266,2025/2026,1,school,A013997
P020267,2025/2026,1,,A005087
P020268,2025/2026,1,vocational_school,A015767
P020269,2025/2026,1,school,A007033
P020272,2025/2026,1,school,A008441
P020284,2025/2026,1,school,A013989
P020291,2025/2026,1,university,A017799
P020292,2025/2026,1,school,A012151
P020314,2025/2026,1,university,A013372
P020315,2025/2026,1,vocational_school,A013372
P020316,2025/2026,1,school,
P020322,2025/2026,1,vocational_school,A016666
P020327,2025/2026,1,vocational_school,A004444
P020330,2025/2026,1,school,A007355
P020335,2025/2026,1,school,A014132
P020348,2025/2026,1,vocational_school,A000809
P020350,2025/2026,1,school,A006163
P020356,2025/2026,1,vocational_school,A004809
P020358,2025/2026,1,school,A012197
P020360,2025/2026,1,vocational_school,A006451
P020366,2025/2026,1,school,A007747
P020368,2025/2026,1,school,A015137
P020373,2025/2026,1,school,A002780
P020394,2025/2026,1,vocational_school,A003466
P020395,2025/2026,1,school,A003466
P020396,2025/2026,1,school,A003466
P020400,2025/2026,1,school,A010450
P020402,2025/2026,1,vocational_school,A002724
P020408,2025/2026,1,university,A002885
P020423,2025/2026,1,,A006157
P020434,2025/2026,1,school,A003187
P020435,2025/2026,1,university,A004742
P020437,2025/2026,1,school,A003752
P020444,2025/2026,1,school,A007505
P020448,2025/2026,1,school,A010984
P020450,2025/2026,1,school,A010984
P020459,2025/2026,1,school,A008166
P020462,2025/2026,1,vocational_school,A011555
P020463,2025/2026,1,school,A012084
P020465,2025/2026,1,school,A012084
P020479,2025/2026,1,school,A003036
P020485,2025/2026,1,vocational_school,A015965
P020492,2025/2026,1,school,A005987
P020496,2025/2026,1,school,A002972
P020499,2025/2026,1,school,A006030
P020505,2025/2026,1,vocational_school,A002070
P020514,2025/2026,1,university,A013797
P020520,2025/2026,1,school,A014834
P020527,2025/2026,1,school,A014836
P020530,2025/2026,1,university,A004551
P020533,2025/2026,1,university,A009833
P020537,2025/2026,1,school,A007222
P020538,2025/2026,1,,A002171
P020544,2025/2026,1,,A013611
P020557,2025/2026,1,university,A014341
P020565,2025/2026,1,school,A016860
P020567,2025/2026,1,school,A010737
P020568,2025/2026,1,,A002189
P020570,2025/2026,1,school,A006225
P020572,2025/2026,1,university,A016446
P020581,2025/2026,1,vocational_school,A016821
P020589,2025/2026,1,school,A009912
P020593,2025/2026,1,university,A008066
P020594,2025/2026,1,school,A014871
P020595,2025/2026,1,,A014871
P020596,2025/2026,1,school,A014871
P020606,2025/2026,1,vocational_school,A001510
P020607,2025/2026,1,university,A016902
P020609,2025/2026,1,university,A003773
P020610,2025/2026,1,vocational_school,A003773
P020624,2025/2026,1,school,A000090
P020627,2025/2026,1,university,A014096
P020636,2025/2026,1,school,A011869
P020638,2025/2026,1,school,A008936
P020640,2025/2026,1,school,A013654
P020645,2025/2026,1,school,A010221
P020650,2025/2026,1,school,A009733
P020651,2025/2026,1,,A008157
P020652,2025/2026,1,school,A008157
P020654,2025/2026,1,university,A016891
P020656,2025/2026,1,university,A005962
P020660,2025/2026,1,school,A017794
P020668,2025/2026,1,university,A013795
P020669,2025/2026,1,school,A013795
P020680,2025/2026,1,school,A012474
P020686,2025/2026,1,,A015471
P020691,2025/2026,1,school,A003621
P020709,2025/2026,1,school,A007229
P020711,2025/2026,1,university,A013960
P020719,2025/2026,1,school,A001019
P020728,2025/2026,1,school,A013787
P020729,2025/2026,1,school,A007427
P020748,2025/2026,1,university,A008081
P020755,2025/2026,1,,A002051
P020757,2025/2026,1,university,A002051
P020759,2025/2026,1,school,A015324
P020763,2025/2026,1,university,A014374
P020770,2025/2026,1,school,A005306
P020772,2025/2026,1,school,A004357
P020773,2025/2026,1,vocational_school,A004357
P020782,2025/2026,1,university,A004563
P020785,2025/2026,1,university,A016506
P020786,2025/2026,1,university,
P020792,2025/2026,1,school,A001141
P020795,2025/2026,1,school,A017629
P020796,2025/2026,1,school,A002196
P020797,2025/2026,1,university,A002196
P020801,2025/2026,1,university,A002953
P020809,2025/2026,1,school,A005211
P020810,2025/2026,1,university,A001542
P020823,2025/2026,1,school,A014582
P020841,2025/2026,1,school,A015812
P020850,2025/2026,1,school,A012197
P020858,2025/2026,1,vocational_school,A003365
P020868,2025/2026,1,school,A014106
P020870,2025/2026,1,university,A014106
P020886,2025/2026,1,school,A008375
P020888,2025/2026,1,vocational_school,A009142
P020894,2025/2026,1,school,A004754
P020902,2025/2026,1,vocational_school,A005856
P020904,2025/2026,1,school,A001874
P020907,2025/2026,1,vocational_school,A008557
P020919,2025/2026,1,school,A014926
P020920,2025/2026,1,school,A001950
P020921,2025/2026,1,school,A003119
P020924,2025/2026,1,vocational_school,A003129
P020928,2025/2026,1,vocational_school,A008011
P020932,2025/2026,1,school,A010216
P020934,2025/2026,1,school,A010216
P020935,2025/2026,1,school,A002742
P020938,2025/2026,1,school,A000977
P020941,2025/2026,1,university,A017437
P020949,2025/2026,1,vocational_school,A015445
P020950,2025/2026,1,school,A015445
P020952,2025/2026,1,school,A003519
P020956,2025/2026,1,school,A002618
P020972,2025/2026,1,,A011980
P020979,2025/2026,1,,A004138
P020985,2025/2026,1,school,A014178
P020989,2025/2026,1,school,A003495
P020998,2025/2026,1,school,A007950
P021003,2025/2026,1,school,A004337
P021009,2025/2026,1,school,A013720
P021015,2025/2026,1,school,A016040
P021036,2025/2026,1,school,A017771
P021038,2025/2026,1,university,A017771
P021045,2025/2026,1,school,A001048
P021052,2025/2026,1,school,A000024
P021056,2025/2026,1,university,A015369
P021057,2025/2026,1,school,A007801
P021067,2025/2026,1,university,A004936
P021079,2025/2026,1,school,A002400
P021081,2025/2026,1,school,A017119
P021082,2025/2026,1,school,A017119
P021083,2025/2026,1,school,A017119
P021086,2025/2026,1,school,A000432
P021094,2025/2026,1,vocational_school,A013692
P021096,2025/2026,1,university,A013692
P021098,2025/2026,1,vocational_school,A013692
P021100,2025/2026,1,school,A004515
P021103,2025/2026,1,university,A006300
P021105,2025/2026,1,school,A002055
