person_id,school_year,enrolment_flag,institution_type,contact_address_id,population_age,in_population_register,flag_age_check_unavailable,flag_missing_institution_type,flag_invalid_institution_type,flag_implausible_enrolment_age
P006469,2025/2026,1,school,A005870,14,TRUE,FALSE,FALSE,FALSE,FALSE
P006471,2025/2026,1,school,A015117,15,TRUE,FALSE,FALSE,FALSE,FALSE
P006480,2025/2026,1,school,A003451,7,TRUE,FALSE,FALSE,FALSE,FALSE
P006484,2025/2026,1,school,A008612,7,TRUE,FALSE,FALSE,FALSE,FALSE
P006489,2025/2026,1,school,A012627,13,TRUE,FALSE,FALSE,FALSE,FALSE
P006497,2025/2026,1,school,A006760,7,TRUE,FALSE,FALSE,FALSE,FALSE
P006500,2025/2026,1,school,A006760,10,TRUE,FALSE,FALSE,FALSE,FALSE
P006509,2025/2026,1,school,A017887,17,TRUE,FALSE,FALSE,FALSE,FALSE
P006517,2025/2026,1,school,A001459,9,TRUE,FALSE,FALSE,FALSE,FALSE
P006520,2025/2026,1,vocational_school,A001917,15,TRUE,FALSE,FALSE,FALSE,FALSE
P006525,2025/2026,1,school,A000410,8,TRUE,FALSE,FALSE,FALSE,FALSE
P006530,2025/2026,1,university,A013062,18,TRUE,FALSE,FALSE,FALSE,FALSE
P006538,2025/2026,1,school,A002235,14,TRUE,FALSE,FALSE,FALSE,FALSE
P006541,2025/2026,1,university,A003141,26,TRUE,FALSE,FALSE,FALSE,FALSE
P006545,2025/2026,1,school,A017276,13,TRUE,FALSE,FALSE,FALSE,FALSE
P006550,2025/2026,1,school,A009658,6,TRUE,FALSE,FALSE,FALSE,FALSE
P006552,2025/2026,1,university,A010962,19,TRUE,FALSE,FALSE,FALSE,FALSE
P006564,2025/2026,1,school,A011715,11,TRUE,FALSE,FALSE,FALSE,FALSE
P006566,2025/2026,1,vocational_school,A007067,22,TRUE,FALSE,FALSE,FALSE,FALSE
P006570,2025/2026,1,school,A009606,11,TRUE,FALSE,FALSE,FALSE,FALSE
P006581,2025/2026,1,university,A004758,30,TRUE,FALSE,FALSE,FALSE,FALSE
P006582,2025/2026,1,school,A004758,NA,FALSE,TRUE,FALSE,FALSE,FALSE
P006586,2025/2026,1,university,A003464,NA,FALSE,TRUE,FALSE,FALSE,FALSE
P006596,2025/2026,1,university,A012969,20,TRUE,FALSE,FALSE,FALSE,FALSE
P006599,2025/2026,1,school,A005571,12,TRUE,FALSE,FALSE,FALSE,FALSE
P006604,2025/2026,1,school,A005205,17,TRUE,FALSE,FALSE,FALSE,FALSE
P006613,2025/2026,1,school,A004606,8,TRUE,FALSE,FALSE,FALSE,FALSE
P006622,2025/2026,1,university,A002227,20,TRUE,FALSE,FALSE,FALSE,FALSE
P006627,2025/2026,1,vocational_school,A006612,16,TRUE,FALSE,FALSE,FALSE,FALSE
P006632,2025/2026,1,school,A001593,17,TRUE,FALSE,FALSE,FALSE,FALSE
P006633,2025/2026,1,university,A001593,NA,FALSE,TRUE,FALSE,FALSE,FALSE
P006637,2025/2026,1,university,A014380,24,TRUE,FALSE,FALSE,FALSE,FALSE
P006653,2025/2026,1,university,A016469,23,TRUE,FALSE,FALSE,FALSE,FALSE
P006660,2025/2026,1,university,A012105,23,TRUE,FALSE,FALSE,FALSE,FALSE
P006663,2025/2026,1,university,A004004,24,TRUE,FALSE,FALSE,FALSE,FALSE
P006668,2025/2026,1,NA,A012684,9,TRUE,FALSE,TRUE,FALSE,FALSE
P006669,2025/2026,1,school,A001493,15,TRUE,FALSE,FALSE,FALSE,FALSE
P006676,2025/2026,1,school,A017282,16,TRUE,FALSE,FALSE,FALSE,FALSE
P006682,2025/2026,1,university,A012144,22,TRUE,FALSE,FALSE,FALSE,FALSE
P006695,2025/2026,1,vocational_school,A000476,23,TRUE,FALSE,FALSE,FALSE,FALSE
P006696,2025/2026,1,school,A015882,12,TRUE,FALSE,FALSE,FALSE,FALSE
P006702,2025/2026,1,school,A000677,NA,FALSE,TRUE,FALSE,FALSE,FALSE
P006714,2025/2026,1,school,A003920,7,TRUE,FALSE,FALSE,FALSE,FALSE
P006722,2025/2026,1,school,A003046,16,TRUE,FALSE,FALSE,FALSE,FALSE
P006730,2025/2026,1,university,A002995,23,TRUE,FALSE,FALSE,FALSE,FALSE
P006747,2025/2026,1,school,A016201,10,TRUE,FALSE,FALSE,FALSE,FALSE
P006748,2025/2026,1,school,A016201,15,TRUE,FALSE,FALSE,FALSE,FALSE
P006755,2025/2026,1,school,A000394,16,TRUE,FALSE,FALSE,FALSE,FALSE
P006760,2025/2026,1,school,A016532,6,TRUE,FALSE,FALSE,FALSE,FALSE
P006765,2025/2026,1,school,A016600,14,TRUE,FALSE,FALSE,FALSE,FALSE
P006785,2025/2026,1,university,A007726,25,TRUE,FALSE,FALSE,FALSE,FALSE
P006800,2025/2026,1,vocational_school,A004075,24,TRUE,FALSE,FALSE,FALSE,FALSE
P006808,2025/2026,1,university,A016521,20,TRUE,FALSE,FALSE,FALSE,FALSE
P006810,2025/2026,1,vocational_school,A016405,18,TRUE,FALSE,FALSE,FALSE,FALSE
P006819,2025/2026,1,university,A012935,23,TRUE,FALSE,FALSE,FALSE,FALSE
P006828,2025/2026,1,school,NA,12,TRUE,FALSE,FALSE,FALSE,FALSE
P006829,2025/2026,1,university,A006053,23,TRUE,FALSE,FALSE,FALSE,FALSE
P006835,2025/2026,1,school,A003616,11,TRUE,FALSE,FALSE,FALSE,FALSE
P006843,2025/2026,1,school,A001248,12,TRUE,FALSE,FALSE,FALSE,FALSE
P006845,2025/2026,1,school,A012876,17,TRUE,FALSE,FALSE,FALSE,FALSE
P006847,2025/2026,1,school,A003180,9,TRUE,FALSE,FALSE,FALSE,FALSE
P006854,2025/2026,1,NA,A008944,52,TRUE,FALSE,TRUE,FALSE,TRUE
P006855,2025/2026,1,vocational_school,A008944,11,TRUE,FALSE,FALSE,FALSE,FALSE
P006863,2025/2026,1,university,A006595,18,TRUE,FALSE,FALSE,FALSE,FALSE
P006866,2025/2026,1,school,A010256,16,TRUE,FALSE,FALSE,FALSE,FALSE
P006869,2025/2026,1,school,A009142,NA,FALSE,TRUE,FALSE,FALSE,FALSE
P006874,2025/2026,1,vocational_school,A009991,10,TRUE,FALSE,FALSE,FALSE,FALSE
P006881,2025/2026,1,vocational_school,A017036,20,TRUE,FALSE,FALSE,FALSE,FALSE
P006882,2025/2026,1,university,A017036,22,TRUE,FALSE,FALSE,FALSE,FALSE
P006887,2025/2026,1,school,A006636,15,TRUE,FALSE,FALSE,FALSE,FALSE
P006892,2025/2026,1,vocational_school,A015193,22,TRUE,FALSE,FALSE,FALSE,FALSE
P006893,2025/2026,1,vocational_school,A015193,18,TRUE,FALSE,FALSE,FALSE,FALSE
P006895,2025/2026,1,NA,A000234,17,TRUE,FALSE,TRUE,FALSE,FALSE
P006902,2025/2026,1,vocational_school,A007795,14,TRUE,FALSE,FALSE,FALSE,FALSE
P006906,2025/2026,1,university,A016282,24,TRUE,FALSE,FALSE,FALSE,FALSE
P006907,2025/2026,1,vocational_school,A016282,15,TRUE,FALSE,FALSE,FALSE,FALSE
P006911,2025/2026,1,school,A011860,11,TRUE,FALSE,FALSE,FALSE,FALSE
P006942,2025/2026,1,school,A011176,10,TRUE,FALSE,FALSE,FALSE,FALSE
P006943,2025/2026,1,school,A011176,11,TRUE,FALSE,FALSE,FALSE,FALSE
P006950,2025/2026,1,school,A006984,16,TRUE,FALSE,FALSE,FALSE,FALSE
P006958,2025/2026,1,school,A007037,7,TRUE,FALSE,FALSE,FALSE,FALSE
P006961,2025/2026,1,university,A007037,21,TRUE,FALSE,FALSE,FALSE,FALSE
P006969,2025/2026,1,school,A015529,7,TRUE,FALSE,FALSE,FALSE,FALSE
P006970,2025/2026,1,NA,A017013,4,TRUE,FALSE,TRUE,FALSE,FALSE
P006973,2025/2026,1,NA,A000735,2,TRUE,FALSE,TRUE,FALSE,FALSE
P006977,2025/2026,1,school,A002985,9,TRUE,FALSE,FALSE,FALSE,FALSE
P006979,2025/2026,1,school,A015463,17,TRUE,FALSE,FALSE,FALSE,FALSE
P006982,2025/2026,1,NA,A011193,71,TRUE,FALSE,TRUE,FALSE,TRUE
P006985,2025/2026,1,school,A002159,6,TRUE,FALSE,FALSE,FALSE,FALSE
P006991,2025/2026,1,school,A000958,15,TRUE,FALSE,FALSE,FALSE,FALSE
P006993,2025/2026,1,vocational_school,A016522,20,TRUE,FALSE,FALSE,FALSE,FALSE
P006997,2025/2026,1,school,NA,7,TRUE,FALSE,FALSE,FALSE,FALSE
P007006,2025/2026,1,vocational_school,A012455,17,TRUE,FALSE,FALSE,FALSE,FALSE
P007009,2025/2026,1,school,A012455,9,TRUE,FALSE,FALSE,FALSE,FALSE
P007012,2025/2026,1,school,A004705,17,TRUE,FALSE,FALSE,FALSE,FALSE
P007017,2025/2026,1,university,A006064,20,TRUE,FALSE,FALSE,FALSE,FALSE
P007021,2025/2026,1,school,A006250,7,TRUE,FALSE,FALSE,FALSE,FALSE
P007023,2025/2026,1,school,A006250,NA,FALSE,TRUE,FALSE,FALSE,FALSE
P007027,2025/2026,1,university,A006084,24,TRUE,FALSE,FALSE,FALSE,FALSE
P007032,2025/2026,1,vocational_school,A001570,19,TRUE,FALSE,FALSE,FALSE,FALSE
P007040,2025/2026,1,school,A001861,8,TRUE,FALSE,FALSE,FALSE,FALSE
P007042,2025/2026,1,school,A003673,12,TRUE,FALSE,FALSE,FALSE,FALSE
P007049,2025/2026,1,school,A003037,15,TRUE,FALSE,FALSE,FALSE,FALSE
P007054,2025/2026,1,school,A000615,6,TRUE,FALSE,FALSE,FALSE,FALSE
P007059,2025/2026,1,school,A008303,13,TRUE,FALSE,FALSE,FALSE,FALSE
P007060,2025/2026,1,school,A009327,7,TRUE,FALSE,FALSE,FALSE,FALSE
P007073,2025/2026,1,vocational_school,A014424,17,TRUE,FALSE,FALSE,FALSE,FALSE
P007082,2025/2026,1,school,A009328,NA,FALSE,TRUE,FALSE,FALSE,FALSE
P007096,2025/2026,1,university,A015620,18,TRUE,FALSE,FALSE,FALSE,FALSE
P007098,2025/2026,1,school,A004867,6,TRUE,FALSE,FALSE,FALSE,FALSE
P007100,2025/2026,1,NA,A000664,70,TRUE,FALSE,TRUE,FALSE,TRUE
P007101,2025/2026,1,school,NA,12,TRUE,FALSE,FALSE,FALSE,FALSE
P007110,2025/2026,1,vocational_school,A003904,23,TRUE,FALSE,FALSE,FALSE,FALSE
P007119,2025/2026,1,school,A013799,7,TRUE,FALSE,FALSE,FALSE,FALSE
P007124,2025/2026,1,university,A016253,18,TRUE,FALSE,FALSE,FALSE,FALSE
P007125,2025/2026,1,school,A016253,17,TRUE,FALSE,FALSE,FALSE,FALSE
P007126,2025/2026,1,university,A016253,21,TRUE,FALSE,FALSE,FALSE,FALSE
P007139,2025/2026,1,university,A016778,30,TRUE,FALSE,FALSE,FALSE,FALSE
P007142,2025/2026,1,school,A010866,9,TRUE,FALSE,FALSE,FALSE,FALSE
P007143,2025/2026,1,vocational_school,A010866,11,TRUE,FALSE,FALSE,FALSE,FALSE
P007144,2025/2026,1,vocational_school,A006438,23,TRUE,FALSE,FALSE,FALSE,FALSE
P007145,2025/2026,1,school,A012503,10,TRUE,FALSE,FALSE,FALSE,FALSE
P007149,2025/2026,1,vocational_school,A012906,8,TRUE,FALSE,FALSE,FALSE,FALSE
P007159,2025/2026,1,school,A007198,14,TRUE,FALSE,FALSE,FALSE,FALSE
P007160,2025/2026,1,university,A006172,23,TRUE,FALSE,FALSE,FALSE,FALSE
P007168,2025/2026,1,school,A012731,12,TRUE,FALSE,FALSE,FALSE,FALSE
P007169,2025/2026,1,vocational_school,A011726,16,TRUE,FALSE,FALSE,FALSE,FALSE
P007174,2025/2026,1,school,A008477,15,TRUE,FALSE,FALSE,FALSE,FALSE
P007177,2025/2026,1,university,A009966,23,TRUE,FALSE,FALSE,FALSE,FALSE
P007186,2025/2026,1,university,A010733,21,TRUE,FALSE,FALSE,FALSE,FALSE
P007194,2025/2026,1,school,A004706,11,TRUE,FALSE,FALSE,FALSE,FALSE
P007199,2025/2026,1,school,A015715,12,TRUE,FALSE,FALSE,FALSE,FALSE
P007200,2025/2026,1,NA,A015715,39,TRUE,FALSE,TRUE,FALSE,TRUE
P007205,2025/2026,1,school,A007556,14,TRUE,FALSE,FALSE,FALSE,FALSE
P007206,2025/2026,1,vocational_school,A007556,21,TRUE,FALSE,FALSE,FALSE,FALSE
P007209,2025/2026,1,vocational_school,A011101,10,TRUE,FALSE,FALSE,FALSE,FALSE
P007218,2025/2026,1,school,A016381,9,TRUE,FALSE,FALSE,FALSE,FALSE
P007228,2025/2026,1,university,A009813,24,TRUE,FALSE,FALSE,FALSE,FALSE
P007236,2025/2026,1,school,A015168,15,TRUE,FALSE,FALSE,FALSE,FALSE
P007241,2025/2026,1,school,A011415,9,TRUE,FALSE,FALSE,FALSE,FALSE
P007246,2025/2026,1,school,A004501,11,TRUE,FALSE,FALSE,FALSE,FALSE
P007253,2025/2026,1,NA,A010903,40,TRUE,FALSE,TRUE,FALSE,TRUE
P007254,2025/2026,1,school,A010903,12,TRUE,FALSE,FALSE,FALSE,FALSE
P007258,2025/2026,1,vocational_school,A004560,8,TRUE,FALSE,FALSE,FALSE,FALSE
P007261,2025/2026,1,university,A017991,23,TRUE,FALSE,FALSE,FALSE,FALSE
P007268,2025/2026,1,vocational_school,A004164,7,TRUE,FALSE,FALSE,FALSE,FALSE
P007276,2025/2026,1,school,A017169,11,TRUE,FALSE,FALSE,FALSE,FALSE
P007277,2025/2026,1,vocational_school,A009440,19,TRUE,FALSE,FALSE,FALSE,FALSE
P007285,2025/2026,1,vocational_school,A014558,24,TRUE,FALSE,FALSE,FALSE,FALSE
P007288,2025/2026,1,school,A008511,15,TRUE,FALSE,FALSE,FALSE,FALSE
P007295,2025/2026,1,school,A013868,15,TRUE,FALSE,FALSE,FALSE,FALSE
P007310,2025/2026,1,school,A001468,9,TRUE,FALSE,FALSE,FALSE,FALSE
P007313,2025/2026,1,university,A010981,24,TRUE,FALSE,FALSE,FALSE,FALSE
P007319,2025/2026,1,vocational_school,A016770,12,TRUE,FALSE,FALSE,FALSE,FALSE
P007321,2025/2026,1,university,NA,19,TRUE,FALSE,FALSE,FALSE,FALSE
P007328,2025/2026,1,school,A005778,11,TRUE,FALSE,FALSE,FALSE,FALSE
P007329,2025/2026,1,vocational_school,A005778,NA,FALSE,TRUE,FALSE,FALSE,FALSE
P007336,2025/2026,1,university,A000677,19,TRUE,FALSE,FALSE,FALSE,FALSE
P007345,2025/2026,1,school,A005411,8,TRUE,FALSE,FALSE,FALSE,FALSE
P007349,2025/2026,1,university,A001824,22,TRUE,FALSE,FALSE,FALSE,FALSE
P007350,2025/2026,1,school,A005742,7,TRUE,FALSE,FALSE,FALSE,FALSE
P007352,2025/2026,1,school,A016016,11,TRUE,FALSE,FALSE,FALSE,FALSE
P007356,2025/2026,1,school,A007181,10,TRUE,FALSE,FALSE,FALSE,FALSE
P007365,2025/2026,1,school,A002163,15,TRUE,FALSE,FALSE,FALSE,FALSE
P007372,2025/2026,1,school,A010523,6,TRUE,FALSE,FALSE,FALSE,FALSE
P007374,2025/2026,1,NA,A014904,61,TRUE,FALSE,TRUE,FALSE,TRUE
P007378,2025/2026,1,university,A000827,19,TRUE,FALSE,FALSE,FALSE,FALSE
P007380,2025/2026,1,NA,A004382,5,TRUE,FALSE,TRUE,FALSE,FALSE
P007383,2025/2026,1,school,A015427,13,TRUE,FALSE,FALSE,FALSE,FALSE
P007390,2025/2026,1,school,A009509,17,TRUE,FALSE,FALSE,FALSE,FALSE
P007393,2025/2026,1,university,A000083,21,TRUE,FALSE,FALSE,FALSE,FALSE
P007396,2025/2026,1,school,A007464,7,TRUE,FALSE,FALSE,FALSE,FALSE
P007403,2025/2026,1,school,A006643,6,TRUE,FALSE,FALSE,FALSE,FALSE
P007423,2025/2026,1,school,A010263,13,TRUE,FALSE,FALSE,FALSE,FALSE
P007429,2025/2026,1,school,A005319,9,TRUE,FALSE,FALSE,FALSE,FALSE
P007431,2025/2026,1,school,A007437,8,TRUE,FALSE,FALSE,FALSE,FALSE
P007432,2025/2026,1,vocational_school,A010957,13,TRUE,FALSE,FALSE,FALSE,FALSE
P007439,2025/2026,1,school,A000383,97,TRUE,FALSE,FALSE,FALSE,TRUE
P007446,2025/2026,1,school,A013954,7,TRUE,FALSE,FALSE,FALSE,FALSE
P007453,2025/2026,1,university,A009608,24,TRUE,FALSE,FALSE,FALSE,FALSE
P007454,2025/2026,1,school,A009608,11,TRUE,FALSE,FALSE,FALSE,FALSE
P007455,2025/2026,1,school,A009608,15,TRUE,FALSE,FALSE,FALSE,FALSE
P007461,2025/2026,1,vocational_school,A000064,21,TRUE,FALSE,FALSE,FALSE,FALSE
P007472,2025/2026,1,school,A005930,14,TRUE,FALSE,FALSE,FALSE,FALSE
P007474,2025/2026,1,vocational_school,A005114,6,TRUE,FALSE,FALSE,FALSE,FALSE
P007481,2025/2026,1,university,A015967,21,TRUE,FALSE,FALSE,FALSE,FALSE
P007482,2025/2026,1,vocational_school,A015967,24,TRUE,FALSE,FALSE,FALSE,FALSE
P007486,2025/2026,1,university,A013035,18,TRUE,FALSE,FALSE,FALSE,FALSE
P007491,2025/2026,1,school,NA,13,TRUE,FALSE,FALSE,FALSE,FALSE
P007494,2025/2026,1,school,A004731,7,TRUE,FALSE,FALSE,FALSE,FALSE
P007497,2025/2026,1,vocational_school,A006567,19,TRUE,FALSE,FALSE,FALSE,FALSE
P007502,2025/2026,1,school,A008487,13,TRUE,FALSE,FALSE,FALSE,FALSE
P007509,2025/2026,1,school,A012337,15,TRUE,FALSE,FALSE,FALSE,FALSE
P007515,2025/2026,1,school,A009634,17,TRUE,FALSE,FALSE,FALSE,FALSE
P007525,2025/2026,1,NA,A000792,51,TRUE,FALSE,TRUE,FALSE,TRUE
P007531,2025/2026,1,vocational_school,A002912,11,TRUE,FALSE,FALSE,FALSE,FALSE
P007538,2025/2026,1,university,A002908,22,TRUE,FALSE,FALSE,FALSE,FALSE
P007548,2025/2026,1,school,A004162,8,TRUE,FALSE,FALSE,FALSE,FALSE
P007558,2025/2026,1,school,A010906,15,TRUE,FALSE,FALSE,FALSE,FALSE
P007561,2025/2026,1,school,A007444,11,TRUE,FALSE,FALSE,FALSE,FALSE
P007563,2025/2026,1,vocational_school,A010333,23,TRUE,FALSE,FALSE,FALSE,FALSE
P007586,2025/2026,1,vocational_school,A009552,9,TRUE,FALSE,FALSE,FALSE,FALSE
P007587,2025/2026,1,school,A015768,13,TRUE,FALSE,FALSE,FALSE,FALSE
P007588,2025/2026,1,school,A009381,6,TRUE,FALSE,FALSE,FALSE,FALSE
P007593,2025/2026,1,vocational_school,A009992,10,TRUE,FALSE,FALSE,FALSE,FALSE
P007594,2025/2026,1,school,NA,15,TRUE,FALSE,FALSE,FALSE,FALSE
P007609,2025/2026,1,school,A017071,8,TRUE,FALSE,FALSE,FALSE,FALSE
P007616,2025/2026,1,NA,A011426,10,TRUE,FALSE,TRUE,FALSE,FALSE
P007629,2025/2026,1,school,A002092,11,TRUE,FALSE,FALSE,FALSE,FALSE
P007635,2025/2026,1,NA,A008344,34,TRUE,FALSE,TRUE,FALSE,FALSE
P007652,2025/2026,1,vocational_school,A008261,22,TRUE,FALSE,FALSE,FALSE,FALSE
P007654,2025/2026,1,school,A008261,10,TRUE,FALSE,FALSE,FALSE,FALSE
P007659,2025/2026,1,university,A001166,27,TRUE,FALSE,FALSE,FALSE,FALSE
P007682,2025/2026,1,school,A011188,16,TRUE,FALSE,FALSE,FALSE,FALSE
P007683,2025/2026,1,school,A017190,9,TRUE,FALSE,FALSE,FALSE,FALSE
P007691,2025/2026,1,school,A010209,14,TRUE,FALSE,FALSE,FALSE,FALSE
P007692,2025/2026,1,school,A001477,6,TRUE,FALSE,FALSE,FALSE,FALSE
P007694,2025/2026,1,university,A005131,28,TRUE,FALSE,FALSE,FALSE,FALSE
P007698,2025/2026,1,school,A007247,12,TRUE,FALSE,FALSE,FALSE,FALSE
P007703,2025/2026,1,school,A007012,17,TRUE,FALSE,FALSE,FALSE,FALSE
P007708,2025/2026,1,school,A009838,10,TRUE,FALSE,FALSE,FALSE,FALSE
P007711,2025/2026,1,school,A014989,16,TRUE,FALSE,FALSE,FALSE,FALSE
P007715,2025/2026,1,school,A007078,12,TRUE,FALSE,FALSE,FALSE,FALSE
P007723,2025/2026,1,university,A014197,24,TRUE,FALSE,FALSE,FALSE,FALSE
P007730,2025/2026,1,school,A004790,17,TRUE,FALSE,FALSE,FALSE,FALSE
P007735,2025/2026,1,school,A005102,6,TRUE,FALSE,FALSE,FALSE,FALSE
P007739,2025/2026,1,vocational_school,A001146,8,TRUE,FALSE,FALSE,FALSE,FALSE
P007749,2025/2026,1,school,A003023,17,TRUE,FALSE,FALSE,FALSE,FALSE
P007753,2025/2026,1,NA,A000815,11,TRUE,FALSE,TRUE,FALSE,FALSE
P007755,2025/2026,1,university,A000950,20,TRUE,FALSE,FALSE,FALSE,FALSE
P007761,2025/2026,1,school,A005713,9,TRUE,FALSE,FALSE,FALSE,FALSE
P007778,2025/2026,1,school,A014788,13,TRUE,FALSE,FALSE,FALSE,FALSE
P007780,2025/2026,1,school,A012860,16,TRUE,FALSE,FALSE,FALSE,FALSE
P007785,2025/2026,1,school,A006403,16,TRUE,FALSE,FALSE,FALSE,FALSE
P007789,2025/2026,1,school,A006336,7,TRUE,FALSE,FALSE,FALSE,FALSE
P007799,2025/2026,1,school,A005652,6,TRUE,FALSE,FALSE,FALSE,FALSE
P007807,2025/2026,1,school,A010883,7,TRUE,FALSE,FALSE,FALSE,FALSE
P007809,2025/2026,1,school,A008361,8,TRUE,FALSE,FALSE,FALSE,FALSE
P007811,2025/2026,1,school,A013591,9,TRUE,FALSE,FALSE,FALSE,FALSE
P007818,2025/2026,1,school,A009020,17,TRUE,FALSE,FALSE,FALSE,FALSE
P007825,2025/2026,1,school,A016590,7,TRUE,FALSE,FALSE,FALSE,FALSE
P007828,2025/2026,1,vocational_school,A000996,15,TRUE,FALSE,FALSE,FALSE,FALSE
P007835,2025/2026,1,school,A000106,17,TRUE,FALSE,FALSE,FALSE,FALSE
P007839,2025/2026,1,NA,A005702,23,TRUE,FALSE,TRUE,FALSE,FALSE
P007842,2025/2026,1,school,A016853,13,TRUE,FALSE,FALSE,FALSE,FALSE
P007851,2025/2026,1,school,A010076,14,TRUE,FALSE,FALSE,FALSE,FALSE
P007855,2025/2026,1,vocational_school,A005054,10,TRUE,FALSE,FALSE,FALSE,FALSE
P007856,2025/2026,1,school,A005054,13,TRUE,FALSE,FALSE,FALSE,FALSE
P007858,2025/2026,1,school,A006403,16,TRUE,FALSE,FALSE,FALSE,FALSE
P007859,2025/2026,1,vocational_school,A010026,23,TRUE,FALSE,FALSE,FALSE,FALSE
P007861,2025/2026,1,school,A010026,13,TRUE,FALSE,FALSE,FALSE,FALSE
P007863,2025/2026,1,school,A005238,9,TRUE,FALSE,FALSE,FALSE,FALSE
P007866,2025/2026,1,school,A005238,7,TRUE,FALSE,FALSE,FALSE,FALSE
P007869,2025/2026,1,university,A015194,20,TRUE,FALSE,FALSE,FALSE,FALSE
P007874,2025/2026,1,university,A015930,26,TRUE,FALSE,FALSE,FALSE,FALSE
P007875,2025/2026,1,school,A009321,17,TRUE,FALSE,FALSE,FALSE,FALSE
P007877,2025/2026,1,university,A013569,18,TRUE,FALSE,FALSE,FALSE,FALSE
P007896,2025/2026,1,vocational_school,A002530,18,TRUE,FALSE,FALSE,FALSE,FALSE
P007899,2025/2026,1,school,A006911,6,TRUE,FALSE,FALSE,FALSE,FALSE
P007904,2025/2026,1,vocational_school,A003773,13,TRUE,FALSE,FALSE,FALSE,FALSE
P007906,2025/2026,1,school,A015483,17,TRUE,FALSE,FALSE,FALSE,FALSE
P007907,2025/2026,1,vocational_school,A011641,27,TRUE,FALSE,FALSE,FALSE,FALSE
P007916,2025/2026,1,school,A011092,6,TRUE,FALSE,FALSE,FALSE,FALSE
P007917,2025/2026,1,university,A005083,19,TRUE,FALSE,FALSE,FALSE,FALSE
P007921,2025/2026,1,school,A003642,17,TRUE,FALSE,FALSE,FALSE,FALSE
P007925,2025/2026,1,school,A003763,11,TRUE,FALSE,FALSE,FALSE,FALSE
P007930,2025/2026,1,university,A007377,18,TRUE,FALSE,FALSE,FALSE,FALSE
P007937,2025/2026,1,university,A007684,20,TRUE,FALSE,FALSE,FALSE,FALSE
P007942,2025/2026,1,school,A006733,12,TRUE,FALSE,FALSE,FALSE,FALSE
P007943,2025/2026,1,university,A004702,21,TRUE,FALSE,FALSE,FALSE,FALSE
P007950,2025/2026,1,vocational_school,A010139,11,TRUE,FALSE,FALSE,FALSE,FALSE
P007954,2025/2026,1,school,A013531,7,TRUE,FALSE,FALSE,FALSE,FALSE
P007957,2025/2026,1,school,A014297,9,TRUE,FALSE,FALSE,FALSE,FALSE
P007962,2025/2026,1,school,A010120,10,TRUE,FALSE,FALSE,FALSE,FALSE
P007963,2025/2026,1,vocational_school,A010120,17,TRUE,FALSE,FALSE,FALSE,FALSE
P007965,2025/2026,1,school,A010120,8,TRUE,FALSE,FALSE,FALSE,FALSE
P007967,2025/2026,1,university,A007626,19,TRUE,FALSE,FALSE,FALSE,FALSE
P007979,2025/2026,1,school,A016616,11,TRUE,FALSE,FALSE,FALSE,FALSE
P008004,2025/2026,1,vocational_school,A015202,12,TRUE,FALSE,FALSE,FALSE,FALSE
P008005,2025/2026,1,school,A013732,17,TRUE,FALSE,FALSE,FALSE,FALSE
P008007,2025/2026,1,school,A013852,17,TRUE,FALSE,FALSE,FALSE,FALSE
P008008,2025/2026,1,NA,A013852,78,TRUE,FALSE,TRUE,FALSE,TRUE
P008018,2025/2026,1,school,A016622,17,TRUE,FALSE,FALSE,FALSE,FALSE
P008022,2025/2026,1,university,A013042,19,TRUE,FALSE,FALSE,FALSE,FALSE
P008026,2025/2026,1,vocational_school,A016708,17,TRUE,FALSE,FALSE,FALSE,FALSE
P008039,2025/2026,1,school,A006423,13,TRUE,FALSE,FALSE,FALSE,FALSE
P008042,2025/2026,1,university,A007936,19,TRUE,FALSE,FALSE,FALSE,FALSE
P008045,2025/2026,1,university,A014374,22,TRUE,FALSE,FALSE,FALSE,FALSE
P008056,2025/2026,1,school,A004636,13,TRUE,FALSE,FALSE,FALSE,FALSE
P008076,2025/2026,1,university,A016024,19,TRUE,FALSE,FALSE,FALSE,FALSE
P008079,2025/2026,1,school,A004749,9,TRUE,FALSE,FALSE,FALSE,FALSE
P008098,2025/2026,1,university,A017203,20,TRUE,FALSE,FALSE,FALSE,FALSE
P008104,2025/2026,1,vocational_school,A006254,13,TRUE,FALSE,FALSE,FALSE,FALSE
P008107,2025/2026,1,university,A015801,22,TRUE,FALSE,FALSE,FALSE,FALSE
P008113,2025/2026,1,school,A001614,16,TRUE,FALSE,FALSE,FALSE,FALSE
P008125,2025/2026,1,school,A012717,6,TRUE,FALSE,FALSE,FALSE,FALSE
P008132,2025/2026,1,school,A013406,14,TRUE,FALSE,FALSE,FALSE,FALSE
P008134,2025/2026,1,vocational_school,A003004,20,TRUE,FALSE,FALSE,FALSE,FALSE
P008139,2025/2026,1,university,A016461,21,TRUE,FALSE,FALSE,FALSE,FALSE
P008141,2025/2026,1,school,A016461,16,TRUE,FALSE,FALSE,FALSE,FALSE
P008143,2025/2026,1,school,A017749,12,TRUE,FALSE,FALSE,FALSE,FALSE
P008152,2025/2026,1,vocational_school,A007730,NA,FALSE,TRUE,FALSE,FALSE,FALSE
P008154,2025/2026,1,school,A014699,NA,FALSE,TRUE,FALSE,FALSE,FALSE
