person_id,ref_date,employment_status,days_employed_last_12m,annual_employment_income,contact_address_id,flag_invalid_employment_status,flag_negative_income,flag_invalid_days_employed,population_age,in_population_register,flag_age_check_unavailable,flag_employed_under_15
P016415,2025-12-31,employed,184,59147.96,A017621,FALSE,FALSE,FALSE,27,TRUE,FALSE,FALSE
P016417,2025-12-31,marginal,214,4336,A017534,FALSE,FALSE,FALSE,34,TRUE,FALSE,FALSE
P016420,2025-12-31,employed,246,28273.89,A001412,FALSE,FALSE,FALSE,37,TRUE,FALSE,FALSE
P016421,2025-12-31,employed,365,20020.49,A006411,FALSE,FALSE,FALSE,50,TRUE,FALSE,FALSE
P016422,2025-12-31,no_record,0,0,A006411,FALSE,FALSE,FALSE,33,TRUE,FALSE,FALSE
P016423,2025-12-31,no_record,0,0,A006411,FALSE,FALSE,FALSE,77,TRUE,FALSE,FALSE
P016425,2025-12-31,employed,365,19174.9,A015192,FALSE,FALSE,FALSE,32,TRUE,FALSE,FALSE
P016426,2025-12-31,employed,244,24140.53,A010882,FALSE,FALSE,FALSE,34,TRUE,FALSE,FALSE
P016427,2025-12-31,employed,236,35091.71,A010882,FALSE,FALSE,FALSE,64,TRUE,FALSE,FALSE
P016432,2025-12-31,employed,317,24427.16,A016178,FALSE,FALSE,FALSE,33,TRUE,FALSE,FALSE
P016433,2025-12-31,employed,285,24617.76,A013471,FALSE,FALSE,FALSE,27,TRUE,FALSE,FALSE
P016435,2025-12-31,employed,250,35451.49,A013471,FALSE,FALSE,FALSE,63,TRUE,FALSE,FALSE
P016436,2025-12-31,employed,262,33486.04,A013471,FALSE,FALSE,FALSE,41,TRUE,FALSE,FALSE
P016439,2025-12-31,employed,NA,18851.71,A007745,FALSE,FALSE,FALSE,37,TRUE,FALSE,FALSE
P016440,2025-12-31,employed,289,NA,A006658,FALSE,FALSE,FALSE,63,TRUE,FALSE,FALSE
P016445,2025-12-31,employed,295,34801.2,A009247,FALSE,FALSE,FALSE,54,TRUE,FALSE,FALSE
P016451,2025-12-31,employed,228,30170.85,A009668,FALSE,FALSE,FALSE,37,TRUE,FALSE,FALSE
P016452,2025-12-31,employed,290,60150.88,A008893,FALSE,FALSE,FALSE,59,TRUE,FALSE,FALSE
P016454,2025-12-31,self_employed,177,28516.78,A008893,FALSE,FALSE,FALSE,51,TRUE,FALSE,FALSE
P016458,2025-12-31,employed,275,27424.67,A008821,FALSE,FALSE,FALSE,30,TRUE,FALSE,FALSE
P016459,2025-12-31,employed,321,33390.29,A014075,FALSE,FALSE,FALSE,33,TRUE,FALSE,FALSE
P016461,2025-12-31,employed,351,26762.74,A006274,FALSE,FALSE,FALSE,30,TRUE,FALSE,FALSE
P016463,2025-12-31,employed,356,25657.47,A017080,FALSE,FALSE,FALSE,26,TRUE,FALSE,FALSE
P016464,2025-12-31,no_record,0,0,A005139,FALSE,FALSE,FALSE,73,TRUE,FALSE,FALSE
P016465,2025-12-31,employed,249,49733.83,A005139,FALSE,FALSE,FALSE,23,TRUE,FALSE,FALSE
P016471,2025-12-31,employed,328,14793.85,A009867,FALSE,FALSE,FALSE,59,TRUE,FALSE,FALSE
P016472,2025-12-31,employed,346,26639.94,A011567,FALSE,FALSE,FALSE,26,TRUE,FALSE,FALSE
P016473,2025-12-31,self_employed,215,20961.84,A013584,FALSE,FALSE,FALSE,63,TRUE,FALSE,FALSE
P016474,2025-12-31,employed,365,76203.61,A013584,FALSE,FALSE,FALSE,27,TRUE,FALSE,FALSE
P016476,2025-12-31,self_employed,228,35679.55,A002362,FALSE,FALSE,FALSE,28,TRUE,FALSE,FALSE
P016477,2025-12-31,marginal,50,8114.05,A002362,FALSE,FALSE,FALSE,52,TRUE,FALSE,FALSE
P016478,2025-12-31,employed,242,15269.44,A014115,FALSE,FALSE,FALSE,35,TRUE,FALSE,FALSE
P016481,2025-12-31,employed,317,47060.33,A000884,FALSE,FALSE,FALSE,41,TRUE,FALSE,FALSE
P016485,2025-12-31,self_employed,218,6701.23,A013737,FALSE,FALSE,FALSE,33,TRUE,FALSE,FALSE
P016486,2025-12-31,employed,258,15657.23,A013737,FALSE,FALSE,FALSE,24,TRUE,FALSE,FALSE
P016487,2025-12-31,employed,325,17330.05,A008893,FALSE,FALSE,FALSE,28,TRUE,FALSE,FALSE
P016492,2025-12-31,employed,79,36655.67,A004543,FALSE,FALSE,FALSE,57,TRUE,FALSE,FALSE
P016493,2025-12-31,marginal,134,7591.4,A014168,FALSE,FALSE,FALSE,29,TRUE,FALSE,FALSE
P016494,2025-12-31,employed,252,37303.74,A014168,FALSE,FALSE,FALSE,34,TRUE,FALSE,FALSE
P016499,2025-12-31,employed,180,16720.02,A017392,FALSE,FALSE,FALSE,49,TRUE,FALSE,FALSE
P016502,2025-12-31,employed,325,33709.77,A004483,FALSE,FALSE,FALSE,29,TRUE,FALSE,FALSE
P016504,2025-12-31,employed,365,52197.34,A007136,FALSE,FALSE,FALSE,47,TRUE,FALSE,FALSE
P016508,2025-12-31,marginal,51,6455.98,A009061,FALSE,FALSE,FALSE,32,TRUE,FALSE,FALSE
P016510,2025-12-31,marginal,125,3267.52,A001819,FALSE,FALSE,FALSE,34,TRUE,FALSE,FALSE
P016511,2025-12-31,marginal,98,5613.02,A001819,FALSE,FALSE,FALSE,21,TRUE,FALSE,FALSE
P016516,2025-12-31,employed,241,18628.22,A009671,FALSE,FALSE,FALSE,33,TRUE,FALSE,FALSE
P016519,2025-12-31,employed,330,28566.22,A017118,FALSE,FALSE,FALSE,28,TRUE,FALSE,FALSE
P016522,2025-12-31,employed,221,45761.65,A000705,FALSE,FALSE,FALSE,60,TRUE,FALSE,FALSE
P016527,2025-12-31,marginal,50,3566.43,A009045,FALSE,FALSE,FALSE,57,TRUE,FALSE,FALSE
P016528,2025-12-31,employed,265,25767.9,A012004,FALSE,FALSE,FALSE,20,TRUE,FALSE,FALSE
P016530,2025-12-31,employed,357,25625.63,A010202,FALSE,FALSE,FALSE,28,TRUE,FALSE,FALSE
P016531,2025-12-31,employed,316,31787.75,A010202,FALSE,FALSE,FALSE,61,TRUE,FALSE,FALSE
P016532,2025-12-31,employed,305,9538.64,A012416,FALSE,FALSE,FALSE,44,TRUE,FALSE,FALSE
P016536,2025-12-31,marginal,48,5668.08,A009671,FALSE,FALSE,FALSE,67,TRUE,FALSE,FALSE
P016538,2025-12-31,employed,334,35800.29,A005652,FALSE,FALSE,FALSE,32,TRUE,FALSE,FALSE
P016540,2025-12-31,employed,297,23697.91,A005652,FALSE,FALSE,FALSE,49,TRUE,FALSE,FALSE
P016544,2025-12-31,marginal,71,3432.06,A004360,FALSE,FALSE,FALSE,40,TRUE,FALSE,FALSE
P016545,2025-12-31,employed,221,37126.96,A004360,FALSE,FALSE,FALSE,24,TRUE,FALSE,FALSE
P016546,2025-12-31,employed,291,43065.94,A000372,FALSE,FALSE,FALSE,37,TRUE,FALSE,FALSE
P016547,2025-12-31,employed,190,27206.92,A017292,FALSE,FALSE,FALSE,26,TRUE,FALSE,FALSE
P016548,2025-12-31,employed,199,40237.49,A017292,FALSE,FALSE,FALSE,63,TRUE,FALSE,FALSE
P016552,2025-12-31,employed,338,106887.51,A010686,FALSE,FALSE,FALSE,26,TRUE,FALSE,FALSE
P016554,2025-12-31,self_employed,257,64678.73,A010686,FALSE,FALSE,FALSE,42,TRUE,FALSE,FALSE
P016556,2025-12-31,employed,205,18581.9,A004890,FALSE,FALSE,FALSE,27,TRUE,FALSE,FALSE
P016557,2025-12-31,employed,335,27505.01,A004890,FALSE,FALSE,FALSE,53,TRUE,FALSE,FALSE
P016560,2025-12-31,employed,276,37044.3,A011956,FALSE,FALSE,FALSE,21,TRUE,FALSE,FALSE
P016561,2025-12-31,employed,365,41403.52,A016139,FALSE,FALSE,FALSE,40,TRUE,FALSE,FALSE
P016563,2025-12-31,employed,246,27519.67,A016139,FALSE,FALSE,FALSE,59,TRUE,FALSE,FALSE
P016570,2025-12-31,self_employed,280,28846.12,A008279,FALSE,FALSE,FALSE,33,TRUE,FALSE,FALSE
P016582,2025-12-31,employed,218,32806.14,A001033,FALSE,FALSE,FALSE,58,TRUE,FALSE,FALSE
P016585,2025-12-31,no_record,0,0,A014500,FALSE,FALSE,FALSE,85,TRUE,FALSE,FALSE
P016589,2025-12-31,marginal,122,4234.39,A003604,FALSE,FALSE,FALSE,21,TRUE,FALSE,FALSE
P016591,2025-12-31,marginal,122,4191.04,A010813,FALSE,FALSE,FALSE,62,TRUE,FALSE,FALSE
P016593,2025-12-31,employed,313,32291.63,A016149,FALSE,FALSE,FALSE,44,TRUE,FALSE,FALSE
P016594,2025-12-31,self_employed,104,15756.42,A005628,FALSE,FALSE,FALSE,37,TRUE,FALSE,FALSE
P016598,2025-12-31,employed,224,36121.58,A013339,FALSE,FALSE,FALSE,57,TRUE,FALSE,FALSE
P016600,2025-12-31,self_employed,154,9809.94,A008756,FALSE,FALSE,FALSE,58,TRUE,FALSE,FALSE
P016603,2025-12-31,employed,365,13776.97,A002461,FALSE,FALSE,FALSE,58,TRUE,FALSE,FALSE
P016604,2025-12-31,employed,340,17672.07,A002461,FALSE,FALSE,FALSE,21,TRUE,FALSE,FALSE
P016606,2025-12-31,marginal,156,4993.34,A013790,FALSE,FALSE,FALSE,24,TRUE,FALSE,FALSE
P016607,2025-12-31,employed,329,28378,A006652,FALSE,FALSE,FALSE,60,TRUE,FALSE,FALSE
P016610,2025-12-31,employed,260,17966,A003991,FALSE,FALSE,FALSE,26,TRUE,FALSE,FALSE
P016619,2025-12-31,employed,289,34123.73,A005035,FALSE,FALSE,FALSE,39,TRUE,FALSE,FALSE
P016621,2025-12-31,employed,241,17402.49,A001411,FALSE,FALSE,FALSE,19,TRUE,FALSE,FALSE
P016622,2025-12-31,employed,208,30513.71,A001411,FALSE,FALSE,FALSE,35,TRUE,FALSE,FALSE
P016624,2025-12-31,employed,212,35005.92,A012615,FALSE,FALSE,FALSE,62,TRUE,FALSE,FALSE
P016627,2025-12-31,employed,314,11090.97,A017735,FALSE,FALSE,FALSE,42,TRUE,FALSE,FALSE
P016628,2025-12-31,marginal,55,3407.1,A005180,FALSE,FALSE,FALSE,45,TRUE,FALSE,FALSE
P016629,2025-12-31,employed,296,25237.95,A005180,FALSE,FALSE,FALSE,34,TRUE,FALSE,FALSE
P016630,2025-12-31,employed,365,18143.29,A009529,FALSE,FALSE,FALSE,20,TRUE,FALSE,FALSE
P016631,2025-12-31,employed,300,46899.95,A008255,FALSE,FALSE,FALSE,53,TRUE,FALSE,FALSE
P016633,2025-12-31,employed,313,43274.98,A001637,FALSE,FALSE,FALSE,38,TRUE,FALSE,FALSE
P016635,2025-12-31,employed,225,12468.87,A015957,FALSE,FALSE,FALSE,58,TRUE,FALSE,FALSE
P016636,2025-12-31,marginal,90,5130.36,A015957,FALSE,FALSE,FALSE,64,TRUE,FALSE,FALSE
P016637,2025-12-31,marginal,103,6284.17,A015694,FALSE,FALSE,FALSE,21,TRUE,FALSE,FALSE
P016640,2025-12-31,employed,272,34090.63,A015694,FALSE,FALSE,FALSE,34,TRUE,FALSE,FALSE
P016641,2025-12-31,employed,285,14744.48,A002887,FALSE,FALSE,FALSE,43,TRUE,FALSE,FALSE
P016642,2025-12-31,employed,247,21723.7,A002887,FALSE,FALSE,FALSE,48,TRUE,FALSE,FALSE
P016644,2025-12-31,self_employed,233,9361.39,A008523,FALSE,FALSE,FALSE,43,TRUE,FALSE,FALSE
P016646,2025-12-31,self_employed,362,21850.46,A008523,FALSE,FALSE,FALSE,34,TRUE,FALSE,FALSE
P016648,2025-12-31,marginal,57,4512.16,A008523,FALSE,FALSE,FALSE,57,TRUE,FALSE,FALSE
P016649,2025-12-31,employed,337,23857.9,A008523,FALSE,FALSE,FALSE,44,TRUE,FALSE,FALSE
P016651,2025-12-31,employed,321,17810.38,A001084,FALSE,FALSE,FALSE,52,TRUE,FALSE,FALSE
P016653,2025-12-31,employed,353,NA,A011034,FALSE,FALSE,FALSE,29,TRUE,FALSE,FALSE
P016654,2025-12-31,no_record,0,0,A010034,FALSE,FALSE,FALSE,16,TRUE,FALSE,FALSE
P016655,2025-12-31,employed,237,44711.82,A010034,FALSE,FALSE,FALSE,39,TRUE,FALSE,FALSE
P016658,2025-12-31,marginal,123,4894.51,A007910,FALSE,FALSE,FALSE,30,TRUE,FALSE,FALSE
P016666,2025-12-31,self_employed,358,14125.46,A008355,FALSE,FALSE,FALSE,47,TRUE,FALSE,FALSE
P016667,2025-12-31,employed,322,48827.43,A008355,FALSE,FALSE,FALSE,40,TRUE,FALSE,FALSE
P016669,2025-12-31,employed,230,21055.47,A002952,FALSE,FALSE,FALSE,27,TRUE,FALSE,FALSE
P016672,2025-12-31,employed,224,15945.07,A000346,FALSE,FALSE,FALSE,64,TRUE,FALSE,FALSE
P016675,2025-12-31,employed,292,40710.86,A000346,FALSE,FALSE,FALSE,43,TRUE,FALSE,FALSE
P016677,2025-12-31,employed,357,8115.04,A011733,FALSE,FALSE,FALSE,45,TRUE,FALSE,FALSE
P016683,2025-12-31,employed,310,19478.4,A002747,FALSE,FALSE,FALSE,22,TRUE,FALSE,FALSE
P016686,2025-12-31,employed,348,31174.7,A002747,FALSE,FALSE,FALSE,40,TRUE,FALSE,FALSE
P016687,2025-12-31,employed,330,40759.88,A001455,FALSE,FALSE,FALSE,30,TRUE,FALSE,FALSE
P016692,2025-12-31,employed,310,26114.86,A002740,FALSE,FALSE,FALSE,29,TRUE,FALSE,FALSE
P016694,2025-12-31,employed,317,28841.66,A016362,FALSE,FALSE,FALSE,54,TRUE,FALSE,FALSE
P016696,2025-12-31,employed,218,26409.32,A004136,FALSE,FALSE,FALSE,47,TRUE,FALSE,FALSE
P016698,2025-12-31,employed,324,18517.22,A010789,FALSE,FALSE,FALSE,32,TRUE,FALSE,FALSE
P016704,2025-12-31,employed,339,37797.11,A002718,FALSE,FALSE,FALSE,53,TRUE,FALSE,FALSE
P016705,2025-12-31,self_employed,238,20077.25,A002718,FALSE,FALSE,FALSE,40,TRUE,FALSE,FALSE
P016708,2025-12-31,employed,334,52660.59,A003552,FALSE,FALSE,FALSE,51,TRUE,FALSE,FALSE
P016712,2025-12-31,employed,327,51395.2,A005308,FALSE,FALSE,FALSE,62,TRUE,FALSE,FALSE
P016718,2025-12-31,marginal,115,2962.57,A013664,FALSE,FALSE,FALSE,28,TRUE,FALSE,FALSE
P016719,2025-12-31,employed,250,19186.59,A011659,FALSE,FALSE,FALSE,25,TRUE,FALSE,FALSE
P016720,2025-12-31,employed,309,27175.18,A011659,FALSE,FALSE,FALSE,61,TRUE,FALSE,FALSE
P016722,2025-12-31,no_record,0,0,A015488,FALSE,FALSE,FALSE,8,TRUE,FALSE,FALSE
P016724,2025-12-31,employed,206,20310.73,A015972,FALSE,FALSE,FALSE,27,TRUE,FALSE,FALSE
P016725,2025-12-31,employed,365,9945.79,A015972,FALSE,FALSE,FALSE,32,TRUE,FALSE,FALSE
P016729,2025-12-31,employed,326,32128.69,A016356,FALSE,FALSE,FALSE,26,TRUE,FALSE,FALSE
P016732,2025-12-31,marginal,55,3878.56,A015334,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE
P016733,2025-12-31,employed,299,41806.24,A015334,FALSE,FALSE,FALSE,24,TRUE,FALSE,FALSE
P016734,2025-12-31,self_employed,284,17592.67,A015334,FALSE,FALSE,FALSE,59,TRUE,FALSE,FALSE
P016735,2025-12-31,employed,365,36870.46,A015334,FALSE,FALSE,FALSE,46,TRUE,FALSE,FALSE
P016737,2025-12-31,marginal,108,5720.58,A008500,FALSE,FALSE,FALSE,51,TRUE,FALSE,FALSE
P016739,2025-12-31,employed,201,33516.04,A010584,FALSE,FALSE,FALSE,24,TRUE,FALSE,FALSE
P016740,2025-12-31,self_employed,248,36624.2,A010584,FALSE,FALSE,FALSE,52,TRUE,FALSE,FALSE
P016741,2025-12-31,marginal,71,10055.48,NA,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE
P016743,2025-12-31,employed,272,41475.32,A005993,FALSE,FALSE,FALSE,50,TRUE,FALSE,FALSE
P016746,2025-12-31,employed,217,20637.29,A000696,FALSE,FALSE,FALSE,31,TRUE,FALSE,FALSE
P016747,2025-12-31,marginal,86,5159.3,A000696,FALSE,FALSE,FALSE,43,TRUE,FALSE,FALSE
P016750,2025-12-31,employed,306,32705.91,A012030,FALSE,FALSE,FALSE,33,TRUE,FALSE,FALSE
P016753,2025-12-31,employed,265,21240.71,A011237,FALSE,FALSE,FALSE,60,TRUE,FALSE,FALSE
P016754,2025-12-31,employed,358,11074.35,NA,FALSE,FALSE,FALSE,41,TRUE,FALSE,FALSE
P016755,2025-12-31,employed,304,59753.65,A004722,FALSE,FALSE,FALSE,58,TRUE,FALSE,FALSE
P016756,2025-12-31,employed,365,28080.84,A004722,FALSE,FALSE,FALSE,46,TRUE,FALSE,FALSE
P016757,2025-12-31,marginal,92,2690.78,A017823,FALSE,FALSE,FALSE,58,TRUE,FALSE,FALSE
P016758,2025-12-31,employed,186,22873.22,A017823,FALSE,FALSE,FALSE,28,TRUE,FALSE,FALSE
P016760,2025-12-31,employed,310,25271.95,A017823,FALSE,FALSE,FALSE,60,TRUE,FALSE,FALSE
P016763,2025-12-31,self_employed,353,4318.61,A010113,FALSE,FALSE,FALSE,42,TRUE,FALSE,FALSE
P016766,2025-12-31,employed,284,24604.35,A003778,FALSE,FALSE,FALSE,64,TRUE,FALSE,FALSE
P016771,2025-12-31,employed,323,36033.88,A004060,FALSE,FALSE,FALSE,49,TRUE,FALSE,FALSE
P016773,2025-12-31,employed,305,34733.07,A007771,FALSE,FALSE,FALSE,34,TRUE,FALSE,FALSE
P016777,2025-12-31,employed,260,31534.82,A016483,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE
P016779,2025-12-31,employed,365,40316.01,A002377,FALSE,FALSE,FALSE,54,TRUE,FALSE,FALSE
P016780,2025-12-31,marginal,111,2501.59,A008413,FALSE,FALSE,FALSE,20,TRUE,FALSE,FALSE
P016783,2025-12-31,employed,285,27315.97,A005989,FALSE,FALSE,FALSE,37,TRUE,FALSE,FALSE
P016784,2025-12-31,employed,296,54369.05,NA,FALSE,FALSE,FALSE,47,TRUE,FALSE,FALSE
P016789,2025-12-31,employed,365,24585.05,A013814,FALSE,FALSE,FALSE,30,TRUE,FALSE,FALSE
P016790,2025-12-31,employed,NA,27063.19,A012998,FALSE,FALSE,FALSE,49,TRUE,FALSE,FALSE
P016792,2025-12-31,employed,212,39708.85,A012998,FALSE,FALSE,FALSE,31,TRUE,FALSE,FALSE
P016798,2025-12-31,marginal,140,4698.47,A012929,FALSE,FALSE,FALSE,61,TRUE,FALSE,FALSE
P016803,2025-12-31,employed,226,24511.33,A011079,FALSE,FALSE,FALSE,55,TRUE,FALSE,FALSE
P016804,2025-12-31,employed,256,22138.16,A011079,FALSE,FALSE,FALSE,27,TRUE,FALSE,FALSE
P016807,2025-12-31,employed,231,56426.36,NA,FALSE,FALSE,FALSE,49,TRUE,FALSE,FALSE
P016813,2025-12-31,employed,240,11700.08,A007019,FALSE,FALSE,FALSE,35,TRUE,FALSE,FALSE
P016814,2025-12-31,marginal,178,5320.76,NA,FALSE,FALSE,FALSE,47,TRUE,FALSE,FALSE
P016815,2025-12-31,employed,223,12592.6,A014648,FALSE,FALSE,FALSE,59,TRUE,FALSE,FALSE
P016817,2025-12-31,employed,246,33111.43,A014648,FALSE,FALSE,FALSE,28,TRUE,FALSE,FALSE
P016818,2025-12-31,employed,236,14687.27,A014648,FALSE,FALSE,FALSE,29,TRUE,FALSE,FALSE
P016819,2025-12-31,employed,229,41292.05,A014648,FALSE,FALSE,FALSE,21,TRUE,FALSE,FALSE
P016821,2025-12-31,employed,193,24703.61,A016977,FALSE,FALSE,FALSE,43,TRUE,FALSE,FALSE
P016822,2025-12-31,employed,365,27835.01,A008087,FALSE,FALSE,FALSE,25,TRUE,FALSE,FALSE
P016825,2025-12-31,employed,298,13156.03,A001211,FALSE,FALSE,FALSE,61,TRUE,FALSE,FALSE
P016827,2025-12-31,self_employed,234,45469.49,A007397,FALSE,FALSE,FALSE,20,TRUE,FALSE,FALSE
P016832,2025-12-31,marginal,56,4025.58,A002862,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE
P016836,2025-12-31,employed,256,18572.63,A010990,FALSE,FALSE,FALSE,33,TRUE,FALSE,FALSE
P016839,2025-12-31,self_employed,149,7033.25,A015808,FALSE,FALSE,FALSE,55,TRUE,FALSE,FALSE
P016841,2025-12-31,no_record,0,0,A015808,FALSE,FALSE,FALSE,59,TRUE,FALSE,FALSE
P016843,2025-12-31,employed,245,30275.45,A015026,FALSE,FALSE,FALSE,64,TRUE,FALSE,FALSE
P016844,2025-12-31,employed,266,11627.53,A014598,FALSE,FALSE,FALSE,54,TRUE,FALSE,FALSE
P016849,2025-12-31,employed,365,36073.57,A002770,FALSE,FALSE,FALSE,46,TRUE,FALSE,FALSE
P016851,2025-12-31,employed,189,16769.93,A002770,FALSE,FALSE,FALSE,59,TRUE,FALSE,FALSE
P016852,2025-12-31,employed,300,18074.77,A005888,FALSE,FALSE,FALSE,55,TRUE,FALSE,FALSE
P016855,2025-12-31,marginal,205,3485.75,A016216,FALSE,FALSE,FALSE,50,TRUE,FALSE,FALSE
P016857,2025-12-31,employed,339,29302.31,A012870,FALSE,FALSE,FALSE,53,TRUE,FALSE,FALSE
P016858,2025-12-31,employed,352,19734.94,NA,FALSE,FALSE,FALSE,18,TRUE,FALSE,FALSE
P016859,2025-12-31,self_employed,260,21609.36,A001419,FALSE,FALSE,FALSE,42,TRUE,FALSE,FALSE
P016860,2025-12-31,self_employed,163,6664.83,A005861,FALSE,FALSE,FALSE,50,TRUE,FALSE,FALSE
P016862,2025-12-31,self_employed,194,17327.34,A012561,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE
P016865,2025-12-31,employed,304,32801.59,A011177,FALSE,FALSE,FALSE,33,TRUE,FALSE,FALSE
P016869,2025-12-31,employed,208,23827.77,A004164,FALSE,FALSE,FALSE,33,TRUE,FALSE,FALSE
P016873,2025-12-31,marginal,7,5583.17,A017654,FALSE,FALSE,FALSE,47,TRUE,FALSE,FALSE
P016875,2025-12-31,employed,219,29792.6,A005949,FALSE,FALSE,FALSE,25,TRUE,FALSE,FALSE
P016877,2025-12-31,self_employed,146,19610.98,A017436,FALSE,FALSE,FALSE,34,TRUE,FALSE,FALSE
P016881,2025-12-31,employed,327,15247.08,A009840,FALSE,FALSE,FALSE,50,TRUE,FALSE,FALSE
P016882,2025-12-31,employed,229,14249.22,A006101,FALSE,FALSE,FALSE,50,TRUE,FALSE,FALSE
P016883,2025-12-31,employed,163,51854.29,A006101,FALSE,FALSE,FALSE,30,TRUE,FALSE,FALSE
P016884,2025-12-31,employed,325,44230.82,A006101,FALSE,FALSE,FALSE,30,TRUE,FALSE,FALSE
P016885,2025-12-31,self_employed,223,77603.8,A012702,FALSE,FALSE,FALSE,63,TRUE,FALSE,FALSE
P016888,2025-12-31,employed,252,53496.69,NA,FALSE,FALSE,FALSE,33,TRUE,FALSE,FALSE
P016892,2025-12-31,employed,249,37480.36,A014717,FALSE,FALSE,FALSE,23,TRUE,FALSE,FALSE
P016895,2025-12-31,employed,256,20828.53,A001399,FALSE,FALSE,FALSE,26,TRUE,FALSE,FALSE
P016899,2025-12-31,employed,297,15541.1,A001399,FALSE,FALSE,FALSE,61,TRUE,FALSE,FALSE
P016903,2025-12-31,employed,229,30405.86,A011565,FALSE,FALSE,FALSE,38,TRUE,FALSE,FALSE
P016904,2025-12-31,employed,300,20485.77,NA,FALSE,FALSE,FALSE,21,TRUE,FALSE,FALSE
P016908,2025-12-31,employed,365,36025.88,A001022,FALSE,FALSE,FALSE,53,TRUE,FALSE,FALSE
P016911,2025-12-31,employed,294,19228.45,A001001,FALSE,FALSE,FALSE,49,TRUE,FALSE,FALSE
P016912,2025-12-31,employed,321,33532.39,A001001,FALSE,FALSE,FALSE,21,TRUE,FALSE,FALSE
P016916,2025-12-31,employed,208,28307.69,A007754,FALSE,FALSE,FALSE,62,TRUE,FALSE,FALSE
P016917,2025-12-31,employed,287,55828.78,A007754,FALSE,FALSE,FALSE,49,TRUE,FALSE,FALSE
P016918,2025-12-31,marginal,99,3783.85,A006615,FALSE,FALSE,FALSE,37,TRUE,FALSE,FALSE
P016919,2025-12-31,self_employed,356,32725.63,A006615,FALSE,FALSE,FALSE,50,TRUE,FALSE,FALSE
P016925,2025-12-31,employed,365,13381.89,A005637,FALSE,FALSE,FALSE,25,TRUE,FALSE,FALSE
P016927,2025-12-31,employed,271,28077.17,A011144,FALSE,FALSE,FALSE,27,TRUE,FALSE,FALSE
P016932,2025-12-31,marginal,209,2941.92,A010837,FALSE,FALSE,FALSE,55,TRUE,FALSE,FALSE
P016934,2025-12-31,employed,273,31274.1,A001491,FALSE,FALSE,FALSE,56,TRUE,FALSE,FALSE
P016938,2025-12-31,self_employed,253,33040.43,A014969,FALSE,FALSE,FALSE,30,TRUE,FALSE,FALSE
P016939,2025-12-31,no_record,0,0,A014969,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE
P016941,2025-12-31,employed,365,40287.5,A000692,FALSE,FALSE,FALSE,28,TRUE,FALSE,FALSE
P016943,2025-12-31,employed,365,10455.16,A011705,FALSE,FALSE,FALSE,37,TRUE,FALSE,FALSE
P016944,2025-12-31,employed,365,59870.22,A001804,FALSE,FALSE,FALSE,46,TRUE,FALSE,FALSE
P016945,2025-12-31,marginal,139,10921.39,A017636,FALSE,FALSE,FALSE,55,TRUE,FALSE,FALSE
P016946,2025-12-31,employed,281,35488.48,A017636,FALSE,FALSE,FALSE,48,TRUE,FALSE,FALSE
P016947,2025-12-31,employed,235,34158.98,A017636,FALSE,FALSE,FALSE,21,TRUE,FALSE,FALSE
P016948,2025-12-31,marginal,88,3272.71,A017636,FALSE,FALSE,FALSE,59,TRUE,FALSE,FALSE
P016950,2025-12-31,marginal,32,5186.8,A015221,FALSE,FALSE,FALSE,49,TRUE,FALSE,FALSE
P016952,2025-12-31,self_employed,239,36992.97,A012662,FALSE,FALSE,FALSE,38,TRUE,FALSE,FALSE
P016953,2025-12-31,employed,258,32482.3,A012662,FALSE,FALSE,FALSE,51,TRUE,FALSE,FALSE
P016957,2025-12-31,employed,290,19982.46,A001217,FALSE,FALSE,FALSE,58,TRUE,FALSE,FALSE
P016959,2025-12-31,employed,346,29144.09,A001217,FALSE,FALSE,FALSE,39,TRUE,FALSE,FALSE
P016961,2025-12-31,employed,320,20183.31,A017300,FALSE,FALSE,FALSE,61,TRUE,FALSE,FALSE
P016962,2025-12-31,self_employed,308,8907.06,A017300,FALSE,FALSE,FALSE,55,TRUE,FALSE,FALSE
P016964,2025-12-31,marginal,102,7165.44,A016857,FALSE,FALSE,FALSE,60,TRUE,FALSE,FALSE
P016966,2025-12-31,employed,244,41554.48,A016857,FALSE,FALSE,FALSE,50,TRUE,FALSE,FALSE
P016972,2025-12-31,marginal,135,3965.47,A001805,FALSE,FALSE,FALSE,30,TRUE,FALSE,FALSE
P016974,2025-12-31,employed,365,25898.8,A001805,FALSE,FALSE,FALSE,22,TRUE,FALSE,FALSE
P016976,2025-12-31,employed,326,27359.43,A001113,FALSE,FALSE,FALSE,53,TRUE,FALSE,FALSE
P016978,2025-12-31,employed,365,69651.45,A015832,FALSE,FALSE,FALSE,38,TRUE,FALSE,FALSE
P016980,2025-12-31,employed,244,36005.81,A015832,FALSE,FALSE,FALSE,53,TRUE,FALSE,FALSE
P016982,2025-12-31,marginal,57,6402.29,A009370,FALSE,FALSE,FALSE,50,TRUE,FALSE,FALSE
