person_id,household_id,address_id,region_code,municipality_code,sex,age,age_group,citizenship_group,registration_status,in_population_register,in_employment_register,employment_signal,flag_employed_under_15,employment_contact_address_id,in_tax_register,tax_signal,flag_tax_under_14,tax_contact_address_id,in_education_register,education_signal,flag_implausible_enrolment_age,education_contact_address_id,n_auxiliary_sources,n_activity_signals,observed_source_status,flag_no_activity_signal,flag_registered_without_activity,flag_auxiliary_only,flag_auxiliary_only_with_activity,flag_any_cross_register_plausibility_issue,n_contact_addresses_available,n_distinct_contact_addresses,flag_auxiliary_address_conflict,consistent_auxiliary_address_id,n_contact_addresses_matching_population,flag_population_auxiliary_address_disagreement,consistent_auxiliary_region_code,consistent_auxiliary_municipality_code
P009695,H004599,A015128,R12,R12-M04,F,29,25-39,DE,main_residence,1,1,1,FALSE,A015128,1,1,FALSE,A015128,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A015128,2,FALSE,R12,R12-M04
P009696,H004599,A015128,R12,R12-M04,M,72,65-79,EU,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P009697,H004600,A012721,R02,R02-M01,F,50,40-64,DE,main_residence,1,1,1,FALSE,A012721,1,1,FALSE,A012721,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A012721,2,FALSE,R02,R02-M01
P009698,H004601,A006367,R09,R09-M04,F,21,18-24,DE,main_residence,1,1,1,FALSE,A006367,1,1,FALSE,A006367,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A006367,2,FALSE,R09,R09-M04
P009699,H004602,A009338,R05,R05-M03,F,3,0-5,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P009700,H004602,A009338,R05,R05-M03,M,12,6-17,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A009338,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A009338,1,FALSE,R05,R05-M03
P009701,H004603,A005218,R09,R09-M02,M,47,40-64,EU,main_residence,1,1,1,FALSE,A005218,1,1,FALSE,A005218,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A005218,2,FALSE,R09,R09-M02
P009702,H004604,A010600,R01,R01-M02,M,51,40-64,DE,main_residence,1,1,1,FALSE,A010600,1,1,FALSE,A010600,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A010600,2,FALSE,R01,R01-M02
P009703,H004605,A005333,R12,R12-M03,F,84,80+,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P009704,H004605,A005333,R12,R12-M03,F,45,40-64,DE,main_residence,1,1,0,FALSE,A005333,1,1,FALSE,A005333,0,0,FALSE,NA,2,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A005333,2,FALSE,R12,R12-M03
P009705,H004606,A014412,R01,R01-M04,F,16,6-17,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A014412,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A014412,1,FALSE,R01,R01-M04
P009706,H004607,A008199,R01,R01-M02,M,59,40-64,DE,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A008199,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A008199,1,FALSE,R01,R01-M02
P009707,H004608,A002244,R09,R09-M01,M,21,18-24,DE,main_residence,1,1,1,FALSE,A002244,1,1,FALSE,A002244,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A002244,2,FALSE,R09,R09-M01
P009708,H004609,A011165,R08,R08-M01,M,46,40-64,DE,secondary_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P009709,H004609,A011165,R08,R08-M01,F,53,40-64,EU,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A006449,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A006449,0,TRUE,R08,R08-M01
P009710,H004609,A011165,R08,R08-M01,M,34,25-39,DE,main_residence,1,1,1,FALSE,A011165,1,1,FALSE,A011165,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A011165,2,FALSE,R08,R08-M01
P009711,H004609,A011165,R08,R08-M01,M,46,40-64,EU,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A011165,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A011165,1,FALSE,R08,R08-M01
P009712,H004610,A014345,R06,R06-M02,M,30,25-39,EU,main_residence,1,1,1,FALSE,A014345,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A014345,1,FALSE,R06,R06-M02
P009713,H004610,A014345,R06,R06-M02,F,27,25-39,DE,main_residence,1,1,1,FALSE,A014345,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A014345,1,FALSE,R06,R06-M02
P009714,H004611,A015750,R09,R09-M02,F,31,25-39,EU,main_residence,1,1,1,FALSE,A015750,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A015750,1,FALSE,R09,R09-M02
P009715,H004611,A015750,R09,R09-M02,F,29,25-39,DE,main_residence,1,1,1,FALSE,A015750,1,1,FALSE,A015750,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A015750,2,FALSE,R09,R09-M02
P009716,H004612,A001993,R05,R05-M03,F,77,65-79,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P009717,H004613,A011609,R05,R05-M03,M,40,40-64,EU,main_residence,1,1,1,FALSE,A011609,1,1,FALSE,A011609,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A011609,2,FALSE,R05,R05-M03
P009718,H004613,A011609,R05,R05-M03,M,14,6-17,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A011609,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A011609,1,FALSE,R05,R05-M03
P009719,H004613,A011609,R05,R05-M03,F,43,40-64,DE,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A011609,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A011609,1,FALSE,R05,R05-M03
P009720,H004614,A004948,R03,R03-M04,M,25,25-39,DE,main_residence,1,1,1,FALSE,A004948,1,1,FALSE,A004948,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A004948,2,FALSE,R03,R03-M04
P009721,H004615,A014718,R12,R12-M02,F,52,40-64,DE,main_residence,1,1,1,FALSE,A014718,1,1,FALSE,A014718,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A014718,2,FALSE,R12,R12-M02
P009722,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,FALSE,A014718,0,0,FALSE,NA,0,0,FALSE,NA,1,1,auxiliary_only_with_activity,FALSE,FALSE,TRUE,TRUE,FALSE,1,1,FALSE,A014718,NA,FALSE,R12,R12-M02
P009723,H004615,A014718,R12,R12-M02,M,1,0-5,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P009724,H004615,A014718,R12,R12-M02,M,30,25-39,DE,secondary_residence,1,1,1,FALSE,A014718,1,1,FALSE,A014718,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A014718,2,FALSE,R12,R12-M02
P009725,H004615,A014718,R12,R12-M02,F,69,65-79,DE,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A014718,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A014718,1,FALSE,R12,R12-M02
P009726,H004616,A001092,R04,R04-M01,M,55,40-64,DE,main_residence,1,1,1,FALSE,A001092,1,1,FALSE,A001092,1,1,TRUE,A001092,3,3,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,TRUE,3,1,FALSE,A001092,3,FALSE,R04,R04-M01
P009727,H004617,A008650,R01,R01-M02,F,78,65-79,DE,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A008650,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A008650,1,FALSE,R01,R01-M02
P009728,H004617,A008650,R01,R01-M02,F,28,25-39,DE,main_residence,1,1,1,FALSE,A003285,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A003285,0,TRUE,R01,R01-M04
P009729,H004617,A008650,R01,R01-M02,F,23,18-24,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P009730,H004618,A007259,R03,R03-M03,M,34,25-39,DE,main_residence,1,1,1,FALSE,A007259,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A007259,1,FALSE,R03,R03-M03
P009731,H004619,A011521,R09,R09-M03,M,45,40-64,DE,main_residence,1,1,1,FALSE,A011521,1,1,FALSE,A011521,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A011521,2,FALSE,R09,R09-M03
P009732,H004620,A010781,R05,R05-M04,M,44,40-64,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P009733,H004620,A010781,R05,R05-M04,M,31,25-39,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P009734,H004621,A006884,R01,R01-M03,M,13,6-17,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A006884,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A006884,1,FALSE,R01,R01-M03
P009735,H004622,A004385,R01,R01-M03,M,3,0-5,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P009736,H004622,A004385,R01,R01-M03,M,71,65-79,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P009737,H004623,A009445,R03,R03-M04,F,41,40-64,EU,main_residence,1,1,1,FALSE,A009445,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A009445,1,FALSE,R03,R03-M04
P009738,H004623,A009445,R03,R03-M04,F,71,65-79,DE,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A009445,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A009445,1,FALSE,R03,R03-M04
P009739,H004624,A005708,R05,R05-M04,F,63,40-64,DE,main_residence,1,1,1,FALSE,A005708,1,1,FALSE,A005708,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A005708,2,FALSE,R05,R05-M04
P009740,H004624,A005708,R05,R05-M04,F,64,40-64,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P009741,H004625,A009757,R01,R01-M01,M,77,65-79,Non-EU,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A010170,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A010170,0,TRUE,R01,R01-M01
P009742,H004625,A009757,R01,R01-M01,M,16,6-17,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A009757,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A009757,1,FALSE,R01,R01-M01
P009743,H004625,A009757,R01,R01-M01,F,75,65-79,DE,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A009757,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A009757,1,FALSE,R01,R01-M01
P009744,H004626,A003936,R04,R04-M03,M,4,0-5,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P009745,H004627,A016105,R12,R12-M01,M,54,40-64,DE,main_residence,1,1,1,FALSE,A016105,1,1,FALSE,A016105,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A016105,2,FALSE,R12,R12-M01
P009746,H004628,A004889,R12,R12-M02,M,36,25-39,DE,main_residence,1,1,1,FALSE,A004889,1,1,FALSE,A004889,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A004889,2,FALSE,R12,R12-M02
P009747,H004629,A006995,R05,R05-M03,M,79,65-79,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P009748,H004630,A001914,R10,R10-M01,M,79,65-79,DE,main_residence,1,1,0,FALSE,A001914,0,0,FALSE,NA,0,0,FALSE,NA,1,0,registered_with_auxiliary_record,TRUE,TRUE,FALSE,FALSE,FALSE,1,1,FALSE,A001914,1,FALSE,R10,R10-M01
P009749,H004631,A012484,R01,R01-M02,M,71,65-79,DE,secondary_residence,1,0,0,FALSE,NA,1,1,FALSE,A012484,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A012484,1,FALSE,R01,R01-M02
P009750,H004631,A012484,R01,R01-M02,F,36,25-39,DE,main_residence,1,1,1,FALSE,A012484,1,1,FALSE,A012484,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A012484,2,FALSE,R01,R01-M02
P009751,H004632,A005507,R08,R08-M01,F,32,25-39,DE,main_residence,1,1,1,FALSE,A005507,1,1,FALSE,A005507,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A005507,2,FALSE,R08,R08-M01
P009752,H004632,A005507,R08,R08-M01,M,6,6-17,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A005507,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A005507,1,FALSE,R08,R08-M01
P009753,H004632,A005507,R08,R08-M01,M,69,65-79,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P009754,H004632,A005507,R08,R08-M01,M,63,40-64,DE,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A005507,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A005507,1,FALSE,R08,R08-M01
P009755,H004632,A005507,R08,R08-M01,M,58,40-64,DE,main_residence,1,1,1,FALSE,A005507,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A005507,1,FALSE,R08,R08-M01
P009756,H004633,A013437,R09,R09-M01,M,46,40-64,DE,main_residence,1,1,1,FALSE,A013437,1,1,FALSE,A013437,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A013437,2,FALSE,R09,R09-M01
P009757,H004633,A013437,R09,R09-M01,M,43,40-64,DE,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A013437,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A013437,1,FALSE,R09,R09-M01
P009758,H004633,A013437,R09,R09-M01,M,82,80+,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P009759,H004633,A013437,R09,R09-M01,M,37,25-39,DE,secondary_residence,1,0,0,FALSE,NA,1,1,FALSE,A013437,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A013437,1,FALSE,R09,R09-M01
P009760,H004633,A013437,R09,R09-M01,F,5,0-5,Non-EU,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P009761,H004634,A009134,R09,R09-M04,M,62,40-64,EU,main_residence,1,1,1,FALSE,A009134,1,1,FALSE,A009134,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A009134,2,FALSE,R09,R09-M04
P009762,H004634,A009134,R09,R09-M04,M,25,25-39,DE,secondary_residence,1,1,0,FALSE,A009134,0,0,FALSE,NA,0,0,FALSE,NA,1,0,registered_with_auxiliary_record,TRUE,TRUE,FALSE,FALSE,FALSE,1,1,FALSE,A009134,1,FALSE,R09,R09-M04
P009763,H004635,A008580,R02,R02-M03,F,35,25-39,DE,main_residence,1,1,1,FALSE,A008580,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A008580,1,FALSE,R02,R02-M03
P009764,H004635,A008580,R02,R02-M03,F,49,40-64,DE,main_residence,1,1,1,FALSE,NA,1,1,FALSE,A008580,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A008580,1,FALSE,R02,R02-M03
P009765,H004636,A017819,R01,R01-M04,M,0,0-5,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P009766,H004637,A008248,R03,R03-M01,F,81,80+,EU,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A008248,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A008248,1,FALSE,R03,R03-M01
P009767,H004638,A001567,R01,R01-M01,M,42,40-64,DE,main_residence,1,1,1,FALSE,A001567,1,1,FALSE,A001567,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A001567,2,FALSE,R01,R01-M01
P009768,H004639,A016880,R05,R05-M03,M,58,40-64,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P009769,H004639,A016880,R05,R05-M03,M,65,65-79,DE,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A016880,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A016880,1,FALSE,R05,R05-M03
P009770,H004639,A016880,R05,R05-M03,F,74,65-79,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P009771,H004640,A005516,R01,R01-M04,F,92,80+,DE,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A005516,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A005516,1,FALSE,R01,R01-M04
P009772,H004640,A005516,R01,R01-M04,M,82,80+,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P009773,H004641,A011734,R02,R02-M03,F,36,25-39,DE,main_residence,1,1,1,FALSE,A011734,1,1,FALSE,A011734,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A011734,2,FALSE,R02,R02-M03
P009774,H004642,A003648,R05,R05-M02,F,53,40-64,DE,main_residence,1,1,1,FALSE,A003648,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A003648,1,FALSE,R05,R05-M02
P009775,H004643,A010448,R05,R05-M04,F,71,65-79,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P009776,H004644,A015440,R04,R04-M04,M,46,40-64,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P009777,H004644,A015440,R04,R04-M04,F,29,25-39,DE,main_residence,1,1,1,FALSE,A015440,1,1,FALSE,A015440,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A015440,2,FALSE,R04,R04-M04
P009778,H004645,A017640,R09,R09-M01,M,53,40-64,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P009779,H004646,A008845,R06,R06-M01,F,67,65-79,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P009780,H004646,A008845,R06,R06-M01,M,51,40-64,EU,main_residence,1,1,1,FALSE,A004573,1,1,FALSE,NA,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A004573,0,TRUE,R06,R06-M03
P009781,H004647,A015594,R01,R01-M02,F,23,18-24,DE,main_residence,1,1,1,FALSE,NA,1,1,FALSE,A015594,1,1,FALSE,A002602,3,3,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,TRUE,NA,1,FALSE,NA,NA
P009782,H004648,A014918,R02,R02-M01,M,43,40-64,DE,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A014918,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A014918,1,FALSE,R02,R02-M01
P009783,H004649,A013864,R12,R12-M04,M,29,25-39,DE,secondary_residence,1,1,1,FALSE,A013864,1,1,FALSE,A013864,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A013864,2,FALSE,R12,R12-M04
P009784,H004650,A006292,R05,R05-M03,M,37,25-39,DE,main_residence,1,1,1,FALSE,A006292,1,1,FALSE,A006292,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A006292,2,FALSE,R05,R05-M03
P009785,H004650,A006292,R05,R05-M03,F,63,40-64,DE,secondary_residence,1,0,0,FALSE,NA,1,1,FALSE,A006292,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A006292,1,FALSE,R05,R05-M03
P009786,H004650,A006292,R05,R05-M03,F,55,40-64,DE,main_residence,1,1,1,FALSE,A006292,1,1,FALSE,A006292,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A006292,2,FALSE,R05,R05-M03
P009787,H004650,A006292,R05,R05-M03,F,48,40-64,DE,main_residence,1,1,1,FALSE,A006292,1,1,FALSE,A006292,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A006292,2,FALSE,R05,R05-M03
P009788,H004650,A006292,R05,R05-M03,M,29,25-39,DE,main_residence,1,1,1,FALSE,A006292,1,1,FALSE,A006292,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A006292,2,FALSE,R05,R05-M03
