person_id,tax_year,tax_filing_flag,taxable_income,contact_address_id,flag_invalid_tax_year,flag_negative_taxable_income,population_age,in_population_register,flag_age_check_unavailable,flag_tax_under_14
P013442,2025,1,11418.94,A006343,FALSE,FALSE,79,TRUE,FALSE,FALSE
P013443,2025,1,31193.98,A006343,FALSE,FALSE,45,TRUE,FALSE,FALSE
P013446,2025,1,22483.7,A014327,FALSE,FALSE,62,TRUE,FALSE,FALSE
P013447,2025,1,29817.11,A014327,FALSE,FALSE,53,TRUE,FALSE,FALSE
P013448,2025,1,14978.63,A007455,FALSE,FALSE,32,TRUE,FALSE,FALSE
P013449,2025,1,18390.53,A004059,FALSE,FALSE,36,TRUE,FALSE,FALSE
P013451,2025,1,74203.62,A004059,FALSE,FALSE,31,TRUE,FALSE,FALSE
P013454,2025,0,0,A011186,FALSE,FALSE,8,TRUE,FALSE,FALSE
P013456,2025,1,45620.64,A011186,FALSE,FALSE,44,TRUE,FALSE,FALSE
P013460,2025,1,21617.75,A014330,FALSE,FALSE,59,TRUE,FALSE,FALSE
P013461,2025,1,14258.82,A013906,FALSE,FALSE,80,TRUE,FALSE,FALSE
P013462,2025,1,29190.14,A001308,FALSE,FALSE,25,TRUE,FALSE,FALSE
P013464,2025,1,57608.36,A005364,FALSE,FALSE,49,TRUE,FALSE,FALSE
P013465,2025,1,56800.36,A006518,FALSE,FALSE,53,TRUE,FALSE,FALSE
P013466,2025,1,22763.23,A006518,FALSE,FALSE,26,TRUE,FALSE,FALSE
P013467,2025,1,18333.84,A001913,FALSE,FALSE,36,TRUE,FALSE,FALSE
P013468,2025,1,35147.35,A001913,FALSE,FALSE,51,TRUE,FALSE,FALSE
P013471,2025,1,16625.96,A008386,FALSE,FALSE,71,TRUE,FALSE,FALSE
P013472,2025,1,41767.78,A002769,FALSE,FALSE,27,TRUE,FALSE,FALSE
P013475,2025,1,18676.95,A015653,FALSE,FALSE,46,TRUE,FALSE,FALSE
P013478,2025,1,51762.65,A015653,FALSE,FALSE,37,TRUE,FALSE,FALSE
P013480,2025,1,49150,A012607,FALSE,FALSE,29,TRUE,FALSE,FALSE
P013481,2025,1,42680.19,A012607,FALSE,FALSE,34,TRUE,FALSE,FALSE
P013484,2025,1,10093.89,A002842,FALSE,FALSE,51,TRUE,FALSE,FALSE
P013485,2025,1,43666.35,A002742,FALSE,FALSE,57,TRUE,FALSE,FALSE
P013486,2025,1,54593.64,A002742,FALSE,FALSE,34,TRUE,FALSE,FALSE
P013487,2025,1,44161.82,A002742,FALSE,FALSE,52,TRUE,FALSE,FALSE
P013489,2025,1,33402.3,A009050,FALSE,FALSE,43,TRUE,FALSE,FALSE
P013490,2025,1,28439.34,A009050,FALSE,FALSE,35,TRUE,FALSE,FALSE
P013492,2025,1,21145.52,A001872,FALSE,FALSE,48,TRUE,FALSE,FALSE
P013494,2025,1,19399.04,A007618,FALSE,FALSE,40,TRUE,FALSE,FALSE
P013497,2025,1,44620.17,A017975,FALSE,FALSE,25,TRUE,FALSE,FALSE
P013498,2025,1,26032.81,A011715,FALSE,FALSE,29,TRUE,FALSE,FALSE
P013502,2025,1,23771.67,NA,FALSE,FALSE,67,TRUE,FALSE,FALSE
P013503,2025,1,26353.36,A016527,FALSE,FALSE,37,TRUE,FALSE,FALSE
P013504,2025,1,22415.54,A016527,FALSE,FALSE,51,TRUE,FALSE,FALSE
P013506,2025,1,70224.75,A008745,FALSE,FALSE,62,TRUE,FALSE,FALSE
P013507,2025,1,9588.63,A006116,FALSE,FALSE,81,TRUE,FALSE,FALSE
P013509,2025,1,26400.91,A017746,FALSE,FALSE,53,TRUE,FALSE,FALSE
P013512,2025,1,0,A016266,FALSE,FALSE,16,TRUE,FALSE,FALSE
P013514,2025,1,15485.91,A016266,FALSE,FALSE,38,TRUE,FALSE,FALSE
P013520,2025,1,19643.48,A004494,FALSE,FALSE,42,TRUE,FALSE,FALSE
P013525,2025,1,29312.75,A016734,FALSE,FALSE,26,TRUE,FALSE,FALSE
P013526,2025,1,69350.93,A016734,FALSE,FALSE,55,TRUE,FALSE,FALSE
P013528,2025,1,80992.72,A013807,FALSE,FALSE,43,TRUE,FALSE,FALSE
P013532,2025,1,30775.33,A009698,FALSE,FALSE,70,TRUE,FALSE,FALSE
P013534,2025,1,45944.3,A001365,FALSE,FALSE,38,TRUE,FALSE,FALSE
P013536,2025,1,13891.06,A015957,FALSE,FALSE,69,TRUE,FALSE,FALSE
P013539,2025,1,87356.41,A012426,FALSE,FALSE,32,TRUE,FALSE,FALSE
P013541,2025,1,16936.29,A012426,FALSE,FALSE,70,TRUE,FALSE,FALSE
P013543,2025,1,87839.71,A004041,FALSE,FALSE,25,TRUE,FALSE,FALSE
P013544,2025,1,149240.29,A004041,FALSE,FALSE,29,TRUE,FALSE,FALSE
P013546,2025,1,21964.96,A004041,FALSE,FALSE,63,TRUE,FALSE,FALSE
P013551,2025,1,53358.11,A004290,FALSE,FALSE,58,TRUE,FALSE,FALSE
P013552,2025,1,29212.51,A004290,FALSE,FALSE,29,TRUE,FALSE,FALSE
P013553,2025,1,12667,A004290,FALSE,FALSE,92,TRUE,FALSE,FALSE
P013557,2025,1,25498.98,A011371,FALSE,FALSE,36,TRUE,FALSE,FALSE
P013560,2025,1,8122.54,A016000,FALSE,FALSE,20,TRUE,FALSE,FALSE
P013562,2025,1,85059.03,A007259,FALSE,FALSE,37,TRUE,FALSE,FALSE
P013564,2025,1,9192.24,A002484,FALSE,FALSE,80,TRUE,FALSE,FALSE
P013566,2025,1,52736.16,A002484,FALSE,FALSE,35,TRUE,FALSE,FALSE
P013567,2025,1,14496.54,A002484,FALSE,FALSE,71,TRUE,FALSE,FALSE
P013568,2025,1,40614.27,A009779,FALSE,FALSE,37,TRUE,FALSE,FALSE
P013569,2025,1,11170.71,A003936,FALSE,FALSE,67,TRUE,FALSE,FALSE
P013572,2025,1,14115.79,A010282,FALSE,FALSE,75,TRUE,FALSE,FALSE
P013576,2025,1,62206.56,A013934,FALSE,FALSE,33,TRUE,FALSE,FALSE
P013584,2025,1,10393.83,A007880,FALSE,FALSE,49,TRUE,FALSE,FALSE
P013586,2025,1,29521.36,A007880,FALSE,FALSE,35,TRUE,FALSE,FALSE
P013587,2025,1,86833.92,A014847,FALSE,FALSE,27,TRUE,FALSE,FALSE
P013589,2025,1,94723.06,A014045,FALSE,FALSE,59,TRUE,FALSE,FALSE
P013594,2025,1,22219.57,A010529,FALSE,FALSE,45,TRUE,FALSE,FALSE
P013600,2025,1,22092.63,A017342,FALSE,FALSE,22,TRUE,FALSE,FALSE
P013606,2025,1,21917.37,A007168,FALSE,FALSE,37,TRUE,FALSE,FALSE
P013614,2025,1,54292.44,A007519,FALSE,FALSE,35,TRUE,FALSE,FALSE
P013615,2025,1,36102.16,A007519,FALSE,FALSE,60,TRUE,FALSE,FALSE
P013619,2025,1,8881.19,A013193,FALSE,FALSE,27,TRUE,FALSE,FALSE
P013620,2025,1,5847.92,A007039,FALSE,FALSE,75,TRUE,FALSE,FALSE
P013624,2025,1,31477.67,A008875,FALSE,FALSE,28,TRUE,FALSE,FALSE
P013626,2025,1,47742.53,A012033,FALSE,FALSE,63,TRUE,FALSE,FALSE
P013627,2025,1,72263.57,A012033,FALSE,FALSE,37,TRUE,FALSE,FALSE
P013631,2025,1,21457.96,A007247,FALSE,FALSE,45,TRUE,FALSE,FALSE
P013632,2025,1,17720.25,A007247,FALSE,FALSE,84,TRUE,FALSE,FALSE
P013638,2025,1,27622.75,A001564,FALSE,FALSE,60,TRUE,FALSE,FALSE
P013639,2025,1,25745.85,A001564,FALSE,FALSE,49,TRUE,FALSE,FALSE
P013640,2025,1,17351.72,A016017,FALSE,FALSE,76,TRUE,FALSE,FALSE
P013644,2025,1,8020.91,A010012,FALSE,FALSE,72,TRUE,FALSE,FALSE
P013645,2025,1,18935.92,A006153,FALSE,FALSE,54,TRUE,FALSE,FALSE
P013648,2025,1,23720.79,A005755,FALSE,FALSE,54,TRUE,FALSE,FALSE
P013650,2025,1,48702.25,A011060,FALSE,FALSE,29,TRUE,FALSE,FALSE
P013652,2025,1,8766.35,A005258,FALSE,FALSE,71,TRUE,FALSE,FALSE
P013653,2025,1,38105.54,A004626,FALSE,FALSE,32,TRUE,FALSE,FALSE
P013656,2025,1,15266.3,A011154,FALSE,FALSE,94,TRUE,FALSE,FALSE
P013658,2025,1,45733.57,A003096,FALSE,FALSE,72,TRUE,FALSE,FALSE
P013659,2025,1,25788.24,A005577,FALSE,FALSE,65,TRUE,FALSE,FALSE
P013663,2025,1,14241.23,A016268,FALSE,FALSE,93,TRUE,FALSE,FALSE
P013665,2025,1,22374.64,A003466,FALSE,FALSE,58,TRUE,FALSE,FALSE
P013667,2025,1,38469.67,A003466,FALSE,FALSE,41,TRUE,FALSE,FALSE
P013668,2025,1,33485.64,A003466,FALSE,FALSE,48,TRUE,FALSE,FALSE
P013670,2025,1,22839.19,A012335,FALSE,FALSE,32,TRUE,FALSE,FALSE
P013673,2025,1,15576.67,A001794,FALSE,FALSE,41,TRUE,FALSE,FALSE
P013677,2025,1,15460.57,A007163,FALSE,FALSE,31,TRUE,FALSE,FALSE
P013680,2025,1,28315.49,A017654,FALSE,FALSE,56,TRUE,FALSE,FALSE
P013682,2025,1,10860.97,A010583,FALSE,FALSE,24,TRUE,FALSE,FALSE
P013683,2025,1,42340.56,A011761,FALSE,FALSE,30,TRUE,FALSE,FALSE
P013684,2025,1,46297.87,A005560,FALSE,FALSE,44,TRUE,FALSE,FALSE
P013685,2025,1,29091.55,A005560,FALSE,FALSE,28,TRUE,FALSE,FALSE
P013691,2025,1,27127.17,A010052,FALSE,FALSE,48,TRUE,FALSE,FALSE
P013692,2025,1,53637.13,A010052,FALSE,FALSE,30,TRUE,FALSE,FALSE
P013696,2025,1,15069.06,A016970,FALSE,FALSE,22,TRUE,FALSE,FALSE
P013697,2025,1,18941.82,A016970,FALSE,FALSE,56,TRUE,FALSE,FALSE
P013702,2025,1,39293.79,A017040,FALSE,FALSE,NA,TRUE,TRUE,FALSE
P013704,2025,1,22358,A017040,FALSE,FALSE,61,TRUE,FALSE,FALSE
P013706,2025,1,13793.11,A017040,FALSE,FALSE,79,TRUE,FALSE,FALSE
P013708,2025,1,105237.07,A005976,FALSE,FALSE,64,TRUE,FALSE,FALSE
P013710,2025,1,15140.6,A005887,FALSE,FALSE,33,TRUE,FALSE,FALSE
P013713,2025,1,17703.36,A003838,FALSE,FALSE,24,TRUE,FALSE,FALSE
P013715,2025,1,14226.4,A003838,FALSE,FALSE,47,TRUE,FALSE,FALSE
P013717,2025,1,67657.58,A011953,FALSE,FALSE,47,TRUE,FALSE,FALSE
P013720,2025,1,31101.08,A009583,FALSE,FALSE,47,TRUE,FALSE,FALSE
P013723,2025,1,12510.58,A007364,FALSE,FALSE,78,TRUE,FALSE,FALSE
P013725,2025,1,38347.97,NA,FALSE,FALSE,28,TRUE,FALSE,FALSE
P013727,2025,1,23186.35,A000728,FALSE,FALSE,36,TRUE,FALSE,FALSE
P013729,2025,1,19600.5,A015556,FALSE,FALSE,30,TRUE,FALSE,FALSE
P013730,2025,1,60452.51,A015556,FALSE,FALSE,63,TRUE,FALSE,FALSE
P013732,2025,1,25995.96,A004250,FALSE,FALSE,44,TRUE,FALSE,FALSE
P013733,2025,1,48738.57,A004250,FALSE,FALSE,25,TRUE,FALSE,FALSE
P013734,2025,1,37252.04,A004250,FALSE,FALSE,57,TRUE,FALSE,FALSE
P013735,2025,1,28092.75,A004250,FALSE,FALSE,38,TRUE,FALSE,FALSE
P013739,2025,0,0,A017331,FALSE,FALSE,4,TRUE,FALSE,FALSE
P013741,2025,1,15499.5,A013256,FALSE,FALSE,33,TRUE,FALSE,FALSE
P013743,2025,1,16544.55,A015181,FALSE,FALSE,58,TRUE,FALSE,FALSE
P013745,2025,1,12388.72,A005321,FALSE,FALSE,46,TRUE,FALSE,FALSE
P013748,2025,1,66501.53,A006283,FALSE,FALSE,49,TRUE,FALSE,FALSE
P013749,2025,1,37964.69,A006283,FALSE,FALSE,26,TRUE,FALSE,FALSE
P013750,2025,1,27691.38,A006283,FALSE,FALSE,32,TRUE,FALSE,FALSE
P013753,2025,1,10505.18,A015320,FALSE,FALSE,93,TRUE,FALSE,FALSE
P013756,2025,1,132042.84,A012085,FALSE,FALSE,37,TRUE,FALSE,FALSE
P013761,2025,1,9283.44,A011605,FALSE,FALSE,19,TRUE,FALSE,FALSE
P013764,2025,1,21560.85,A007426,FALSE,FALSE,30,TRUE,FALSE,FALSE
P013765,2025,1,51430.04,A007426,FALSE,FALSE,33,TRUE,FALSE,FALSE
P013768,2025,1,58779.08,A007125,FALSE,FALSE,32,TRUE,FALSE,FALSE
P013770,2025,1,41199.26,A009927,FALSE,FALSE,NA,FALSE,TRUE,FALSE
P013771,2025,0,0,A010422,FALSE,FALSE,51,TRUE,FALSE,FALSE
P013773,2025,1,36769.06,A010422,FALSE,FALSE,27,TRUE,FALSE,FALSE
P013777,2025,1,28684.5,A000952,FALSE,FALSE,63,TRUE,FALSE,FALSE
P013778,2025,1,18421.54,A006093,FALSE,FALSE,78,TRUE,FALSE,FALSE
P013779,2025,1,18888.28,A012599,FALSE,FALSE,76,TRUE,FALSE,FALSE
P013780,2025,1,13709.08,A012599,FALSE,FALSE,43,TRUE,FALSE,FALSE
P013782,2025,1,47774.31,A011277,FALSE,FALSE,44,TRUE,FALSE,FALSE
P013785,2025,1,4461.42,A008761,FALSE,FALSE,33,TRUE,FALSE,FALSE
P013787,2025,1,95351.78,A014214,FALSE,FALSE,53,TRUE,FALSE,FALSE
P013790,2025,1,27243.34,A003370,FALSE,FALSE,45,TRUE,FALSE,FALSE
P013791,2025,1,34181.75,A003370,FALSE,FALSE,84,TRUE,FALSE,FALSE
P013793,2025,1,18530.33,A012570,FALSE,FALSE,58,TRUE,FALSE,FALSE
P013796,2025,1,18910.01,A014958,FALSE,FALSE,29,TRUE,FALSE,FALSE
P013798,2025,1,17093.05,A014751,FALSE,FALSE,38,TRUE,FALSE,FALSE
P013800,2025,1,24211.94,A011530,FALSE,FALSE,61,TRUE,FALSE,FALSE
P013804,2025,1,27949.41,A011012,FALSE,FALSE,42,TRUE,FALSE,FALSE
P013807,2025,1,38249.1,A017433,FALSE,FALSE,44,TRUE,FALSE,FALSE
P013808,2025,1,17301.27,A017433,FALSE,FALSE,56,TRUE,FALSE,FALSE
P013809,2025,1,35382.69,A004400,FALSE,FALSE,48,TRUE,FALSE,FALSE
P013811,2025,1,8175.31,A014182,FALSE,FALSE,79,TRUE,FALSE,FALSE
P013813,2025,1,22037.51,A002228,FALSE,FALSE,35,TRUE,FALSE,FALSE
P013814,2025,1,42913.6,A017607,FALSE,FALSE,38,TRUE,FALSE,FALSE
P013815,2025,1,30087.09,A017607,FALSE,FALSE,29,TRUE,FALSE,FALSE
P013816,2025,1,6314.63,A017552,FALSE,FALSE,60,TRUE,FALSE,FALSE
P013817,2025,1,15231.73,A017552,FALSE,FALSE,30,TRUE,FALSE,FALSE
P013818,2025,1,15686.13,A017552,FALSE,FALSE,25,TRUE,FALSE,FALSE
P013822,2025,1,48496.43,A002647,FALSE,FALSE,25,TRUE,FALSE,FALSE
P013823,2025,1,50015.82,A002647,FALSE,FALSE,32,TRUE,FALSE,FALSE
P013824,2025,1,23335.98,A002647,FALSE,FALSE,51,TRUE,FALSE,FALSE
P013825,2025,1,23825.74,A017935,FALSE,FALSE,37,TRUE,FALSE,FALSE
P013827,2025,1,59869.4,A002917,FALSE,FALSE,37,TRUE,FALSE,FALSE
P013829,2025,1,24734.94,A002917,FALSE,FALSE,28,TRUE,FALSE,FALSE
P013830,2025,1,46464.11,A002917,FALSE,FALSE,41,TRUE,FALSE,FALSE
P013833,2025,1,55442,A007779,FALSE,FALSE,55,TRUE,FALSE,FALSE
P013834,2025,1,43682.31,A007779,FALSE,FALSE,26,TRUE,FALSE,FALSE
P013840,2025,1,64160.65,A010155,FALSE,FALSE,42,TRUE,FALSE,FALSE
P013842,2025,1,64494.19,A015215,FALSE,FALSE,62,TRUE,FALSE,FALSE
P013848,2025,1,77078.89,A006968,FALSE,FALSE,31,TRUE,FALSE,FALSE
P013850,2025,1,20855.74,A017210,FALSE,FALSE,26,TRUE,FALSE,FALSE
P013852,2025,1,54253.06,A015178,FALSE,FALSE,27,TRUE,FALSE,FALSE
P013855,2025,1,16088.74,A001027,FALSE,FALSE,68,TRUE,FALSE,FALSE
P013858,2025,1,27478.03,A007437,FALSE,FALSE,31,TRUE,FALSE,FALSE
P013861,2025,1,10041.89,A008660,FALSE,FALSE,76,TRUE,FALSE,FALSE
P013866,2025,1,32008.29,A008850,FALSE,FALSE,42,TRUE,FALSE,FALSE
P013867,2025,1,26327.88,A008850,FALSE,FALSE,40,TRUE,FALSE,FALSE
P013869,2025,1,37034.29,A012590,FALSE,FALSE,34,TRUE,FALSE,FALSE
P013873,2025,1,63375.42,A009589,FALSE,FALSE,48,TRUE,FALSE,FALSE
P013874,2025,1,14652.41,A001868,FALSE,FALSE,48,TRUE,FALSE,FALSE
P013876,2025,1,11248.55,A004238,FALSE,FALSE,70,TRUE,FALSE,FALSE
P013877,2025,1,21244.83,A004238,FALSE,FALSE,50,TRUE,FALSE,FALSE
P013878,2025,1,40662.26,A004238,FALSE,FALSE,27,TRUE,FALSE,FALSE
P013882,2025,1,15115.82,A012113,FALSE,FALSE,40,TRUE,FALSE,FALSE
P013887,2025,1,22544.76,A014491,FALSE,FALSE,51,TRUE,FALSE,FALSE
P013889,2025,1,31363,A004178,FALSE,FALSE,30,TRUE,FALSE,FALSE
P013891,2025,1,76323.62,A010432,FALSE,FALSE,50,TRUE,FALSE,FALSE
P013892,2025,1,36232.26,A010432,FALSE,FALSE,25,TRUE,FALSE,FALSE
P013893,2025,1,16494.28,A012721,FALSE,FALSE,59,TRUE,FALSE,FALSE
P013894,2025,1,NA,A014906,FALSE,FALSE,52,TRUE,FALSE,FALSE
P013896,2025,1,27265.28,A005501,FALSE,FALSE,35,TRUE,FALSE,FALSE
P013898,2025,1,45862.98,A005501,FALSE,FALSE,58,TRUE,FALSE,FALSE
P013903,2025,1,29419.75,A003901,FALSE,FALSE,55,TRUE,FALSE,FALSE
P013904,2025,1,29162.38,A014736,FALSE,FALSE,49,TRUE,FALSE,FALSE
P013905,2025,1,44773.23,A014736,FALSE,FALSE,50,TRUE,FALSE,FALSE
P013907,2025,1,15029.51,A001091,FALSE,FALSE,76,TRUE,FALSE,FALSE
P013911,2025,1,52426.15,A000881,FALSE,FALSE,50,TRUE,FALSE,FALSE
P013913,2025,1,49070.36,A017420,FALSE,FALSE,42,TRUE,FALSE,FALSE
P013919,2025,1,7502.54,A008254,FALSE,FALSE,75,TRUE,FALSE,FALSE
P013924,2025,1,50513.14,A000758,FALSE,FALSE,62,TRUE,FALSE,FALSE
P013925,2025,1,38453.67,A003573,FALSE,FALSE,44,TRUE,FALSE,FALSE
P013927,2025,1,45062.78,A003573,FALSE,FALSE,37,TRUE,FALSE,FALSE
P013928,2025,1,42699.35,A003573,FALSE,FALSE,29,TRUE,FALSE,FALSE
P013929,2025,1,18107.58,A000170,FALSE,FALSE,40,TRUE,FALSE,FALSE
P013934,2025,1,9818.84,A008864,FALSE,FALSE,19,TRUE,FALSE,FALSE
P013935,2025,1,7137.62,A008864,FALSE,FALSE,NA,FALSE,TRUE,FALSE
P013938,2025,1,26942.36,A017533,FALSE,FALSE,31,TRUE,FALSE,FALSE
P013940,2025,1,5243.05,A017533,FALSE,FALSE,20,TRUE,FALSE,FALSE
P013945,2025,1,NA,A005946,FALSE,FALSE,64,TRUE,FALSE,FALSE
P013946,2025,1,81652.74,A005946,FALSE,FALSE,32,TRUE,FALSE,FALSE
P013951,2025,1,42791.59,A014455,FALSE,FALSE,59,TRUE,FALSE,FALSE
P013956,2025,1,19854.26,A004136,FALSE,FALSE,55,TRUE,FALSE,FALSE
P013957,2025,1,4401.68,A004136,FALSE,FALSE,68,TRUE,FALSE,FALSE
P013958,2025,1,27022.45,A004136,FALSE,FALSE,80,TRUE,FALSE,FALSE
P013959,2025,0,0,A004136,FALSE,FALSE,56,TRUE,FALSE,FALSE
P013962,2025,1,45910.3,A005356,FALSE,FALSE,27,TRUE,FALSE,FALSE
P013965,2025,1,31706.07,A007716,FALSE,FALSE,39,TRUE,FALSE,FALSE
P013966,2025,1,6046.15,NA,FALSE,FALSE,71,TRUE,FALSE,FALSE
P013968,2025,1,70682.2,A013246,FALSE,FALSE,29,TRUE,FALSE,FALSE
P013969,2025,1,25700.64,A003838,FALSE,FALSE,53,TRUE,FALSE,FALSE
P013971,2025,1,27473.74,A015087,FALSE,FALSE,NA,FALSE,TRUE,FALSE
P013975,2025,1,30673.13,A003885,FALSE,FALSE,37,TRUE,FALSE,FALSE
P013976,2025,1,28565.45,A008974,FALSE,FALSE,62,TRUE,FALSE,FALSE
P013977,2025,1,10791.96,A008719,FALSE,FALSE,24,TRUE,FALSE,FALSE
P013979,2025,1,21167.55,A009993,FALSE,FALSE,44,TRUE,FALSE,FALSE
P013982,2025,1,60058.19,A007071,FALSE,FALSE,51,TRUE,FALSE,FALSE
P013984,2025,1,12423.91,A007071,FALSE,FALSE,73,TRUE,FALSE,FALSE
P013988,2025,1,89969.01,NA,FALSE,FALSE,27,TRUE,FALSE,FALSE
P013989,2025,1,24905.61,A017073,FALSE,FALSE,45,TRUE,FALSE,FALSE
P013990,2025,1,84755.47,A013138,FALSE,FALSE,64,TRUE,FALSE,FALSE
P013991,2025,1,15864.45,A013138,FALSE,FALSE,55,TRUE,FALSE,FALSE
P013995,2025,1,23924.53,A009190,FALSE,FALSE,54,TRUE,FALSE,FALSE
P013996,2025,1,17807.54,A009190,FALSE,FALSE,60,TRUE,FALSE,FALSE
P013999,2025,1,33088.14,A006782,FALSE,FALSE,35,TRUE,FALSE,FALSE
P014003,2025,1,19945.19,A011579,FALSE,FALSE,58,TRUE,FALSE,FALSE
P014007,2025,1,20633.99,A005754,FALSE,FALSE,45,TRUE,FALSE,FALSE
P014014,2025,1,27260.34,A002051,FALSE,FALSE,44,TRUE,FALSE,FALSE
P014017,2025,1,45226.76,A008060,FALSE,FALSE,54,TRUE,FALSE,FALSE
P014018,2025,1,26572.11,A004312,FALSE,FALSE,29,TRUE,FALSE,FALSE
P014019,2025,1,20270.83,A009738,FALSE,FALSE,47,TRUE,FALSE,FALSE
P014021,2025,1,57671.78,A009738,FALSE,FALSE,42,TRUE,FALSE,FALSE
P014022,2025,1,38469.98,A003032,FALSE,FALSE,42,TRUE,FALSE,FALSE
P014025,2025,1,NA,A005114,FALSE,TRUE,64,TRUE,FALSE,FALSE
P014027,2025,1,35104.05,A004634,FALSE,FALSE,58,TRUE,FALSE,FALSE
P014028,2025,1,51604.22,A016130,FALSE,FALSE,56,TRUE,FALSE,FALSE
P014030,2025,1,19074.02,A007232,FALSE,FALSE,50,TRUE,FALSE,FALSE
P014031,2025,1,53140.34,A007232,FALSE,FALSE,53,TRUE,FALSE,FALSE
P014033,2025,1,11693.82,A011516,FALSE,FALSE,62,TRUE,FALSE,FALSE
P014034,2025,1,3553.41,A011516,FALSE,FALSE,20,TRUE,FALSE,FALSE
P014035,2025,1,16777.43,A013339,FALSE,FALSE,79,TRUE,FALSE,FALSE
P014036,2025,1,73349.28,A013339,FALSE,FALSE,32,TRUE,FALSE,FALSE
P014037,2025,1,38782.09,A000417,FALSE,FALSE,32,TRUE,FALSE,FALSE
P014039,2025,1,14112.34,A009456,FALSE,FALSE,59,TRUE,FALSE,FALSE
P014043,2025,1,8872.71,A013000,FALSE,FALSE,29,TRUE,FALSE,FALSE
P014047,2025,1,77534.15,NA,FALSE,FALSE,55,TRUE,FALSE,FALSE
P014048,2025,1,6904.78,A008659,FALSE,FALSE,47,TRUE,FALSE,FALSE
P014049,2025,1,15429.08,A008659,FALSE,FALSE,62,TRUE,FALSE,FALSE
P014051,2025,1,46376.28,A016146,FALSE,FALSE,34,TRUE,FALSE,FALSE
P014053,2025,1,22573.76,A002261,FALSE,FALSE,25,TRUE,FALSE,FALSE
P014057,2025,0,0,A003947,FALSE,FALSE,21,TRUE,FALSE,FALSE
P014060,2025,1,34556.43,A015113,FALSE,FALSE,43,TRUE,FALSE,FALSE
P014064,2025,1,7081.66,A015113,FALSE,FALSE,51,TRUE,FALSE,FALSE
P014066,2025,1,10011.93,A000044,FALSE,FALSE,69,TRUE,FALSE,FALSE
P014070,2025,1,13747.96,A016867,FALSE,FALSE,18,TRUE,FALSE,FALSE
P014071,2025,1,37313.01,A012171,FALSE,FALSE,40,TRUE,FALSE,FALSE
P014073,2025,1,47683.07,A007673,FALSE,FALSE,60,TRUE,FALSE,FALSE
P014078,2025,1,NA,A005159,FALSE,FALSE,61,TRUE,FALSE,FALSE
P014079,2025,1,28869.35,A005159,FALSE,FALSE,47,TRUE,FALSE,FALSE
P014080,2025,1,15157.94,A005159,FALSE,FALSE,94,TRUE,FALSE,FALSE
P014083,2025,1,121329.66,A007898,FALSE,FALSE,39,TRUE,FALSE,FALSE
P014084,2025,1,30010.7,A007898,FALSE,FALSE,58,TRUE,FALSE,FALSE
P014085,2025,1,34298.94,A017658,FALSE,FALSE,54,TRUE,FALSE,FALSE
P014086,2025,1,23004.48,A017658,FALSE,FALSE,47,TRUE,FALSE,FALSE
P014088,2025,1,50816.53,A012144,FALSE,FALSE,32,TRUE,FALSE,FALSE
P014089,2025,1,21898.33,A012144,FALSE,FALSE,30,TRUE,FALSE,FALSE
P014090,2025,1,7034.85,A012144,FALSE,FALSE,30,TRUE,FALSE,FALSE
P014091,2025,1,59066.12,A008653,FALSE,FALSE,50,TRUE,FALSE,FALSE
P014093,2025,0,0,A014580,FALSE,FALSE,NA,FALSE,TRUE,FALSE
P014094,2025,1,11062.04,A014580,FALSE,FALSE,39,TRUE,FALSE,FALSE
P014095,2025,1,34754.02,A000510,FALSE,FALSE,53,TRUE,FALSE,FALSE
P014096,2025,1,39331.49,A000510,FALSE,FALSE,39,TRUE,FALSE,FALSE
P014103,2025,1,21041.08,A003669,FALSE,FALSE,57,TRUE,FALSE,FALSE
P014106,2025,1,14596.34,A014588,FALSE,FALSE,34,TRUE,FALSE,FALSE
P014108,2025,1,83095.11,A003321,FALSE,FALSE,41,TRUE,FALSE,FALSE
P014110,2025,1,30913.72,A003321,FALSE,FALSE,35,TRUE,FALSE,FALSE
P014112,2025,1,57691.84,A014136,FALSE,FALSE,52,TRUE,FALSE,FALSE
P014113,2025,1,12055.97,A008379,FALSE,FALSE,71,TRUE,FALSE,FALSE
P014115,2025,1,35390.13,A014943,FALSE,FALSE,59,TRUE,FALSE,FALSE
P014117,2025,1,9987.64,A001419,FALSE,FALSE,24,TRUE,FALSE,FALSE
P014118,2025,0,0,A012349,FALSE,FALSE,44,TRUE,FALSE,FALSE
P014126,2025,1,8123.48,A005493,FALSE,FALSE,72,TRUE,FALSE,FALSE
P014131,2025,1,19756.51,A001618,FALSE,FALSE,50,TRUE,FALSE,FALSE
P014132,2025,1,42024.75,A001618,FALSE,FALSE,35,TRUE,FALSE,FALSE
P014133,2025,1,45827.91,A001618,FALSE,FALSE,53,TRUE,FALSE,FALSE
P014136,2025,1,6375.45,A015571,FALSE,FALSE,79,TRUE,FALSE,FALSE
P014141,2025,1,17922.22,A013207,FALSE,FALSE,29,TRUE,FALSE,FALSE
P014144,2025,1,29894.82,A004350,FALSE,FALSE,33,TRUE,FALSE,FALSE
P014147,2025,1,23280.15,A007271,FALSE,FALSE,41,TRUE,FALSE,FALSE
P014148,2025,1,62510.43,A005829,FALSE,FALSE,62,TRUE,FALSE,FALSE
P014149,2025,1,32859.33,A005829,FALSE,FALSE,28,TRUE,FALSE,FALSE
